"","ufn","sample_type","storage_medium","sample_id","container_id","container_cell","sample_location","comments_sample","sample_status","sample_qc_flag","sample_flag_reason","sample_qc_log","current_location","storage_unit","date_processed","species","weight","standard_length","fork_length","survey_id","survey_date","site_id","region","zone","site_name","seine_id","set_time","lat","lon","lab_count_motiles","cm_lab","cpaf_lab","caf_lab","cgf_lab","lgf_lab","laf_lab","lpaf_lab","lpam_lab","lam_lab","ucal_lab","ulep_lab"
"332","U11322","sealice_cal","frozen -80","S11322LC1","BSL1",57,"BSL1-57",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-02-21,"CU",10.6,"98",103,"DE380",2017-07-05,"D09","DI","C","Okisollo Channel","DN33",07:40:00,50.307981,-125.320206,2,2,0,0,0,0,0,0,0,0,0,0
"333","U11323","sealice_cal","frozen -80","S11323LC1","BSL1",58,"BSL1-58",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-02-21,"CU",10.9,"95",101,"DE380",2017-07-05,"D09","DI","C","Okisollo Channel","DN33",07:40:00,50.307981,-125.320206,1,1,0,0,0,0,0,0,0,0,0,0
"334","U11321","sealice_cal","frozen -80","S11321LC1","BSL1",59,"BSL1-59",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-02-21,"CU",9.7,"89",93,"DE380",2017-07-05,"D09","DI","C","Okisollo Channel","DN33",07:40:00,50.307981,-125.320206,1,0,0,0,1,0,0,0,0,0,0,0
"335","U11170","sealice_cal","frozen -80","S11170LC1","BSL1",60,"BSL1-60",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-02-26,"CU",9.1,"85",90,"DE378",2017-06-20,"D09","DI","C","Okisollo Channel","DN29",07:20:00,50.304561,-125.337253,1,1,0,0,0,0,0,0,0,0,0,0
"336","U11166","sealice_cal","frozen -80","S11166LC1","BSL1",71,"BSL1-71",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-02-26,"CU",6.6,"82",86,"DE378",2017-06-20,"D09","DI","C","Okisollo Channel","DN29",07:20:00,50.304561,-125.337253,1,1,0,0,0,0,0,0,0,0,0,0
"337","U10084","sealice_cal","frozen -80","S10084LC1","BSL1",72,"BSL1-72",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-02-28,"SO",30,"136",143,"DE365",2017-05-25,"D09","DI","C","Okisollo Channel","DN3",08:50:00,50.309067,-125.3257,1,0,0,0,0,0,0,0,0,0,1,0
"338","U12721","sealice_cal","frozen -80","S12721LC1","BSL1",73,"BSL1-73",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-01,"SO",23.2,"124",131,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,1,0,1,0,0,0,0,0,0,0,0,0
"339","U12727","sealice_cal","frozen -80","S12727LC1","BSL1",74,"BSL1-74",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-01,"SO",20.6,"119",125,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,1,1,0,0,0,0,0,0,0,0,0,0
"340","U12726","sealice_cal","frozen -80","S12726LC1","BSL1",75,"BSL1-75",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-01,"SO",15.6,"107",114,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,1,1,0,0,0,0,0,0,0,0,0,0
"341","U10722","sealice_cal","frozen -80","S10722LC1","BSL1",77,"BSL1-77",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-01,"SO",24.6,"123",131,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN19",09:15:00,50.29725,-125.338485,1,1,0,0,0,0,0,0,0,0,0,0
"342","U10730","sealice_lep","frozen -80","S10730LL1","BSL1",78,"BSL1-78",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-02,"SO",11.6,"95",NA,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN19",09:15:00,50.29725,-125.338485,1,0,0,0,0,0,1,0,0,0,0,0
"343","U10721","sealice_cal","frozen -80","S10721LC1","BSL1",79,"BSL1-79",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-02,"SO",17.5,"110",NA,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN19",09:15:00,50.29725,-125.338485,1,0,0,1,0,0,0,0,0,0,0,0
"344","U10518","sealice_cal","frozen -80","S10518LC1","BSL1",80,"BSL1-80",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-14,"PI",5.3,"71",75,"DE370",2017-06-05,"D27","DI","W","Granite Point","DN13",11:15:00,50.274875,-125.376937,1,1,0,0,0,0,0,0,0,0,0,0
"345","U13003","sealice_cal","frozen -80","S13003LC1","BSL1",81,"BSL1-81",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-15,"CU",15.2,"107",NA,"JE311",2017-06-28,"J02","JS","N","Swanson Island","JN15",10:27:00,50.60278,-126.70284,1,0,0,0,1,0,0,0,0,0,0,0
"346","U10527","sealice_cal","frozen -80","S10527LC1","BSL1",82,"BSL1-82",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-16,"CU",NA,"102",NA,"DE370",2017-06-05,"D27","DI","W","Granite Point","DN13",11:15:00,50.274875,-125.376937,1,0,0,0,1,0,0,0,0,0,0,0
"347","U10610","sealice_cal","frozen -80","S10610LC1","BSL1",83,"BSL1-83",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-16,"CU",7.9,"80",NA,"DE371",2017-06-07,"D09","DI","C","Okisollo Channel","DN15",08:00:00,50.307761,-125.325384,1,0,1,0,0,0,0,0,0,0,0,0
"348","U11089","sealice_cal","frozen -80","S11089LC1","BSL1",84,"BSL1-84",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-19,"CU",16.2,"112",118,"DE377",2017-06-19,"D22","DI","W","McMullen Point","DN27",08:20:00,50.236254,-125.398402,1,0,0,0,1,0,0,0,0,0,0,0
"349","U11082","sealice_cal","frozen -80","S11082LC1","BSL1",85,"BSL1-85",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-19,"CU",12.9,"102",NA,"DE377",2017-06-19,"D22","DI","W","McMullen Point","DN27",08:20:00,50.236254,-125.398402,1,0,1,0,0,0,0,0,0,0,0,0
"350","U11088","sealice_lep","frozen -80","S11088LL1","BSL1",87,"BSL1-87",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-19,"CU",6.2,"76",81,"DE377",2017-06-19,"D22","DI","W","McMullen Point","DN27",08:20:00,50.236254,-125.398402,1,0,0,0,0,0,0,0,1,0,0,0
"351","U12690","sealice_cal","frozen -80","S12690LC1","BSL1",88,"BSL1-88",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-20,"CU",14.7,"109",115,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,2,0,0,0,2,0,0,0,0,0,0,0
"352","U12684","sealice_lep","frozen -80","S12684LL1","BSL1",89,"BSL1-89",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-20,"CU",14.8,"110",115,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,1,0,0,0,0,0,0,1,0,0,0,0
"353","U12926","sealice_cal","frozen -80","S12926LC1","BSL1",90,"BSL1-90",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-20,"CU",13.3,"105",NA,"JE310",2017-06-27,"J09","JS","S","Blinkhorn Peninsula","JN13",07:10:00,50.54574,-126.81679,1,1,0,0,0,0,0,0,0,0,0,0
"354","U12922","sealice_cal","frozen -80","S12922LC1","BSL1",91,"BSL1-91",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-21,"CU",11.4,"97",NA,"JE310",2017-06-27,"J09","JS","S","Blinkhorn Peninsula","JN13",07:10:00,50.54574,-126.81679,1,1,0,0,0,0,0,0,0,0,0,0
"355","U12924","sealice_cal","frozen -80","S12924LC1","BSL1",92,"BSL1-92",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-21,"CU",12,"103",108,"JE310",2017-06-27,"J09","JS","S","Blinkhorn Peninsula","JN13",07:10:00,50.54574,-126.81679,1,1,0,0,0,0,0,0,0,0,0,0
"356","U12927","sealice_cal","frozen -80","S12927LC1","BSL1",93,"BSL1-93",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-21,"CU",12.6,"101",107,"JE310",2017-06-27,"J09","JS","S","Blinkhorn Peninsula","JN13",07:10:00,50.54574,-126.81679,1,0,0,0,1,0,0,0,0,0,0,0
"357","U12930","sealice_cal","frozen -80","S12930LC1","BSL1",94,"BSL1-94",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-03-21,"CU",10.6,"101",NA,"JE310",2017-06-27,"J09","JS","S","Blinkhorn Peninsula","JN13",07:10:00,50.54574,-126.81679,1,0,0,0,1,0,0,0,0,0,0,0
"358","U10110","sealice_lep","frozen -80","S10110LL1","BSL1",100,"BSL1-100","Sea lice thawed","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 3",2018-01-17,"SO",19.3,"117",123,"DE365",2017-05-25,"D09","DI","C","Okisollo Channel","DN3",08:50:00,50.309067,-125.3257,1,0,0,0,0,0,0,0,0,1,0,0
"359","U12735","sealice_cal","frozen -80","S12735LC1","BSL2",1,"BSL2-1",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-04,"SO",19.7,"121",127,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,1,1,0,0,0,0,0,0,0,0,0,0
"360","U12731","sealice_cal","frozen -80","S12731LC1","BSL2",3,"BSL2-3",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-05,"SO",13.7,"109",115,"JE308",2017-06-20,"J02","JS","N","Swanson Island","JN9",09:37:00,50.60233,-126.70309,2,0,0,1,1,0,0,0,0,0,0,0
"361","U10990","sealice_lep","frozen -80","S10990LL1","BSL2",7,"BSL2-7",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-08,"SO",12.6,"107",113,"DE376",2017-06-13,"D27","DI","W","Granite Point","DN25",09:10:00,50.274596,-125.377527,1,0,0,0,0,0,0,0,1,0,0,0
"362","U10984","sealice_cal","frozen -80","S10984LC1","BSL2",9,"BSL2-9",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-08,"SO",13.2,"103",108,"DE376",2017-06-13,"D27","DI","W","Granite Point","DN25",09:10:00,50.274596,-125.377527,1,0,0,0,0,0,0,0,0,0,1,0
"363","U10982","sealice_cal","frozen -80","S10982LC1","BSL2",12,"BSL2-12",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-08,"SO",8.8,"95",100,"DE376",2017-06-13,"D27","DI","W","Granite Point","DN25",09:10:00,50.274596,-125.377527,1,1,0,0,0,0,0,0,0,0,0,0
"364","U10986","sealice_cal","frozen -80","S10986LC1","BSL2",14,"BSL2-14",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-08,"SO",11.5,"101",NA,"DE376",2017-06-13,"D27","DI","W","Granite Point","DN25",09:10:00,50.274596,-125.377527,1,0,1,0,0,0,0,0,0,0,0,0
"365","U10654","sealice_cal","frozen -80","S10654LC1","BSL2",16,"BSL2-16",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-19,"SO",22.1,"130",NA,"DE372",2017-06-12,"D09","DI","C","Okisollo Channel","DN17",10:05:00,50.3041,-125.33841,1,0,1,0,0,0,0,0,0,0,0,0
"366","U10655","sealice_cal","frozen -80","S10655LC1","BSL2",18,"BSL2-18",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-19,"SO",17.5,"117",NA,"DE372",2017-06-12,"D09","DI","C","Okisollo Channel","DN17",10:05:00,50.3041,-125.33841,2,0,0,2,0,0,0,0,0,0,0,0
"367","U10580","sealice_cal","frozen -80","S10580LC1","BSL2",20,"BSL2-20",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-24,"SO",9.5,"95",100,"DE371",2017-06-07,"D09","DI","C","Okisollo Channel","DN15",08:00:00,50.307761,-125.325384,1,0,0,0,0,0,0,0,0,0,1,0
"368","U10962","sealice_cal","frozen -80","S10962LC1","BSL2",21,"BSL2-21",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-13,"SO",11.4,"94",100,"DE376",2017-06-13,"D27","DI","W","Granite Point","DN25",09:10:00,50.274596,-125.377527,1,0,1,0,0,0,0,0,0,0,0,0
"369","U10969","sealice_cal","frozen -80","S10969LC1","BSL2",23,"BSL2-23",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-13,"SO",9.8,"85",88,"DE376",2017-06-13,"D27","DI","W","Granite Point","DN25",09:10:00,50.274596,-125.377527,2,1,1,0,0,0,0,0,0,0,0,0
"370","U10129","sealice_cal","frozen -80","S10129LC1","BSL2",25,"BSL2-25",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-19,"CU",12.1,"115",119,"DE365",2017-05-25,"D09","DI","C","Okisollo Channel","DN3",08:50:00,50.309067,-125.3257,1,0,0,0,1,0,0,0,0,0,0,0
"371","U10489","sealice_cal","frozen -80","S10489LC1","BSL2",29,"BSL2-29",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-24,"SO",17.7,"117",128,"DE370",2017-06-05,"D27","DI","W","Granite Point","DN13",11:15:00,50.274875,-125.376937,1,1,0,0,0,0,0,0,0,0,0,0
"372","U12804","sealice_cal","frozen -80","S12804LC1","BSL2",32,"BSL2-32",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-26,"SO",21.4,"126",132,"JE309",2017-06-21,"J09","JS","S","Blinkhorn Peninsula","JN11",06:37:00,50.54487,-126.81252,1,0,0,0,1,0,0,0,0,0,0,0
"373","U12806","sealice_cal","frozen -80","S12806LC1","BSL2",34,"BSL2-34",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-26,"SO",21.5,"126",NA,"JE309",2017-06-21,"J09","JS","S","Blinkhorn Peninsula","JN11",06:37:00,50.54487,-126.81252,1,1,0,0,0,0,0,0,0,0,0,0
"374","U10168","sealice_cal","frozen -80","S10168LC1","BSL2",36,"BSL2-36",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-05,"SO",32.5,"137",144,"DE366",2017-05-26,"D34","DI","E","Penn Islands","DN5",10:47:00,50.17999062,-125.0189455,1,0,1,0,0,0,0,0,0,0,0,0
"375","U10164","sealice_cal","frozen -80","S10164LC1","BSL2",38,"BSL2-38",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-05,"SO",41.4,"150",157,"DE366",2017-05-26,"D34","DI","E","Penn Islands","DN5",10:47:00,50.17999062,-125.0189455,1,0,0,0,0,0,0,0,0,0,1,0
"376","U10167","sealice_cal","frozen -80","S10167LC1","BSL2",40,"BSL2-40",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-05,"SO",42.2,"152",159,"DE366",2017-05-26,"D34","DI","E","Penn Islands","DN5",10:47:00,50.17999062,-125.0189455,1,1,0,0,0,0,0,0,0,0,0,0
"377","U12410","sealice_cal","frozen -80","S12410LC1","BSL2",41,"BSL2-41",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-06,"SO",16,"114",NA,"JE304",2017-06-06,"J03","JS","N","Cracroft Point","JN1",08:20:00,50.54522,-126.65949,1,0,1,0,0,0,0,0,0,0,0,0
"378","U13201","sealice_cal","frozen -80","S13201LC1","BSL2",43,"BSL2-43",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-06,"SO",14.3,"113",119,"JE314",2017-07-06,"J09","JS","S","Blinkhorn Peninsula","JN21",06:45:00,50.54372,-126.81769,2,1,0,1,0,0,0,0,0,0,0,0
"379","U10530","sealice_cal","frozen -80","S10530LC1","BSL2",45,"BSL2-45",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-03-07,"CU",17.1,"111",115,"DE370",2017-06-05,"D27","DI","W","Granite Point","DN13",11:15:00,50.274875,-125.376937,2,0,1,0,1,0,0,0,0,0,0,0
"380","U10177","sealice_cal","frozen -80","S10177LC1","BSL3",1,"BSL3-1","Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-08,"SO",33.8,"138",145,"DE366",2017-05-26,"D34","DI","E","Penn Islands","DN5",10:47:00,50.17999062,-125.0189455,1,1,0,0,0,0,0,0,0,0,0,0
"381","U10180","sealice_cal","frozen -80","S10180LC1","BSL3",2,"BSL3-2","Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-08,"SO",42.2,"150",157,"DE366",2017-05-26,"D34","DI","E","Penn Islands","DN5",10:47:00,50.17999062,-125.0189455,1,0,1,0,0,0,0,0,0,0,0,0
"382","U10178","sealice_cal","frozen -80","S10178LC1","BSL3",3,"BSL3-3","Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-16,"SO",29.5,"132",139,"DE366",2017-05-26,"D34","DI","E","Penn Islands","DN5",10:47:00,50.17999062,-125.0189455,1,1,0,0,0,0,0,0,0,0,0,0
"383","U10590","sealice_cal","frozen -80","S10590LC1","BSL3",4,"BSL3-4","sea louse found post-dissection; thawed. Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-16,"SO",11.7,"100",105,"DE371",2017-06-07,"D09","DI","C","Okisollo Channel","DN15",08:00:00,50.307761,-125.325384,1,1,0,0,0,0,0,0,0,0,0,0
"384","U10669","sealice_cal","frozen -80","S10669LC1","BSL3",5,"BSL3-5","Ucal thawed. Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-19,"SO",19.2,"115",121,"DE372",2017-06-12,"D09","DI","C","Okisollo Channel","DN17",10:05:00,50.3041,-125.33841,2,0,1,0,0,0,0,0,0,0,1,0
"385","U10662","sealice_cal","frozen -80","S10662LC1","BSL3",7,"BSL3-7","Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-19,"SO",20.1,"115",121,"DE372",2017-06-12,"D09","DI","C","Okisollo Channel","DN17",10:05:00,50.3041,-125.33841,1,1,0,0,0,0,0,0,0,0,0,0
"386","U10667","sealice_cal","frozen -80","S10667LC1","BSL3",8,"BSL3-8","Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-19,"SO",19.9,"116",122,"DE372",2017-06-12,"D09","DI","C","Okisollo Channel","DN17",10:05:00,50.3041,-125.33841,1,1,0,0,0,0,0,0,0,0,0,0
"387","U12654","sealice_cal","frozen -80","S12654LC1","BSL3",9,"BSL3-9","thawed. Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-22,"SO",18.3,"118",123,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,1,1,0,0,0,0,0,0,0,0,0,0
"388","U12653","sealice_cal","frozen -80","S12653LC1","BSL3",10,"BSL3-10","Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-22,"SO",14.3,"109",115,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,1,1,0,0,0,0,0,0,0,0,0,0
"389","U12655","sealice_cal","frozen -80","S12655LC1","BSL3",11,"BSL3-11","thawed. Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-22,"SO",18,"120",125,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,1,1,0,0,0,0,0,0,0,0,0,0
"390","U12658","sealice_cal","frozen -80","S12658LC1","BSL3",12,"BSL3-12","Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-24,"SO",14.3,"111",116,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,2,1,0,0,0,0,0,0,0,0,1,0
"391","U10506","sealice_cal","frozen -80","S10506LC1","BSL3",13,"BSL3-13","Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-24,"SO",15.9,"111",NA,"DE370",2017-06-05,"D27","DI","W","Granite Point","DN13",11:15:00,50.274875,-125.376937,1,1,0,0,0,0,0,0,0,0,0,0
"392","U10504","sealice_cal","frozen -80","S10504LC1","BSL3",14,"BSL3-14","Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-24,"SO",11.7,"95",NA,"DE370",2017-06-05,"D27","DI","W","Granite Point","DN13",11:15:00,50.274875,-125.376937,1,0,0,0,1,0,0,0,0,0,0,0
"393","U10503","sealice_cal","frozen -80","S10503LC1","BSL3",15,"BSL3-15","CM thawed. Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-24,"SO",12.2,"100",105,"DE370",2017-06-05,"D27","DI","W","Granite Point","DN13",11:15:00,50.274875,-125.376937,2,1,0,1,0,0,0,0,0,0,0,0
"394","U10502","sealice_cal","frozen -80","S10502LC1","BSL3",17,"BSL3-17","Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-24,"SO",19.6,"120",126,"DE370",2017-06-05,"D27","DI","W","Granite Point","DN13",11:15:00,50.274875,-125.376937,1,0,1,0,0,0,0,0,0,0,0,0
"395","U12587","sealice_cal","frozen -80","S12587LC1","BSL3",18,"BSL3-18","Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-25,"SO",16.7,"113",119,"JE306",2017-06-13,"J09","JS","S","Blinkhorn Peninsula","JN5",07:10:00,50.5438,-126.80927,1,0,1,0,0,0,0,0,0,0,0,0
"396","U12582","sealice_cal","frozen -80","S12582LC1","BSL3",19,"BSL3-19","Thawed. Sample accidentally left in dry ice cooler at -65C overnight","collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-01-26,"SO",15.9,"111",117,"JE306",2017-06-13,"J09","JS","S","Blinkhorn Peninsula","JN5",07:10:00,50.5438,-126.80927,1,0,1,0,0,0,0,0,0,0,0,0
"397","U10782","sealice_cal","frozen -80","S10782LC1","BSL3",20,"BSL3-20",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-08,"HE",21.4,"125",NA,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN19",09:15:00,50.29725,-125.338485,1,0,0,0,1,0,0,0,0,0,0,0
"398","U10623","sealice_cal","frozen -80","S10623LC1","BSL3",21,"BSL3-21",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-09,"HE",13.2,"106",NA,"DE371",2017-06-07,"D09","DI","C","Okisollo Channel","DN15",08:00:00,50.307761,-125.325384,1,0,0,0,1,0,0,0,0,0,0,0
"399","U10301","sealice_cal","frozen -80","S10301LC1","BSL3",22,"BSL3-22",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-09,"HE",18.2,"123",NA,"DE367",2017-05-29,"D09","DI","C","Okisollo Channel","DN7",11:43:00,50.309278,-125.320699,2,1,1,0,0,0,0,0,0,0,0,0
"400","U10593","sealice_cal","frozen -80","S10593LC1","BSL3",23,"BSL3-23",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-12,"PI",7.5,"88",92,"DE371",2017-06-07,"D09","DI","C","Okisollo Channel","DN15",08:00:00,50.307761,-125.325384,1,0,0,1,0,0,0,0,0,0,0,0
"401","U10752","sealice_cal","frozen -80","S10752LC1","BSL3",24,"BSL3-24",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-12,"PI",10.5,"102",NA,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN19",09:15:00,50.29725,-125.338485,1,0,0,0,0,0,0,0,0,0,1,0
"402","U10751","sealice_cal","frozen -80","S10751LC1","BSL3",25,"BSL3-25",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-12,"PI",8.9,"97",101,"DE373",2017-06-26,"D09","DI","C","Okisollo Channel","DN19",09:15:00,50.29725,-125.338485,1,0,0,0,1,0,0,0,0,0,0,0
"403","U11311","sealice_cal","frozen -80","S11311LC1","BSL3",26,"BSL3-26",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-12,"PI",4.9,"79",NA,"DE380",2017-07-05,"D09","DI","C","Okisollo Channel","DN33",07:40:00,50.307981,-125.320206,1,0,0,1,0,0,0,0,0,0,0,0
"404","U10804","sealice_cal","frozen -80","S10804LC1","BSL3",28,"BSL3-28",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-14,"SO",17.9,"116",NA,"DE374",2017-06-28,"D10","DI","E","Hall Point","DN21",07:30:00,50.434701,-125.26607,2,0,0,1,1,0,0,0,0,0,0,0
"405","U12647","sealice_cal","frozen -80","S12647LC1","BSL3",29,"BSL3-29",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-14,"SO",17.8,"117",124,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,1,1,0,0,0,0,0,0,0,0,0,0
"406","U12641","sealice_cal","frozen -80","S12641LC1","BSL3",30,"BSL3-30",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-14,"SO",16.9,"108",114,"JE307",2017-06-14,"J03","JS","N","Cracroft Point","JN7",06:23:00,50.54411,-126.65398,1,0,1,0,0,0,0,0,0,0,0,0
"407","U11128","sealice_cal","frozen -80","S11128LC1","BSL3",31,"BSL3-31",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-15,"SO",17,"112",118,"DE378",2017-06-20,"D09","DI","C","Okisollo Channel","DN29",07:20:00,50.304561,-125.337253,1,1,0,0,0,0,0,0,0,0,0,0
"408","U11121","sealice_lep","frozen -80","S11121LL1","BSL3",32,"BSL3-32",NA,"collected","N",NA,NA,"Quadra Prep Lab","-80 Freezer 1",2018-02-15,"SO",9.3,"92",97,"DE378",2017-06-20,"D09","DI","C","Okisollo Channel","DN29",07:20:00,50.304561,-125.337253,1,0,0,0,0,0,0,1,0,0,0,0
