seine_id,survey_date,site_id,so_taken,cu_taken,pi_taken,SO_retained,SO_dissected,PI_retained,PI_dissected,CU_retained,CU_dissected,ufn,sample_id,n_lice_in_sample,SO_sealice_collected,SO_sealice_results,PI_sealice_collected,PI_sealice_results,CU_sealice_collected,CU_sealice_results,n_sockeye_stock_id,stock_1,probability_stock_1
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U189,SSL184,14,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U191,SSL185,1,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U180,SSL186,11,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U192,SSL187,10,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U193,SSL188,3,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U194,SSL189,2,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U201,SSL191,9,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U202,SSL192,11,30,0,0,0,0,0,11,NA,NA
JN204,15-05-22,J07,30,1,0,30,30,0,0,1,0,U203,SSL193,9,30,0,0,0,0,0,11,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U55,SSL64,12,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U56,SSL65,5,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U58,SSL67,9,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U64,SSL69,20,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U65,SSL70,5,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U66,SSL71,8,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U74,SSL72,4,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U75,SSL73,6,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U103,SSL62,2,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U59,SSL74,12,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U68,SSL76,8,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U70,SSL78,3,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U77,SSL80,2,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U79,SSL82,17,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U80,SSL83,7,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U91,SSL85,8,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U92,SSL86,8,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U83,SSL88,6,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U85,SSL90,11,30,0,0,0,2,0,1,Kuzkwa_Cr,0.64
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U93,SSL91,8,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U94,SSL92,5,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U95,SSL93,14,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U96,SSL94,12,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U87,SSL100,8,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U89,SSL102,7,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U111,SSL97,10,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U106,SSL106,14,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U115,SSL111,6,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U121,SSL113,12,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U122,SSL114,9,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U110,SSL121,4,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U131,SSL133,2,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U132,SSL134,2,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U147,SSL137,3,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U149,SSL139,1,30,0,0,0,2,0,1,NA,NA
JN205,15-05-22,J08,30,3,0,30,30,0,0,3,2,U157,SSL144,1,30,0,0,0,2,0,1,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U195,SSL190,1,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U204,SSL194,6,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U190,SSL195,3,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U196,SSL196,4,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U197,SSL197,7,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U198,SSL198,4,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U199,SSL199,4,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U205,SSL200,4,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U206,SSL201,6,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U211,SSL202,1,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U212,SSL203,3,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U1249,SSL1179,9,3,0,0,0,2,0,0,NA,NA
JN206,15-05-22,J04,30,2,0,30,3,0,0,2,2,U1259,SSL1184,14,3,0,0,0,2,0,0,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U20,SSL63,17,29,0,0,0,0,0,6,Mitchell,1
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U57,SSL66,8,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U60,SSL68,8,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U101,SSL60,10,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U102,SSL61,13,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U69,SSL77,4,29,0,0,0,0,0,6,Kuzkwa_Cr,0.48
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U76,SSL79,20,29,0,0,0,0,0,6,Chilko,0.5
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U78,SSL81,11,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U81,SSL84,13,29,0,0,0,0,0,6,Kuzkwa_Cr,0.51
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U82,SSL87,6,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U84,SSL89,13,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U97,SSL95,12,29,0,0,0,0,0,6,Chilko,0.93
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U98,SSL96,5,29,0,0,0,0,0,6,Chilko,0.87
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U86,SSL99,11,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U88,SSL101,8,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U90,SSL103,11,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U112,SSL98,14,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U104,SSL104,11,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U105,SSL105,6,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U107,SSL107,15,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U108,SSL108,8,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U113,SSL109,13,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U114,SSL110,6,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U116,SSL112,13,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U123,SSL115,6,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U109,SSL116,8,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U117,SSL117,7,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U118,SSL118,5,29,0,0,0,0,0,6,NA,NA
JN207,15-05-23,J03,30,0,0,30,29,0,0,0,0,U124,SSL119,9,29,0,0,0,0,0,6,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U49,SSL48,9,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U50,SSL49,19,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U52,SSL51,7,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U61,SSL52,23,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U62,SSL53,16,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U53,SSL54,8,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U54,SSL55,12,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U63,SSL56,9,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U71,SSL57,13,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U72,SSL58,7,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U73,SSL59,19,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U100,SSL120,12,30,1,0,0,0,0,1,Mitchell,0.88
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U119,SSL122,11,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U120,SSL124,5,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U141,SSL125,16,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U142,SSL126,7,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U143,SSL127,10,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U144,SSL128,14,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U151,SSL129,11,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U152,SSL130,9,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U153,SSL131,2,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U125,SSL132,11,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U145,SSL135,9,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U146,SSL136,11,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U154,SSL141,10,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U155,SSL142,11,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U140,SSL158,7,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U163,SSL159,3,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U164,SSL160,15,30,1,0,0,0,0,1,NA,NA
JN208,15-05-23,J09,30,10,0,30,30,0,0,10,0,U181,SSL166,14,30,1,0,0,0,0,1,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U26,SSL33,10,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U27,SSL34,11,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U37,SSL35,4,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U38,SSL36,3,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U45,SSL38,7,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U46,SSL39,7,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U19,SSL40,9,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U28,SSL41,6,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U29,SSL42,5,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U30,SSL43,14,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U40,SSL45,11,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U47,SSL46,9,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U48,SSL47,13,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U51,SSL50,6,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U165,SSL161,11,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U166,SSL162,11,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U174,SSL165,5,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U182,SSL167,12,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U183,SSL168,21,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U126,SSL169,10,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U167,SSL170,12,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U168,SSL171,8,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U175,SSL174,5,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U176,SSL175,5,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U177,SSL176,9,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U184,SSL179,3,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U185,SSL180,3,28,0,0,0,0,0,0,NA,NA
JN209,15-05-23,J10,30,10,0,30,28,0,0,10,0,U186,SSL181,4,28,0,0,0,0,0,0,NA,NA
JN210,15-05-24,J02,30,7,0,30,10,0,0,7,5,U1213,SSL1137,11,10,10,0,0,0,0,10,Gates_Cr,1
JN210,15-05-24,J02,30,7,0,30,10,0,0,7,5,U1221,SSL1138,6,10,10,0,0,0,0,10,Gates_Cr,1
JN210,15-05-24,J02,30,7,0,30,10,0,0,7,5,U1180,SSL1139,2,10,10,0,0,0,0,10,Chilko,0.8
JN210,15-05-24,J02,30,7,0,30,10,0,0,7,5,U1206,SSL1140,7,10,10,0,0,0,0,10,Thompson_N,0.49
JN210,15-05-24,J02,30,7,0,30,10,0,0,7,5,U1207,SSL1141,9,10,10,0,0,0,0,10,Thompson_N,0.95
JN210,15-05-24,J02,30,7,0,30,10,0,0,7,5,U1208,SSL1142,9,10,10,0,0,0,0,10,Chilko,1
JN210,15-05-24,J02,30,7,0,30,10,0,0,7,5,U1214,SSL1145,11,10,10,0,0,0,0,10,Chilko,0.94
JN210,15-05-24,J02,30,7,0,30,10,0,0,7,5,U1215,SSL1146,14,10,10,0,0,0,0,10,Mitchell,1
JN210,15-05-24,J02,30,7,0,30,10,0,0,7,5,U1216,SSL1147,3,10,10,0,0,0,0,10,Chilko,0.74
JN210,15-05-24,J02,30,7,0,30,10,0,0,7,5,U1222,SSL1152,2,10,10,0,0,0,0,10,Chilko,0.71
JN212,15-05-24,J06,30,2,0,30,10,0,0,2,0,U1119,SSL1365,4,10,0,0,0,0,0,9,NA,NA
JN212,15-05-24,J06,30,2,0,30,10,0,0,2,0,U1120,SSL1366,8,10,0,0,0,0,0,9,Chilko,0.78
JN212,15-05-24,J06,30,2,0,30,10,0,0,2,0,U1186,SSL1368,5,10,0,0,0,0,0,9,Kuzkwa_Cr,0.39
JN212,15-05-24,J06,30,2,0,30,10,0,0,2,0,U1187,SSL1369,5,10,0,0,0,0,0,9,Porter_Cr,0.59
JN212,15-05-24,J06,30,2,0,30,10,0,0,2,0,U1372,SSL1371,9,10,0,0,0,0,0,9,Porter_Cr,0.63
JN212,15-05-24,J06,30,2,0,30,10,0,0,2,0,U1373,SSL1372,3,10,0,0,0,0,0,9,Chilko,0.44
JN212,15-05-24,J06,30,2,0,30,10,0,0,2,0,U1374,SSL1373,7,10,0,0,0,0,0,9,Porter_Cr,0.6
JN212,15-05-24,J06,30,2,0,30,10,0,0,2,0,U1383,SSL1374,9,10,0,0,0,0,0,9,Birkenhead,1
JN212,15-05-24,J06,30,2,0,30,10,0,0,2,0,U1384,SSL1375,3,10,0,0,0,0,0,9,Portage_Cr,0.52
JN212,15-05-24,J06,30,2,0,30,10,0,0,2,0,U1391,SSL1376,11,10,0,0,0,0,0,9,Mitchell,1
JN213,15-05-25,J05,30,10,0,30,10,0,0,10,0,U610,SSL1355,7,10,0,0,0,0,0,10,U_Horsefly,0.97
JN213,15-05-25,J05,30,10,0,30,10,0,0,10,0,U748,SSL1356,6,10,0,0,0,0,0,10,Chilko,1
JN213,15-05-25,J05,30,10,0,30,10,0,0,10,0,U977,SSL1359,8,10,0,0,0,0,0,10,Mitchell,1
JN213,15-05-25,J05,30,10,0,30,10,0,0,10,0,U978,SSL1360,12,10,0,0,0,0,0,10,Chilko,0.97
JN213,15-05-25,J05,30,10,0,30,10,0,0,10,0,U979,SSL1361,8,10,0,0,0,0,0,10,Middle,0.59
JN213,15-05-25,J05,30,10,0,30,10,0,0,10,0,U980,SSL1362,7,10,0,0,0,0,0,10,Mitchell,1
JN213,15-05-25,J05,30,10,0,30,10,0,0,10,0,U1115,SSL1345,10,10,0,0,0,0,0,10,Chilko,1
JN213,15-05-25,J05,30,10,0,30,10,0,0,10,0,U1116,SSL1346,10,10,0,0,0,0,0,10,Chilko,0.62
JN213,15-05-25,J05,30,10,0,30,10,0,0,10,0,U1181,SSL1347,21,10,0,0,0,0,0,10,Chilko,0.96
JN213,15-05-25,J05,30,10,0,30,10,0,0,10,0,U1182,SSL1348,3,10,0,0,0,0,0,10,Chilko,0.97
JN214,15-05-25,J04,30,10,2,30,10,2,0,10,0,U606,SSL1330,7,10,0,0,0,0,0,10,Chilko,1
JN214,15-05-25,J04,30,10,2,30,10,2,0,10,0,U607,SSL1331,12,10,0,0,0,0,0,10,Mitchell,0.99
JN214,15-05-25,J04,30,10,2,30,10,2,0,10,0,U699,SSL1333,22,10,0,0,0,0,0,10,Chilko,0.87
JN214,15-05-25,J04,30,10,2,30,10,2,0,10,0,U700,SSL1334,12,10,0,0,0,0,0,10,Chilko,1
JN214,15-05-25,J04,30,10,2,30,10,2,0,10,0,U747,SSL1339,12,10,0,0,0,0,0,10,Weaver,0.72
JN214,15-05-25,J04,30,10,2,30,10,2,0,10,0,U973,SSL1340,11,10,0,0,0,0,0,10,Chilko,0.98
JN214,15-05-25,J04,30,10,2,30,10,2,0,10,0,U975,SSL1342,16,10,0,0,0,0,0,10,Middle,0.6
JN214,15-05-25,J04,30,10,2,30,10,2,0,10,0,U976,SSL1343,8,10,0,0,0,0,0,10,Chilko,1
JN214,15-05-25,J04,30,10,2,30,10,2,0,10,0,U1112,SSL1327,14,10,0,0,0,0,0,10,U_Horsefly,0.91
JN214,15-05-25,J04,30,10,2,30,10,2,0,10,0,U1114,SSL1344,5,10,0,0,0,0,0,10,U_Horsefly,0.97
JN215,15-05-25,J08,30,10,0,30,11,0,0,10,0,U605,SSL1329,3,11,0,0,0,0,0,11,Chilko,0.52
JN215,15-05-25,J08,30,10,0,30,11,0,0,10,0,U698,SSL1332,7,11,0,0,0,0,0,11,Chilko,0.84
JN215,15-05-25,J08,30,10,0,30,11,0,0,10,0,U743,SSL1335,5,11,0,0,0,0,0,11,Weaver,0.99
JN215,15-05-25,J08,30,10,0,30,11,0,0,10,0,U744,SSL1336,16,11,0,0,0,0,0,11,Mitchell,1
JN215,15-05-25,J08,30,10,0,30,11,0,0,10,0,U745,SSL1337,8,11,0,0,0,0,0,11,U_Horsefly,0.85
JN215,15-05-25,J08,30,10,0,30,11,0,0,10,0,U746,SSL1338,20,11,0,0,0,0,0,11,Thompson_N,1
JN215,15-05-25,J08,30,10,0,30,11,0,0,10,0,U974,SSL1341,6,11,0,0,0,0,0,11,Mitchell,1
JN215,15-05-25,J08,30,10,0,30,11,0,0,10,0,U1111,SSL1326,11,11,0,0,0,0,0,11,Middle,0.64
JN215,15-05-25,J08,30,10,0,30,11,0,0,10,0,U1113,SSL1328,20,11,0,0,0,0,0,11,Gates_Cr,1
JN215,15-05-25,J08,30,10,0,30,11,0,0,10,0,U608,SSL1353,12,11,0,0,0,0,0,11,Chilko,0.99
JN215,15-05-25,J08,30,10,0,30,11,0,0,10,0,U609,SSL1354,3,11,0,0,0,0,0,11,Mitchell,1
JN216,15-05-26,J07,30,10,0,30,10,0,0,10,0,U750,SSL1358,10,9,0,0,0,0,0,10,Chilko,0.89
JN216,15-05-26,J07,30,10,0,30,10,0,0,10,0,U1183,SSL1349,12,9,0,0,0,0,0,10,Mitchell,1
JN216,15-05-26,J07,30,10,0,30,10,0,0,10,0,U1184,SSL1350,8,9,0,0,0,0,0,10,Mitchell,0.99
JN216,15-05-26,J07,30,10,0,30,10,0,0,10,0,U1381,SSL1351,10,9,0,0,0,0,0,10,Gates_Cr,1
JN216,15-05-26,J07,30,10,0,30,10,0,0,10,0,U1382,SSL1352,11,9,0,0,0,0,0,10,Middle,0.98
JN216,15-05-26,J07,30,10,0,30,10,0,0,10,0,U1117,SSL1363,7,9,0,0,0,0,0,10,Middle,0.46
JN216,15-05-26,J07,30,10,0,30,10,0,0,10,0,U1118,SSL1364,12,9,0,0,0,0,0,10,Mitchell,0.99
JN216,15-05-26,J07,30,10,0,30,10,0,0,10,0,U1185,SSL1367,11,9,0,0,0,0,0,10,Chilko,1
JN216,15-05-26,J07,30,10,0,30,10,0,0,10,0,U1371,SSL1370,21,9,0,0,0,0,0,10,Weaver,1
JN217,15-05-26,J03,30,10,0,30,10,0,0,10,10,U1347,SSL1288,6,10,0,0,0,0,0,10,Middle,0.49
JN217,15-05-26,J03,30,10,0,30,10,0,0,10,10,U475,SSL1305,15,10,0,0,0,0,0,10,Middle,1
JN217,15-05-26,J03,30,10,0,30,10,0,0,10,10,U476,SSL1306,18,10,0,0,0,0,0,10,U_Horsefly,0.89
JN217,15-05-26,J03,30,10,0,30,10,0,0,10,10,U477,SSL1307,12,10,0,0,0,0,0,10,U_Horsefly,0.98
JN217,15-05-26,J03,30,10,0,30,10,0,0,10,10,U601,SSL1311,15,10,0,0,0,0,0,10,Middle,0.47
JN217,15-05-26,J03,30,10,0,30,10,0,0,10,10,U602,SSL1312,12,10,0,0,0,0,0,10,Gates_Cr,1
JN217,15-05-26,J03,30,10,0,30,10,0,0,10,10,U603,SSL1313,16,10,0,0,0,0,0,10,L_Adams,0.51
JN217,15-05-26,J03,30,10,0,30,10,0,0,10,10,U691,SSL1314,11,10,0,0,0,0,0,10,Mitchell,1
JN217,15-05-26,J03,30,10,0,30,10,0,0,10,10,U692,SSL1315,5,10,0,0,0,0,0,10,Chilko,1
JN217,15-05-26,J03,30,10,0,30,10,0,0,10,10,U1348,SSL1302,7,10,0,0,0,0,0,10,Pitt,0.96
JN218,15-05-26,J09,30,10,1,30,10,1,1,10,5,U478,SSL1308,13,10,10,0,0,0,0,10,Chilko,0.97
JN218,15-05-26,J09,30,10,1,30,10,1,1,10,5,U479,SSL1309,13,10,10,0,0,0,0,10,Middle,0.99
JN218,15-05-26,J09,30,10,1,30,10,1,1,10,5,U480,SSL1310,19,10,10,0,0,0,0,10,Chilko,1
JN218,15-05-26,J09,30,10,1,30,10,1,1,10,5,U693,SSL1316,16,10,10,0,0,0,0,10,Chilko,1
JN218,15-05-26,J09,30,10,1,30,10,1,1,10,5,U694,SSL1317,15,10,10,0,0,0,0,10,Chilko,0.58
