"","weight","length","logw","logl"
"1691",7.6,95,0.880813592280791,1.97772360528885
"1692",9,103,0.954242509439325,2.01283722470517
"1693",8.5,101,0.929418925714293,2.00432137378264
"1694",10.1,93,1.00432137378264,1.96848294855394
"1695",8.8,93,0.944482672150169,1.96848294855394
"1696",7.8,94,0.89209460269048,1.9731278535997
"1697",8.9,90,0.949390006644913,1.95424250943932
"1698",10.2,108,1.00860017176192,2.03342375548695
"1699",7.1,90,0.851258348719075,1.95424250943932
"1700",8.8,95,0.944482672150169,1.97772360528885
"1701",8.3,96,0.919078092376074,1.98227123303957
"1702",9.4,91,0.973127853599699,1.95904139232109
"1703",7.1,89,0.851258348719075,1.94939000664491
"1704",8.2,90,0.913813852383717,1.95424250943932
"1705",8.6,95,0.934498451243568,1.97772360528885
"1706",8.1,88,0.90848501887865,1.94448267215017
"1707",9.3,98,0.968482948553935,1.99122607569249
"1708",13.2,112,1.12057393120585,2.04921802267018
"1709",15.6,109,1.19312459835446,2.03742649794062
"1710",10.9,110,1.03742649794062,2.04139268515822
"1711",10.5,99,1.02118929906994,1.99563519459755
"1712",10.9,101,1.03742649794062,2.00432137378264
"1713",12.6,98,1.10037054511756,1.99122607569249
"1714",13.9,110,1.1430148002541,2.04139268515822
"1715",11,94,1.04139268515823,1.9731278535997
"1716",12,101,1.07918124604762,2.00432137378264
"1717",14.3,108,1.15533603746506,2.03342375548695
"1718",9.4,95,0.973127853599699,1.97772360528885
"1719",10.5,95,1.02118929906994,1.97772360528885
"1720",13.6,107,1.13353890837022,2.02938377768521
"1721",9.6,97,0.982271233039568,1.98677173426624
"1722",14.7,115,1.16731733474818,2.06069784035361
"1723",18.8,124,1.27415784926368,2.09342168516224
"1724",28,138,1.44715803134222,2.13987908640124
"1725",17.5,112,1.24303804868629,2.04921802267018
"1726",14.2,102,1.15228834438306,2.00860017176192
"1727",22.5,127,1.35218251811136,2.10380372095596
"1728",21.4,121,1.33041377334919,2.08278537031645
"1729",9.1,91,0.959041392321094,1.95904139232109
"1730",10.8,107,1.03342375548695,2.02938377768521
"1731",11.4,107,1.05690485133647,2.02938377768521
"1732",9.9,100,0.99563519459755,2
"1733",8.2,97,0.913813852383717,1.98677173426624
"1734",10.7,104,1.02938377768521,2.01703333929878
"1735",14,122,1.14612803567824,2.08635983067475
"1736",6.6,94,0.819543935541869,1.9731278535997
"1737",7.8,98,0.89209460269048,1.99122607569249
"1738",8.9,102,0.949390006644913,2.00860017176192
"1739",8.9,105,0.949390006644913,2.02118929906994
"1740",13.5,105,1.13033376849501,2.02118929906994
"1741",10.6,106,1.02530586526477,2.02530586526477
"1742",12.5,105,1.09691001300806,2.02118929906994
"1743",12.4,108,1.09342168516224,2.03342375548695
"1744",9.6,99,0.982271233039568,1.99563519459755
"1745",8.3,96,0.919078092376074,1.98227123303957
"1746",7.3,90,0.863322860120456,1.95424250943932
"1747",9,99,0.954242509439325,1.99563519459755
"1748",11.3,102,1.05307844348342,2.00860017176192
"1749",8.6,105,0.934498451243568,2.02118929906994
"1750",10.1,98,1.00432137378264,1.99122607569249
"1751",13.5,113,1.13033376849501,2.05307844348342
"1752",15.3,120,1.1846914308176,2.07918124604762
"1753",9,95,0.954242509439325,1.97772360528885
"1754",NA,97,NA,1.98677173426624
"1755",12.2,120,1.08635983067475,2.07918124604762
"1756",10.2,110,1.00860017176192,2.04139268515822
"1757",8,92,0.903089986991944,1.96378782734556
"1758",8.3,93,0.919078092376074,1.96848294855394
"1759",7.7,89,0.886490725172482,1.94939000664491
"1760",9.7,97,0.986771734266245,1.98677173426624
"1761",7.5,92,0.8750612633917,1.96378782734556
"1762",9.5,94,0.977723605288848,1.9731278535997
"1763",7.8,91,0.89209460269048,1.95904139232109
"1764",8.8,93,0.944482672150169,1.96848294855394
"1765",7.5,91,0.8750612633917,1.95904139232109
"1766",14,117,1.14612803567824,2.06818586174616
"1767",10.8,104,1.03342375548695,2.01703333929878
"1768",14.9,119,1.17318626841227,2.07554696139253
"1769",10.4,98,1.01703333929878,1.99122607569249
"1770",10,99,1,1.99563519459755
"1771",NA,96,NA,1.98227123303957
"1772",9.1,110,0.959041392321094,2.04139268515822
"1773",12.2,109,1.08635983067475,2.03742649794062
"1774",14.7,125,1.16731733474818,2.09691001300806
"1775",12.8,113,1.10720996964787,2.05307844348342
"1776",13.1,118,1.11727129565576,2.07188200730613
"1777",10.8,104,1.03342375548695,2.01703333929878
"1778",10.9,114,1.03742649794062,2.05690485133647
"1779",11.8,104,1.07188200730613,2.01703333929878
"1780",13.3,105,1.12385164096709,2.02118929906994
"1781",9.9,99,0.99563519459755,1.99563519459755
"1782",11.3,104,1.05307844348342,2.01703333929878
"1783",9.3,99,0.968482948553935,1.99563519459755
"1784",10.5,98,1.02118929906994,1.99122607569249
"1785",10.6,101,1.02530586526477,2.00432137378264
"1786",12.1,108,1.08278537031645,2.03342375548695
"1787",10.1,99,1.00432137378264,1.99563519459755
"1788",13.4,110,1.12710479836481,2.04139268515822
"1789",11.2,98,1.04921802267018,1.99122607569249
"1790",12,104,1.07918124604762,2.01703333929878
"1791",8.3,95,0.919078092376074,1.97772360528885
"1792",5.1,79,0.707570176097936,1.89762709129044
"1793",6.4,88,0.806179973983887,1.94448267215017
"1794",6.5,86,0.812913356642856,1.93449845124357
"1795",7.1,90,0.851258348719075,1.95424250943932
"1796",11.6,103,1.06445798922692,2.01283722470517
"1797",6.6,92,0.819543935541869,1.96378782734556
"1798",7.8,94,0.89209460269048,1.9731278535997
"1799",7.5,89,0.8750612633917,1.94939000664491
"1800",7.5,93,0.8750612633917,1.96848294855394
"1801",8.4,95,0.924279286061882,1.97772360528885
"1802",8.2,95,0.913813852383717,1.97772360528885
"1803",8,92,0.903089986991944,1.96378782734556
"1804",7.8,92,0.89209460269048,1.96378782734556
"1805",7.6,94,0.880813592280791,1.9731278535997
"1806",9.4,104,0.973127853599699,2.01703333929878
"1807",6.9,89,0.838849090737255,1.94939000664491
"1808",6,85,0.778151250383644,1.92941892571429
"1809",9.1,96,0.959041392321094,1.98227123303957
"1810",8.7,98,0.939519252618618,1.99122607569249
"1811",10.4,100,1.01703333929878,2
"1812",8,98,0.903089986991944,1.99122607569249
"1813",8.2,94,0.913813852383717,1.9731278535997
"1814",7.6,93,0.880813592280791,1.96848294855394
"1815",8,93,0.903089986991944,1.96848294855394
"1816",10,105,1,2.02118929906994
"1817",8.1,88,0.90848501887865,1.94448267215017
"1818",8.2,99,0.913813852383717,1.99563519459755
"1819",7.2,92,0.857332496431269,1.96378782734556
"1820",7.4,94,0.869231719730976,1.9731278535997
"1821",6.2,86,0.792391689498254,1.93449845124357
"1822",7,94,0.845098040014257,1.9731278535997
"1823",8.4,94,0.924279286061882,1.9731278535997
"1824",6.1,86,0.785329835010767,1.93449845124357
"1825",10.2,104,1.00860017176192,2.01703333929878
"1826",10.2,103,1.00860017176192,2.01283722470517
"1827",7.4,93,0.869231719730976,1.96848294855394
"1828",6,98,0.778151250383644,1.99122607569249
"1829",9.4,98,0.973127853599699,1.99122607569249
"1830",9.1,93,0.959041392321094,1.96848294855394
"1831",6.5,93,0.812913356642856,1.96848294855394
"1832",10.7,104,1.02938377768521,2.01703333929878
"1833",5,80,0.698970004336019,1.90308998699194
"1834",13.2,114,1.12057393120585,2.05690485133647
"1835",6.4,88,0.806179973983887,1.94448267215017
"1836",7.1,90,0.851258348719075,1.95424250943932
"1837",7.9,94,0.897627091290441,1.9731278535997
"1838",7.1,84,0.851258348719075,1.92427928606188
"1839",6.8,85,0.832508912706236,1.92941892571429
"1840",5.9,92,0.770852011642144,1.96378782734556
"1841",6.4,91,0.806179973983887,1.95904139232109
"1842",5.8,86,0.763427993562937,1.93449845124357
"1843",8.1,95,0.90848501887865,1.97772360528885
"1844",7.7,98,0.886490725172482,1.99122607569249
"1845",6.1,87,0.785329835010767,1.93951925261862
"1846",6.1,79,0.785329835010767,1.89762709129044
"1847",7.7,98,0.886490725172482,1.99122607569249
"1848",6.3,89,0.799340549453582,1.94939000664491
"1849",8.6,98,0.934498451243568,1.99122607569249
"1850",5.1,85,0.707570176097936,1.92941892571429
"1851",4.6,83,0.662757831681574,1.91907809237607
"1852",9.1,102,0.959041392321094,2.00860017176192
"1853",8.1,96,0.90848501887865,1.98227123303957
"1854",7,94,0.845098040014257,1.9731278535997
"1855",6.4,86,0.806179973983887,1.93449845124357
"1856",7.2,89,0.857332496431269,1.94939000664491
"1857",8.5,110,0.929418925714293,2.04139268515822
"1858",4.8,79,0.681241237375587,1.89762709129044
"1859",5.9,81,0.770852011642144,1.90848501887865
"1860",5,78,0.698970004336019,1.89209460269048
"1861",6.9,91,0.838849090737255,1.95904139232109
"1862",6.3,90,0.799340549453582,1.95424250943932
"1863",5,88,0.698970004336019,1.94448267215017
"1864",5.5,89,0.740362689494244,1.94939000664491
"1865",5.3,85,0.724275869600789,1.92941892571429
"1866",4.7,83,0.672097857935718,1.91907809237607
"1867",7.5,95,0.8750612633917,1.97772360528885
"1868",7.2,97,0.857332496431269,1.98677173426624
"1869",7.7,94,0.886490725172482,1.9731278535997
"1870",6.9,86,0.838849090737255,1.93449845124357
"1871",6.8,100,0.832508912706236,2
"1872",4.1,84,0.612783856719735,1.92427928606188
"1873",8.6,99,0.934498451243568,1.99563519459755
"1874",5.2,84,0.716003343634799,1.92427928606188
"1875",6.1,93,0.785329835010767,1.96848294855394
"1876",8.8,101,0.944482672150169,2.00432137378264
"1877",6.9,90,0.838849090737255,1.95424250943932
"1878",5.4,90,0.732393759822969,1.95424250943932
"1879",5.7,84,0.755874855672491,1.92427928606188
"1880",4.8,75,0.681241237375587,1.8750612633917
"1881",NA,128,NA,2.10720996964787
"1882",9.3,96,0.968482948553935,1.98227123303957
"1883",13.8,115,1.13987908640124,2.06069784035361
"1884",14,113,1.14612803567824,2.05307844348342
"1885",12.9,113,1.11058971029925,2.05307844348342
"1886",11.6,116,1.06445798922692,2.06445798922692
"1887",9.6,101,0.982271233039568,2.00432137378264
"1888",17,126,1.23044892137827,2.10037054511756
"1889",13.5,118,1.13033376849501,2.07188200730613
"1890",5.6,88,0.7481880270062,1.94448267215017
"1891",13.8,115,1.13987908640124,2.06069784035361
"1892",12.8,114,1.10720996964787,2.05690485133647
"1893",7.7,92,0.886490725172482,1.96378782734556
"1894",6.6,84,0.819543935541869,1.92427928606188
"1895",5.5,84,0.740362689494244,1.92427928606188
"1896",6.2,90,0.792391689498254,1.95424250943932
"1897",7.2,90,0.857332496431269,1.95424250943932
"1898",8.1,96,0.90848501887865,1.98227123303957
"1899",8.6,109,0.934498451243568,2.03742649794062
"1900",5.3,81,0.724275869600789,1.90848501887865
"1901",9.1,110,0.959041392321094,2.04139268515822
"1902",8.5,98,0.929418925714293,1.99122607569249
"1903",20.2,133,1.30535136944662,2.12385164096709
"1904",11,109,1.04139268515823,2.03742649794062
"1905",18.3,138,1.26245108973043,2.13987908640124
"1906",15.9,124,1.20139712432045,2.09342168516224
"1907",13.4,127,1.12710479836481,2.10380372095596
"1908",20.7,139,1.31597034545692,2.14301480025409
"1909",14.1,128,1.14921911265538,2.10720996964787
"1910",15.2,129,1.18184358794477,2.11058971029925
"1911",14.7,123,1.16731733474818,2.0899051114394
"1912",15.8,124,1.19865708695442,2.09342168516224
"1913",23.1,131,1.36361197989214,2.11727129565576
"1914",21.3,127,1.32837960343874,2.10380372095596
"1915",18.4,119,1.26481782300954,2.07554696139253
"1916",22.4,122,1.35024801833416,2.08635983067475
"1917",20.3,123,1.30749603791321,2.0899051114394
"1918",22.1,130,1.34439227368511,2.11394335230684
"1919",19.1,123,1.28103336724773,2.0899051114394
"1920",16.3,117,1.21218760440396,2.06818586174616
"1921",22.9,142,1.35983548233989,2.15228834438306
"1922",24.1,133,1.38201704257487,2.12385164096709
"1923",9.7,98,0.986771734266245,1.99122607569249
"1924",8.8,95,0.944482672150169,1.97772360528885
"1925",8.8,110,0.944482672150169,2.04139268515822
"1926",10,103,1,2.01283722470517
"1927",11.9,107,1.07554696139253,2.02938377768521
"1928",8.8,98,0.944482672150169,1.99122607569249
"1929",8.4,95,0.924279286061882,1.97772360528885
"1930",8.1,94,0.90848501887865,1.9731278535997
"1931",8.7,100,0.939519252618618,2
"1932",10.9,101,1.03742649794062,2.00432137378264
"1933",15.5,113,1.19033169817029,2.05307844348342
"1934",17,117,1.23044892137827,2.06818586174616
"1935",11.5,102,1.06069784035361,2.00860017176192
"1936",15.5,116,1.19033169817029,2.06445798922692
"1937",13.7,114,1.13672056715641,2.05690485133647
"1938",20.3,123,1.30749603791321,2.0899051114394
"1939",14.5,109,1.16136800223497,2.03742649794062
"1940",13.2,109,1.12057393120585,2.03742649794062
"1941",15.1,116,1.17897694729317,2.06445798922692
"1942",14.5,111,1.16136800223497,2.04532297878666
"1943",24.1,132,1.38201704257487,2.12057393120585
"1944",12.2,108,1.08635983067475,2.03342375548695
"1945",10.4,104,1.01703333929878,2.01703333929878
"1946",10.6,108,1.02530586526477,2.03342375548695
"1947",11.8,108,1.07188200730613,2.03342375548695
"1948",8.9,100,0.949390006644913,2
"1949",9.3,105,0.968482948553935,2.02118929906994
"1950",9.4,98,0.973127853599699,1.99122607569249
"1951",9.7,106,0.986771734266245,2.02530586526477
"1952",24.5,132,1.38916608436453,2.12057393120585
"1953",16.5,117,1.21748394421391,2.06818586174616
"1954",22.1,126,1.34439227368511,2.10037054511756
"1955",NA,104,NA,2.01703333929878
"1956",25.6,135,1.40823996531185,2.13033376849501
"1957",12.2,109,1.08635983067475,2.03742649794062
"1958",17.4,125,1.2405492482826,2.09691001300806
"1959",16.9,114,1.22788670461367,2.05690485133647
"1960",10.4,105,1.01703333929878,2.02118929906994
"1961",10.1,105,1.00432137378264,2.02118929906994
"1962",NA,105,NA,2.02118929906994
"1963",9.7,98,0.986771734266245,1.99122607569249
"1964",11.8,110,1.07188200730613,2.04139268515822
"1965",11.9,108,1.07554696139253,2.03342375548695
"1966",23.7,NA,1.3747483460101,NA
"1967",14.7,121,1.16731733474818,2.08278537031645
"1968",17.9,122,1.25285303097989,2.08635983067475
"1969",19.3,124,1.28555730900777,2.09342168516224
"1970",13.1,113,1.11727129565576,2.05307844348342
"1971",13.2,108,1.12057393120585,2.03342375548695
"1972",15.2,115,1.18184358794477,2.06069784035361
"1973",14.9,119,1.17318626841227,2.07554696139253
"1974",10.6,103,1.02530586526477,2.01283722470517
"1975",10.8,105,1.03342375548695,2.02118929906994
"1976",10.7,105,1.02938377768521,2.02118929906994
"1977",23.4,135,1.36921585741014,2.13033376849501
"1978",19.8,124,1.29666519026153,2.09342168516224
"1979",24.4,134,1.38738982633873,2.12710479836481
"1980",16.4,130,1.2148438480477,2.11394335230684
"1981",13,111,1.11394335230684,2.04532297878666
"1982",14.3,121,1.15533603746506,2.08278537031645
"1983",15.8,120,1.19865708695442,2.07918124604762
"1984",22.1,122,1.34439227368511,2.08635983067475
"1985",16.1,121,1.20682587603185,2.08278537031645
"1986",15.7,119,1.19589965240923,2.07554696139253
"1987",16,115,1.20411998265592,2.06069784035361
"1988",13.5,115,1.13033376849501,2.06069784035361
"1989",9.8,106,0.991226075692495,2.02530586526477
"1990",14.1,114,1.14921911265538,2.05690485133647
"1991",21,143,1.32221929473392,2.15533603746506
"1992",17.8,126,1.25042000230889,2.10037054511756
"1993",30.8,145,1.48855071650044,2.16136800223497
"1994",19.9,128,1.29885307640971,2.10720996964787
"1995",15.8,128,1.19865708695442,2.10720996964787
"1996",16.1,122,1.20682587603185,2.08635983067475
"1997",11.3,117,1.05307844348342,2.06818586174616
"1998",11.5,104,1.06069784035361,2.01703333929878
"1999",17.5,129,1.24303804868629,2.11058971029925
"2000",21.4,124,1.33041377334919,2.09342168516224
"2001",10.8,102,1.03342375548695,2.00860017176192
"2002",11.9,101,1.07554696139253,2.00432137378264
"2003",13.3,110,1.12385164096709,2.04139268515822
"2004",10.2,101,1.00860017176192,2.00432137378264
"2005",7,89,0.845098040014257,1.94939000664491
"2006",7.4,85,0.869231719730976,1.92941892571429
"2007",9.8,98,0.991226075692495,1.99122607569249
"2008",7.3,90,0.863322860120456,1.95424250943932
"2009",10.7,105,1.02938377768521,2.02118929906994
"2010",15.5,114,1.19033169817029,2.05690485133647
"2011",18.2,118,1.26007138798507,2.07188200730613
"2012",17.2,118,1.23552844690755,2.07188200730613
"2013",18.3,121,1.26245108973043,2.08278537031645
"2014",17.2,122,1.23552844690755,2.08635983067475
"2015",12.6,104,1.10037054511756,2.01703333929878
"2016",21.3,125,1.32837960343874,2.09691001300806
"2017",19.1,121,1.28103336724773,2.08278537031645
"2018",17.4,118,1.2405492482826,2.07188200730613
"2019",16.7,118,1.22271647114758,2.07188200730613
"2020",19.1,124,1.28103336724773,2.09342168516224
"2021",21.2,128,1.32633586092875,2.10720996964787
"2022",20.5,132,1.31175386105575,2.12057393120585
"2023",6.6,93,0.819543935541869,1.96848294855394
"2024",9.2,104,0.963787827345555,2.01703333929878
"2025",9,99,0.954242509439325,1.99563519459755
"2026",8.5,93,0.929418925714293,1.96848294855394
"2027",13.6,126,1.13353890837022,2.10037054511756
"2028",10,98,1,1.99122607569249
"2029",9.3,98,0.968482948553935,1.99122607569249
"2030",18.2,136,1.26007138798507,2.13353890837022
"2031",11.5,114,1.06069784035361,2.05690485133647
"2032",10.3,101,1.01283722470517,2.00432137378264
"2033",15.2,112,1.18184358794477,2.04921802267018
"2034",13.7,108,1.13672056715641,2.03342375548695
"2035",8.9,100,0.949390006644913,2
"2036",10.8,104,1.03342375548695,2.01703333929878
"2037",10.9,106,1.03742649794062,2.02530586526477
"2038",10.7,102,1.02938377768521,2.00860017176192
"2039",8.5,97,0.929418925714293,1.98677173426624
"2040",9.2,103,0.963787827345555,2.01283722470517
"2041",10.2,108,1.00860017176192,2.03342375548695
"2042",11.4,104,1.05690485133647,2.01703333929878
"2043",9.1,97,0.959041392321094,1.98677173426624
"2044",10.9,101,1.03742649794062,2.00432137378264
"2045",7.4,89,0.869231719730976,1.94939000664491
"2046",8.6,96,0.934498451243568,1.98227123303957
"2047",15.4,113,1.18752072083646,2.05307844348342
"2048",17.3,119,1.2380461031288,2.07554696139253
"2049",19.1,123,1.28103336724773,2.0899051114394
"2050",19.5,122,1.29003461136252,2.08635983067475
"2051",16.1,117,1.20682587603185,2.06818586174616
"2052",9.8,92,0.991226075692495,1.96378782734556
"2053",9.7,97,0.986771734266245,1.98677173426624
"2054",8.7,95,0.939519252618618,1.97772360528885
"2055",8.4,95,0.924279286061882,1.97772360528885
"2056",10.2,98,1.00860017176192,1.99122607569249
"2057",7,90,0.845098040014257,1.95424250943932
"2058",9.7,98,0.986771734266245,1.99122607569249
"2059",9.8,105,0.991226075692495,2.02118929906994
"2060",8.4,95,0.924279286061882,1.97772360528885
"2061",9,97,0.954242509439325,1.98677173426624
"2062",10.4,108,1.01703333929878,2.03342375548695
"2063",6.7,87,0.826074802700826,1.93951925261862
"2064",14.6,114,1.16435285578444,2.05690485133647
"2065",18.1,124,1.25767857486918,2.09342168516224
"2066",11.3,109,1.05307844348342,2.03742649794062
"2067",9.3,104,0.968482948553935,2.01703333929878
"2068",10.9,106,1.03742649794062,2.02530586526477
"2069",8.8,101,0.944482672150169,2.00432137378264
"2070",10,104,1,2.01703333929878
"2071",10.8,103,1.03342375548695,2.01283722470517
"2072",11.7,104,1.06818586174616,2.01703333929878
"2073",11.6,106,1.06445798922692,2.02530586526477
"2074",13.6,120,1.13353890837022,2.07918124604762
"2075",10.7,107,1.02938377768521,2.02938377768521
"2076",8.6,96,0.934498451243568,1.98227123303957
"2077",7.6,92,0.880813592280791,1.96378782734556
"2078",9.1,101,0.959041392321094,2.00432137378264
"2079",8.5,96,0.929418925714293,1.98227123303957
"2080",10,102,1,2.00860017176192
"2081",10.8,105,1.03342375548695,2.02118929906994
"2082",8.1,95,0.90848501887865,1.97772360528885
"2083",10.3,104,1.01283722470517,2.01703333929878
"2084",10,103,1,2.01283722470517
"2085",10.3,101,1.01283722470517,2.00432137378264
"2086",7,92,0.845098040014257,1.96378782734556
"2087",8.9,101,0.949390006644913,2.00432137378264
"2088",9.1,101,0.959041392321094,2.00432137378264
"2089",8.7,97,0.939519252618618,1.98677173426624
"2090",12.2,109,1.08635983067475,2.03742649794062
"2091",8.6,96,0.934498451243568,1.98227123303957
"2092",17.1,117,1.23299611039215,2.06818586174616
"2093",12.4,107,1.09342168516224,2.02938377768521
"2094",13.7,113,1.13672056715641,2.05307844348342
"2095",7.7,87,0.886490725172482,1.93951925261862
"2096",8.5,94,0.929418925714293,1.9731278535997
"2097",6.5,85,0.812913356642856,1.92941892571429
"2098",8.2,99,0.913813852383717,1.99563519459755
"2099",11.6,102,1.06445798922692,2.00860017176192
"2100",13.5,114,1.13033376849501,2.05690485133647
"2101",13.6,109,1.13353890837022,2.03742649794062
"2102",9.7,101,0.986771734266245,2.00432137378264
"2103",12.7,108,1.10380372095596,2.03342375548695
"2104",12.4,111,1.09342168516224,2.04532297878666
"2105",21.1,127,1.32428245529769,2.10380372095596
"2106",21.6,123,1.33445375115093,2.0899051114394
"2107",18.6,122,1.26951294421792,2.08635983067475
"2108",13.3,115,1.12385164096709,2.06069784035361
"2109",14.7,114,1.16731733474818,2.05690485133647
"2110",8.3,89,0.919078092376074,1.94939000664491
"2111",9,98,0.954242509439325,1.99122607569249
"2112",7.7,90,0.886490725172482,1.95424250943932
"2113",7,92,0.845098040014257,1.96378782734556
"2114",NA,89,NA,1.94939000664491
"2115",8,97,0.903089986991944,1.98677173426624
"2116",7,87,0.845098040014257,1.93951925261862
"2117",20.9,126,1.32014628611105,2.10037054511756
"2118",19.1,124,1.28103336724773,2.09342168516224
"2119",14.2,116,1.15228834438306,2.06445798922692
"2120",13.3,109,1.12385164096709,2.03742649794062
"2121",15.7,117,1.19589965240923,2.06818586174616
"2122",13.2,114,1.12057393120585,2.05690485133647
"2123",16.9,121,1.22788670461367,2.08278537031645
"2124",22.7,127,1.35602585719312,2.10380372095596
"2125",21.3,128,1.32837960343874,2.10720996964787
"2126",21.3,131,1.32837960343874,2.11727129565576
"2127",9.5,102,0.977723605288848,2.00860017176192
"2128",9,103,0.954242509439325,2.01283722470517
"2129",10.2,105,1.00860017176192,2.02118929906994
"2130",8.3,102,0.919078092376074,2.00860017176192
"2131",14.2,119,1.15228834438306,2.07554696139253
"2132",7.6,97,0.880813592280791,1.98677173426624
"2133",9.1,101,0.959041392321094,2.00432137378264
"2134",9.4,104,0.973127853599699,2.01703333929878
"2135",8,99,0.903089986991944,1.99563519459755
"2136",7.6,107,0.880813592280791,2.02938377768521
"2137",13.3,114,1.12385164096709,2.05690485133647
"2138",13.4,104,1.12710479836481,2.01703333929878
"2139",11.1,100,1.04532297878666,2
"2140",7,92,0.845098040014257,1.96378782734556
"2141",10.1,101,1.00432137378264,2.00432137378264
"2142",8.7,96,0.939519252618618,1.98227123303957
"2143",8.6,92,0.934498451243568,1.96378782734556
"2144",8.2,92,0.913813852383717,1.96378782734556
"2145",10.6,102,1.02530586526477,2.00860017176192
"2146",10.7,106,1.02938377768521,2.02530586526477
"2147",14.1,115,1.14921911265538,2.06069784035361
"2148",7.5,93,0.8750612633917,1.96848294855394
"2149",8.2,96,0.913813852383717,1.98227123303957
"2150",8.5,97,0.929418925714293,1.98677173426624
"2151",6.3,89,0.799340549453582,1.94939000664491
"2152",9.1,97,0.959041392321094,1.98677173426624
"2153",7.1,91,0.851258348719075,1.95904139232109
"2154",8.6,98,0.934498451243568,1.99122607569249
"2155",10,104,1,2.01703333929878
"2156",6.8,91,0.832508912706236,1.95904139232109
"2157",7.6,95,0.880813592280791,1.97772360528885
"2158",7.8,97,0.89209460269048,1.98677173426624
"2159",9,92,0.954242509439325,1.96378782734556
"2160",21.2,120,1.32633586092875,2.07918124604762
"2161",11.1,107,1.04532297878666,2.02938377768521
"2162",8,96,0.903089986991944,1.98227123303957
"2163",10,105,1,2.02118929906994
"2164",10.1,107,1.00432137378264,2.02938377768521
"2165",11.5,106,1.06069784035361,2.02530586526477
"2166",11.1,106,1.04532297878666,2.02530586526477
"2167",12.5,112,1.09691001300806,2.04921802267018
"2168",17,118,1.23044892137827,2.07188200730613
"2169",16.7,119,1.22271647114758,2.07554696139253
"2170",15.3,118,1.1846914308176,2.07188200730613
"2171",11.3,104,1.05307844348342,2.01703333929878
"2172",13.2,111,1.12057393120585,2.04532297878666
"2173",10.3,104,1.01283722470517,2.01703333929878
"2174",15.8,117,1.19865708695442,2.06818586174616
"2175",10.1,100,1.00432137378264,2
"2176",12.5,110,1.09691001300806,2.04139268515822
"2177",17.8,123,1.25042000230889,2.0899051114394
"2178",27.4,137,1.43775056282039,2.13672056715641
"2179",19.2,125,1.28330122870355,2.09691001300806
"2180",20.6,127,1.31386722036915,2.10380372095596
"2181",15.9,117,1.20139712432045,2.06818586174616
"2182",7.9,96,0.897627091290441,1.98227123303957
"2183",9.2,101,0.963787827345555,2.00432137378264
"2184",9.2,97,0.963787827345555,1.98677173426624
"2185",13.8,111,1.13987908640124,2.04532297878666
"2186",9.2,98,0.963787827345555,1.99122607569249
"2187",9.4,102,0.973127853599699,2.00860017176192
"2188",10.7,106,1.02938377768521,2.02530586526477
"2189",7.2,90,0.857332496431269,1.95424250943932
"2190",5.2,85,0.716003343634799,1.92941892571429
"2191",7.9,96,0.897627091290441,1.98227123303957
"2192",8.2,97,0.913813852383717,1.98677173426624
"2193",7.2,95,0.857332496431269,1.97772360528885
"2194",7.6,96,0.880813592280791,1.98227123303957
"2195",5.1,84,0.707570176097936,1.92427928606188
"2196",8.9,100,0.949390006644913,2
"2197",8.2,94,0.913813852383717,1.9731278535997
"2198",8.2,95,0.913813852383717,1.97772360528885
"2199",8.8,99,0.944482672150169,1.99563519459755
"2200",7.8,99,0.89209460269048,1.99563519459755
"2201",8.8,97,0.944482672150169,1.98677173426624
"2202",11.8,111,1.07188200730613,2.04532297878666
"2203",8,95,0.903089986991944,1.97772360528885
"2204",7.4,95,0.869231719730976,1.97772360528885
"2205",9.2,102,0.963787827345555,2.00860017176192
"2206",6.8,89,0.832508912706236,1.94939000664491
"2207",11.1,106,1.04532297878666,2.02530586526477
"2208",8.5,93,0.929418925714293,1.96848294855394
"2209",8.2,92,0.913813852383717,1.96378782734556
"2210",8.5,96,0.929418925714293,1.98227123303957
"2211",8.3,98,0.919078092376074,1.99122607569249
"2212",9.6,97,0.982271233039568,1.98677173426624
"2213",17.7,120,1.24797326636181,2.07918124604762
"2214",16.9,120,1.22788670461367,2.07918124604762
"2215",15.1,114,1.17897694729317,2.05690485133647
"2216",10.8,104,1.03342375548695,2.01703333929878
"2217",16,117,1.20411998265592,2.06818586174616
"2218",15,116,1.17609125905568,2.06445798922692
"2219",16.1,108,1.20682587603185,2.03342375548695
"2220",15.8,113,1.19865708695442,2.05307844348342
"2221",16.7,117,1.22271647114758,2.06818586174616
"2222",12.7,107,1.10380372095596,2.02938377768521
"2223",7.4,93,0.869231719730976,1.96848294855394
"2224",8.1,95,0.90848501887865,1.97772360528885
"2225",9.6,102,0.982271233039568,2.00860017176192
"2226",6.8,87,0.832508912706236,1.93951925261862
"2227",7.2,83,0.857332496431269,1.91907809237607
"2228",6.1,89,0.785329835010767,1.94939000664491
"2229",6.6,90,0.819543935541869,1.95424250943932
"2230",11,109,1.04139268515823,2.03742649794062
"2231",8.6,98,0.934498451243568,1.99122607569249
"2232",7.2,88,0.857332496431269,1.94448267215017
"2233",9.5,97,0.977723605288848,1.98677173426624
"2234",8.4,96,0.924279286061882,1.98227123303957
"2235",7.3,94,0.863322860120456,1.9731278535997
"2236",9.5,96,0.977723605288848,1.98227123303957
"2237",8.9,NA,0.949390006644913,NA
"2238",11.7,NA,1.06818586174616,NA
