"","ufn","survey_date","site_id","region","species","sampling_week","louse_species","n_lice","year"
"11120","U4841",2015-06-23,"J09","JS","SO",25,"all_lice",2,2015
"11121","U566",2015-06-23,"J09","JS","SO",25,"all_lice",0,2015
"11122","U586",2015-06-23,"J09","JS","SO",25,"all_lice",2,2015
"11123","U4840",2015-06-23,"J09","JS","SO",25,"all_lice",0,2015
"11124","U4878",2015-06-23,"J09","JS","SO",25,"all_lice",0,2015
"11125","U2519",2015-06-23,"J09","JS","PI",25,"all_lice",2,2015
"11126","U2841",2015-06-23,"J09","JS","PI",25,"all_lice",1,2015
"11127","U2520",2015-06-23,"J09","JS","PI",25,"all_lice",4,2015
"11128","U1407",2015-06-23,"J09","JS","PI",25,"all_lice",1,2015
"11129","U2840",2015-06-23,"J09","JS","PI",25,"all_lice",1,2015
"11130","U1376",2015-06-23,"J09","JS","PI",25,"all_lice",2,2015
"11131","U1399",2015-06-23,"J09","JS","PI",25,"all_lice",3,2015
"11132","U1412",2015-06-23,"J09","JS","PI",25,"all_lice",1,2015
"11133","U2518",2015-06-23,"J09","JS","PI",25,"all_lice",2,2015
"11134","U1408",2015-06-23,"J09","JS","PI",25,"all_lice",0,2015
"11135","U3237",2015-06-27,"J09","JS","PI",26,"all_lice",1,2015
"11136","U2541",2015-06-27,"J09","JS","PI",26,"all_lice",1,2015
"11137","U2540",2015-06-27,"J09","JS","PI",26,"all_lice",0,2015
"11138","U3240",2015-06-27,"J09","JS","PI",26,"all_lice",0,2015
"11139","U3232",2015-06-27,"J09","JS","PI",26,"all_lice",1,2015
"11140","U3228",2015-06-27,"J09","JS","PI",26,"all_lice",3,2015
"11141","U3238",2015-06-27,"J09","JS","PI",26,"all_lice",1,2015
"11142","U3233",2015-06-27,"J09","JS","PI",26,"all_lice",2,2015
"11143","U2539",2015-06-27,"J09","JS","PI",26,"all_lice",1,2015
"11144","U2019",2015-06-27,"J09","JS","CU",26,"all_lice",1,2015
"11145","U2017",2015-06-27,"J09","JS","CU",26,"all_lice",1,2015
"11146","U2031",2015-06-27,"J09","JS","CU",26,"all_lice",0,2015
"11147","U2020",2015-06-27,"J09","JS","CU",26,"all_lice",1,2015
"11148","U2018",2015-06-27,"J09","JS","CU",26,"all_lice",1,2015
"11149","U4112",2015-06-28,"J03","JS","CU",26,"all_lice",1,2015
"11150","U4113",2015-06-28,"J03","JS","CU",26,"all_lice",1,2015
"11151","U4111",2015-06-28,"J03","JS","CU",26,"all_lice",1,2015
"11152","U4080",2015-06-28,"J03","JS","CU",26,"all_lice",0,2015
"11153","U4110",2015-06-28,"J03","JS","CU",26,"all_lice",3,2015
"11154","U4114",2015-06-28,"J03","JS","CU",26,"all_lice",0,2015
"11155","U4095",2015-06-28,"J03","JS","CU",26,"all_lice",0,2015
"11156","U4094",2015-06-28,"J03","JS","CU",26,"all_lice",0,2015
"11157","U4093",2015-06-28,"J03","JS","CU",26,"all_lice",0,2015
"11158","U4115",2015-06-28,"J03","JS","CU",26,"all_lice",0,2015
"11159","U1327",2015-07-01,"J03","JS","SO",26,"all_lice",5,2015
"11160","U1309",2015-07-01,"J03","JS","SO",26,"all_lice",0,2015
"11161","U5065",2015-07-01,"J03","JS","PI",26,"all_lice",0,2015
"11162","U5069",2015-07-01,"J03","JS","PI",26,"all_lice",1,2015
"11163","U5070",2015-07-01,"J03","JS","PI",26,"all_lice",1,2015
"11164","U5067",2015-07-01,"J03","JS","PI",26,"all_lice",0,2015
"11165","U5063",2015-07-01,"J03","JS","PI",26,"all_lice",0,2015
"11166","U5066",2015-07-01,"J03","JS","PI",26,"all_lice",0,2015
"11167","U5059",2015-07-01,"J03","JS","PI",26,"all_lice",0,2015
"11168","U5068",2015-07-01,"J03","JS","PI",26,"all_lice",1,2015
"11169","U5064",2015-07-01,"J03","JS","PI",26,"all_lice",0,2015
"11170","U5062",2015-07-01,"J03","JS","PI",26,"all_lice",1,2015
"11171","U618",2015-07-01,"J09","JS","SO",26,"all_lice",0,2015
"11172","U599",2015-07-01,"J09","JS","SO",26,"all_lice",1,2015
"11173","U651",2015-07-01,"J09","JS","SO",26,"all_lice",1,2015
"11174","U600",2015-07-01,"J09","JS","SO",26,"all_lice",0,2015
"11175","U642",2015-07-01,"J09","JS","SO",26,"all_lice",2,2015
"11176","U640",2015-07-01,"J09","JS","SO",26,"all_lice",1,2015
"11177","U617",2015-07-01,"J09","JS","SO",26,"all_lice",0,2015
"11178","U616",2015-07-01,"J09","JS","SO",26,"all_lice",1,2015
"11179","U622",2015-07-01,"J09","JS","SO",26,"all_lice",0,2015
"11180","U614",2015-07-01,"J09","JS","SO",26,"all_lice",1,2015
"11181","U615",2015-07-01,"J09","JS","SO",26,"all_lice",0,2015
"11182","U641",2015-07-01,"J09","JS","SO",26,"all_lice",1,2015
"11183","U4877",2015-07-01,"J09","JS","SO",26,"all_lice",1,2015
"11184","U4845",2015-07-01,"J09","JS","SO",26,"all_lice",0,2015
"11185","U4844",2015-07-01,"J09","JS","SO",26,"all_lice",1,2015
"11186","U4846",2015-07-01,"J09","JS","SO",26,"all_lice",0,2015
"11187","U4883",2015-07-01,"J09","JS","SO",26,"all_lice",0,2015
"11188","U4839",2015-07-01,"J09","JS","SO",26,"all_lice",0,2015
"11189","U4842",2015-07-01,"J09","JS","SO",26,"all_lice",0,2015
"11190","U4843",2015-07-01,"J09","JS","SO",26,"all_lice",0,2015
"11191","U2792",2015-07-01,"J09","JS","CU",26,"all_lice",2,2015
"11192","U2799",2015-07-01,"J09","JS","CU",26,"all_lice",1,2015
"11193","U3006",2015-07-01,"J09","JS","CU",26,"all_lice",0,2015
"11194","U2917",2015-07-01,"J09","JS","CU",26,"all_lice",0,2015
"11195","U2908",2015-07-01,"J09","JS","CU",26,"all_lice",0,2015
"11196","U527",2015-07-07,"J09","JS","SO",27,"all_lice",2,2015
"11197","U528",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11198","U548",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11199","U4714",2015-07-07,"J09","JS","SO",27,"all_lice",1,2015
"11200","U549",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11201","U530",2015-07-07,"J09","JS","SO",27,"all_lice",3,2015
"11202","U4724",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11203","U547",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11204","U536",2015-07-07,"J09","JS","SO",27,"all_lice",2,2015
"11205","U537",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11206","U4725",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11207","U529",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11208","U4716",2015-07-07,"J09","JS","SO",27,"all_lice",1,2015
"11209","U538",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11210","U4761",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11211","U4715",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11212","U4872",2015-07-07,"J09","JS","SO",27,"all_lice",0,2015
"11213","U4726",2015-07-07,"J09","JS","SO",27,"all_lice",1,2015
"11214","U4727",2015-07-07,"J09","JS","SO",27,"all_lice",1,2015
"11215","U4717",2015-07-07,"J09","JS","SO",27,"all_lice",1,2015
"11216","U2871",2015-07-07,"J09","JS","PI",27,"all_lice",2,2015
"11217","U2877",2015-07-07,"J09","JS","PI",27,"all_lice",0,2015
"11218","U2879",2015-07-07,"J09","JS","PI",27,"all_lice",1,2015
"11219","U2876",2015-07-07,"J09","JS","PI",27,"all_lice",1,2015
"11220","U2880",2015-07-07,"J09","JS","PI",27,"all_lice",2,2015
"11221","U2875",2015-07-07,"J09","JS","PI",27,"all_lice",2,2015
"11222","U2872",2015-07-07,"J09","JS","PI",27,"all_lice",0,2015
"11223","U2878",2015-07-07,"J09","JS","PI",27,"all_lice",2,2015
"11224","U2873",2015-07-07,"J09","JS","PI",27,"all_lice",4,2015
"11225","U2874",2015-07-07,"J09","JS","PI",27,"all_lice",0,2015
"11226","U2793",2015-07-07,"J09","JS","CU",27,"all_lice",0,2015
"11227","U2794",2015-07-07,"J09","JS","CU",27,"all_lice",0,2015
"11228","U2798",2015-07-07,"J09","JS","CU",27,"all_lice",0,2015
"11229","U2904",2015-07-07,"J09","JS","CU",27,"all_lice",3,2015
"11230","U2905",2015-07-07,"J09","JS","CU",27,"all_lice",0,2015
"11231","U1891",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11232","U4651",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11233","U4649",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11234","U4650",2016-05-22,"J09","JS","SO",21,"all_lice",1,2016
"11235","U1869",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11236","U1858",2016-05-22,"J09","JS","SO",21,"all_lice",2,2016
"11237","U1690",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11238","U1689",2016-05-22,"J09","JS","SO",21,"all_lice",1,2016
"11239","U1868",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11240","U1688",2016-05-22,"J09","JS","SO",21,"all_lice",3,2016
"11241","U4584",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11242","U4583",2016-05-22,"J09","JS","SO",21,"all_lice",1,2016
"11243","U1958",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11244","U1867",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11245","U4582",2016-05-22,"J09","JS","SO",21,"all_lice",1,2016
"11246","U4353",2016-05-22,"J09","JS","SO",21,"all_lice",1,2016
"11247","U4326",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11248","U4216",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11249","U4321",2016-05-22,"J09","JS","SO",21,"all_lice",1,2016
"11250","U4325",2016-05-22,"J09","JS","SO",21,"all_lice",3,2016
"11251","U4323",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11252","U4322",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11253","U4320",2016-05-22,"J09","JS","SO",21,"all_lice",1,2016
"11254","U4319",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11255","U4215",2016-05-22,"J09","JS","SO",21,"all_lice",1,2016
"11256","U4352",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11257","U4324",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11258","U4351",2016-05-22,"J09","JS","SO",21,"all_lice",1,2016
"11259","U4318",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11260","U4354",2016-05-22,"J09","JS","SO",21,"all_lice",0,2016
"11261","U3874",2016-05-22,"J09","JS","PI",21,"all_lice",1,2016
"11262","U3873",2016-05-22,"J09","JS","PI",21,"all_lice",1,2016
"11263","U3866",2016-05-22,"J09","JS","PI",21,"all_lice",0,2016
"11264","U3822",2016-05-22,"J09","JS","PI",21,"all_lice",1,2016
"11265","U3869",2016-05-22,"J09","JS","PI",21,"all_lice",0,2016
"11266","U3871",2016-05-22,"J09","JS","PI",21,"all_lice",0,2016
"11267","U3870",2016-05-22,"J09","JS","PI",21,"all_lice",0,2016
"11268","U3875",2016-05-22,"J09","JS","PI",21,"all_lice",0,2016
"11269","U3872",2016-05-22,"J09","JS","PI",21,"all_lice",2,2016
"11270","U3823",2016-05-22,"J09","JS","PI",21,"all_lice",0,2016
"11271","U3663",2016-05-22,"J09","JS","CU",21,"all_lice",0,2016
"11272","U3667",2016-05-22,"J09","JS","CU",21,"all_lice",0,2016
"11273","U3668",2016-05-22,"J09","JS","CU",21,"all_lice",0,2016
"11274","U3671",2016-05-22,"J09","JS","CU",21,"all_lice",0,2016
"11275","U3664",2016-05-22,"J09","JS","CU",21,"all_lice",0,2016
"11276","U3670",2016-05-22,"J09","JS","CU",21,"all_lice",0,2016
"11277","U3665",2016-05-22,"J09","JS","CU",21,"all_lice",0,2016
"11278","U3669",2016-05-22,"J09","JS","CU",21,"all_lice",0,2016
"11279","U3666",2016-05-22,"J09","JS","CU",21,"all_lice",0,2016
"11280","U1863",2016-05-22,"J02","JS","SO",21,"all_lice",1,2016
"11281","U1866",2016-05-22,"J02","JS","SO",21,"all_lice",0,2016
"11282","U1856",2016-05-22,"J02","JS","SO",21,"all_lice",0,2016
"11283","U1865",2016-05-22,"J02","JS","SO",21,"all_lice",1,2016
"11284","U1854",2016-05-22,"J02","JS","SO",21,"all_lice",3,2016
"11285","U1857",2016-05-22,"J02","JS","SO",21,"all_lice",0,2016
"11286","U1864",2016-05-22,"J02","JS","SO",21,"all_lice",1,2016
"11287","U1855",2016-05-22,"J02","JS","SO",21,"all_lice",0,2016
"11288","U1862",2016-05-22,"J02","JS","SO",21,"all_lice",0,2016
"11289","U2010",2016-05-22,"J02","JS","SO",21,"all_lice",0,2016
"11290","U3814",2016-05-22,"J02","JS","PI",21,"all_lice",2,2016
"11291","U3817",2016-05-22,"J02","JS","PI",21,"all_lice",0,2016
"11292","U3854",2016-05-22,"J02","JS","PI",21,"all_lice",0,2016
"11293","U3815",2016-05-22,"J02","JS","PI",21,"all_lice",2,2016
"11294","U3855",2016-05-22,"J02","JS","PI",21,"all_lice",0,2016
"11295","U3852",2016-05-22,"J02","JS","PI",21,"all_lice",1,2016
"11296","U3818",2016-05-22,"J02","JS","PI",21,"all_lice",1,2016
"11297","U3856",2016-05-22,"J02","JS","PI",21,"all_lice",1,2016
"11298","U3816",2016-05-22,"J02","JS","PI",21,"all_lice",1,2016
"11299","U3853",2016-05-22,"J02","JS","PI",21,"all_lice",0,2016
"11300","U3706",2016-05-22,"J02","JS","CU",21,"all_lice",0,2016
"11301","U3704",2016-05-22,"J02","JS","CU",21,"all_lice",1,2016
"11302","U3707",2016-05-22,"J02","JS","CU",21,"all_lice",0,2016
"11303","U3703",2016-05-22,"J02","JS","CU",21,"all_lice",0,2016
"11304","U3710",2016-05-22,"J02","JS","CU",21,"all_lice",0,2016
"11305","U3705",2016-05-22,"J02","JS","CU",21,"all_lice",0,2016
"11306","U3709",2016-05-22,"J02","JS","CU",21,"all_lice",0,2016
"11307","U3708",2016-05-22,"J02","JS","CU",21,"all_lice",0,2016
"11308","U4521",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11309","U4522",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11310","U4548",2016-05-27,"J09","JS","SO",21,"all_lice",3,2016
"11311","U4523",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11312","U4545",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11313","U4544",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11314","U4520",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11315","U4546",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11316","U4547",2016-05-27,"J09","JS","SO",21,"all_lice",1,2016
"11317","U4543",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11318","U1787",2016-05-27,"J09","JS","SO",21,"all_lice",1,2016
"11319","U1780",2016-05-27,"J09","JS","SO",21,"all_lice",1,2016
"11320","U1789",2016-05-27,"J09","JS","SO",21,"all_lice",1,2016
"11321","U1790",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11322","U1775",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11323","U1776",2016-05-27,"J09","JS","SO",21,"all_lice",1,2016
"11324","U1777",2016-05-27,"J09","JS","SO",21,"all_lice",1,2016
"11325","U1778",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11326","U1788",2016-05-27,"J09","JS","SO",21,"all_lice",0,2016
"11327","U1779",2016-05-27,"J09","JS","SO",21,"all_lice",4,2016
"11328","U3842",2016-05-27,"J09","JS","PI",21,"all_lice",0,2016
"11329","U3841",2016-05-27,"J09","JS","PI",21,"all_lice",0,2016
"11330","U3682",2016-05-27,"J09","JS","CU",21,"all_lice",1,2016
"11331","U1763",2016-05-28,"J02","JS","SO",21,"all_lice",2,2016
"11332","U1765",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11333","U1764",2016-05-28,"J02","JS","SO",21,"all_lice",2,2016
"11334","U1767",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11335","U1768",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11336","U1766",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11337","U1769",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11338","U1762",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11339","U1761",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11340","U1770",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11341","U4428",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11342","U4427",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11343","U4396",2016-05-28,"J02","JS","SO",21,"all_lice",1,2016
"11344","U4398",2016-05-28,"J02","JS","SO",21,"all_lice",1,2016
"11345","U4397",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11346","U4399",2016-05-28,"J02","JS","SO",21,"all_lice",1,2016
"11347","U4426",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11348","U4425",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11349","U4442",2016-05-28,"J02","JS","SO",21,"all_lice",0,2016
"11350","U3808",2016-05-28,"J02","JS","PI",21,"all_lice",1,2016
"11351","U3811",2016-05-28,"J02","JS","PI",21,"all_lice",1,2016
"11352","U3809",2016-05-28,"J02","JS","PI",21,"all_lice",1,2016
"11353","U3813",2016-05-28,"J02","JS","PI",21,"all_lice",1,2016
"11354","U3810",2016-05-28,"J02","JS","PI",21,"all_lice",0,2016
"11355","U3812",2016-05-28,"J02","JS","PI",21,"all_lice",0,2016
"11356","U3672",2016-05-28,"J02","JS","CU",21,"all_lice",0,2016
"11357","U3673",2016-05-28,"J02","JS","CU",21,"all_lice",1,2016
"11358","U3681",2016-05-28,"J02","JS","CU",21,"all_lice",1,2016
"11359","U3679",2016-05-28,"J02","JS","CU",21,"all_lice",0,2016
"11360","U3678",2016-05-28,"J02","JS","CU",21,"all_lice",2,2016
"11361","U3674",2016-05-28,"J02","JS","CU",21,"all_lice",3,2016
"11362","U3680",2016-05-28,"J02","JS","CU",21,"all_lice",0,2016
"11363","U3675",2016-05-28,"J02","JS","CU",21,"all_lice",0,2016
"11364","U3677",2016-05-28,"J02","JS","CU",21,"all_lice",0,2016
"11365","U3676",2016-05-28,"J02","JS","CU",21,"all_lice",1,2016
"11366","U4283",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11367","U4236",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11368","U4231",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11369","U4238",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11370","U4284",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11371","U4234",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11372","U4232",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11373","U4237",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11374","U4235",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11375","U4233",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11376","U4348",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11377","U4346",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11378","U4368",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11379","U4343",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11380","U4349",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11381","U4347",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11382","U4213",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11383","U4350",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11384","U4367",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11385","U4214",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11386","U2333",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11387","U2335",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11388","U2332",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11389","U2330",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11390","U2331",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11391","U2336",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11392","U2334",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11393","U2337",2016-05-28,"J03","JS","SO",21,"all_lice",1,2016
"11394","U2338",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11395","U2329",2016-05-28,"J03","JS","SO",21,"all_lice",0,2016
"11396","U4027",2016-05-28,"J03","JS","CU",21,"all_lice",1,2016
"11397","U4532",2016-06-01,"J02","JS","SO",22,"all_lice",1,2016
"11398","U4559",2016-06-01,"J02","JS","SO",22,"all_lice",0,2016
"11399","U1898",2016-06-01,"J02","JS","SO",22,"all_lice",2,2016
"11400","U1901",2016-06-01,"J02","JS","SO",22,"all_lice",0,2016
"11401","U1893",2016-06-01,"J02","JS","SO",22,"all_lice",0,2016
"11402","U1892",2016-06-01,"J02","JS","SO",22,"all_lice",0,2016
"11403","U1899",2016-06-01,"J02","JS","SO",22,"all_lice",1,2016
"11404","U1900",2016-06-01,"J02","JS","SO",22,"all_lice",1,2016
"11405","U1897",2016-06-01,"J02","JS","SO",22,"all_lice",0,2016
"11406","U1896",2016-06-01,"J02","JS","SO",22,"all_lice",0,2016
"11407","U1894",2016-06-01,"J02","JS","SO",22,"all_lice",1,2016
"11408","U1895",2016-06-01,"J02","JS","SO",22,"all_lice",0,2016
"11409","U1860",2016-06-01,"J02","JS","SO",22,"all_lice",0,2016
"11410","U1889",2016-06-01,"J02","JS","SO",22,"all_lice",4,2016
"11411","U1890",2016-06-01,"J02","JS","SO",22,"all_lice",1,2016
"11412","U1870",2016-06-01,"J02","JS","SO",22,"all_lice",3,2016
"11413","U1886",2016-06-01,"J02","JS","SO",22,"all_lice",1,2016
"11414","U1888",2016-06-01,"J02","JS","SO",22,"all_lice",1,2016
"11415","U1876",2016-06-01,"J02","JS","SO",22,"all_lice",0,2016
"11416","U1887",2016-06-01,"J02","JS","SO",22,"all_lice",2,2016
"11417","U1877",2016-06-01,"J02","JS","SO",22,"all_lice",0,2016
"11418","U1859",2016-06-01,"J02","JS","SO",22,"all_lice",2,2016
"11419","U3802",2016-06-01,"J02","JS","PI",22,"all_lice",1,2016
"11420","U3803",2016-06-01,"J02","JS","PI",22,"all_lice",1,2016
"11421","U3820",2016-06-01,"J02","JS","PI",22,"all_lice",3,2016
"11422","U3821",2016-06-01,"J02","JS","PI",22,"all_lice",1,2016
"11423","U3805",2016-06-01,"J02","JS","PI",22,"all_lice",1,2016
"11424","U3804",2016-06-01,"J02","JS","PI",22,"all_lice",0,2016
"11425","U3801",2016-06-01,"J02","JS","PI",22,"all_lice",1,2016
"11426","U3806",2016-06-01,"J02","JS","PI",22,"all_lice",0,2016
"11427","U3807",2016-06-01,"J02","JS","PI",22,"all_lice",0,2016
"11428","U3819",2016-06-01,"J02","JS","PI",22,"all_lice",2,2016
"11429","U3653",2016-06-01,"J02","JS","CU",22,"all_lice",0,2016
"11430","U3660",2016-06-01,"J02","JS","CU",22,"all_lice",0,2016
"11431","U3658",2016-06-01,"J02","JS","CU",22,"all_lice",0,2016
"11432","U3661",2016-06-01,"J02","JS","CU",22,"all_lice",1,2016
"11433","U3657",2016-06-01,"J02","JS","CU",22,"all_lice",0,2016
"11434","U3656",2016-06-01,"J02","JS","CU",22,"all_lice",0,2016
"11435","U3659",2016-06-01,"J02","JS","CU",22,"all_lice",0,2016
"11436","U3662",2016-06-01,"J02","JS","CU",22,"all_lice",0,2016
"11437","U3654",2016-06-01,"J02","JS","CU",22,"all_lice",0,2016
"11438","U3655",2016-06-01,"J02","JS","CU",22,"all_lice",1,2016
"11439","U1756",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11440","U1753",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11441","U1752",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11442","U1754",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11443","U1755",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11444","U1757",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11445","U1759",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11446","U1760",2016-06-02,"J09","JS","SO",22,"all_lice",1,2016
"11447","U1758",2016-06-02,"J09","JS","SO",22,"all_lice",1,2016
"11448","U1751",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11449","U1806",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11450","U1808",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11451","U1822",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11452","U1818",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11453","U1809",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11454","U1807",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11455","U1816",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11456","U1810",2016-06-02,"J09","JS","SO",22,"all_lice",1,2016
"11457","U1817",2016-06-02,"J09","JS","SO",22,"all_lice",0,2016
"11458","U1821",2016-06-02,"J09","JS","SO",22,"all_lice",1,2016
"11459","U3880",2016-06-02,"J09","JS","PI",22,"all_lice",0,2016
"11460","U3881",2016-06-02,"J09","JS","PI",22,"all_lice",2,2016
"11461","U3879",2016-06-02,"J09","JS","PI",22,"all_lice",0,2016
"11462","U3878",2016-06-02,"J09","JS","PI",22,"all_lice",1,2016
"11463","U3867",2016-06-02,"J09","JS","PI",22,"all_lice",0,2016
"11464","U3648",2016-06-02,"J09","JS","CU",22,"all_lice",1,2016
"11465","U3643",2016-06-02,"J09","JS","CU",22,"all_lice",1,2016
"11466","U3647",2016-06-02,"J09","JS","CU",22,"all_lice",0,2016
"11467","U3646",2016-06-02,"J09","JS","CU",22,"all_lice",0,2016
"11468","U3652",2016-06-02,"J09","JS","CU",22,"all_lice",0,2016
"11469","U3645",2016-06-02,"J09","JS","CU",22,"all_lice",0,2016
"11470","U3649",2016-06-02,"J09","JS","CU",22,"all_lice",1,2016
"11471","U3650",2016-06-02,"J09","JS","CU",22,"all_lice",0,2016
"11472","U3644",2016-06-02,"J09","JS","CU",22,"all_lice",0,2016
"11473","U3651",2016-06-02,"J09","JS","CU",22,"all_lice",0,2016
"11474","U4251",2016-06-04,"J03","JS","SO",22,"all_lice",1,2016
"11475","U4252",2016-06-04,"J03","JS","SO",22,"all_lice",1,2016
"11476","U4250",2016-06-04,"J03","JS","SO",22,"all_lice",0,2016
"11477","U4255",2016-06-04,"J03","JS","SO",22,"all_lice",0,2016
"11478","U4254",2016-06-04,"J03","JS","SO",22,"all_lice",3,2016
"11479","U4253",2016-06-04,"J03","JS","SO",22,"all_lice",0,2016
"11480","U4256",2016-06-04,"J03","JS","SO",22,"all_lice",2,2016
"11481","U4258",2016-06-04,"J03","JS","SO",22,"all_lice",0,2016
"11482","U4624",2016-06-04,"J03","JS","SO",22,"all_lice",3,2016
"11483","U4257",2016-06-04,"J03","JS","SO",22,"all_lice",1,2016
"11484","U4533",2016-06-04,"J03","JS","SO",22,"all_lice",0,2016
"11485","U4536",2016-06-04,"J03","JS","SO",22,"all_lice",0,2016
"11486","U4534",2016-06-04,"J03","JS","SO",22,"all_lice",1,2016
"11487","U4535",2016-06-04,"J03","JS","SO",22,"all_lice",2,2016
