ufn,species,seine_id,package_id,time_out,time_dewar,fork_length,height,weight,analysis_planned
U17562,CU,JE427N1,P1157,NA,NA,93,17,7.6,NA
U17563,CU,JE427N1,P1157,NA,NA,129,26,20.1,NA
U17564,CU,JE427N1,P1157,NA,NA,99,18,6.6,NA
U17565,CU,JE427N1,P1157,NA,NA,119,21,12.8,NA
U17566,CU,JE427N1,P1157,NA,NA,111,20,10.8,NA
U17567,CU,JE427N1,P1157,NA,NA,105,19,9.9,NA
U17568,CU,JE427N1,P1157,NA,NA,95,17,8.8,NA
U17569,CU,JE427N1,P1157,NA,NA,115,21,12.4,NA
U17570,CU,JE427N1,P1157,NA,NA,102,18,8.7,NA
U17281,PI,DE539N2,P1129,NA,NA,101,19,8.8,NA
U17282,PI,DE539N2,P1129,NA,NA,103,19,9.7,NA
U17283,PI,DE539N2,P1129,NA,NA,99,17,8.2,NA
U17284,PI,DE539N2,P1129,NA,NA,105,20,10,NA
U17285,PI,DE539N2,P1129,NA,NA,115,23,14.2,NA
U17286,PI,DE539N2,P1129,NA,NA,93,15,6.7,NA
U17287,PI,DE539N2,P1129,NA,NA,106,20,11.2,NA
U17288,PI,DE539N2,P1129,NA,NA,103,20,9.6,NA
U17289,PI,DE539N2,P1129,NA,NA,106,19,9.8,NA
U17290,PI,DE539N2,P1129,NA,NA,98,18,7.8,NA
U17441,CU,DE539N2,P1145,NA,NA,114,24,14,NA
U17442,CU,DE539N2,P1145,NA,NA,118,22,15,NA
U17443,CU,DE539N2,P1145,NA,NA,106,20,11.5,NA
U17444,CU,DE539N2,P1145,NA,NA,113,20,12.2,NA
U17445,CU,DE539N2,P1145,NA,NA,115,22,13.8,NA
U17446,CU,DE539N2,P1145,NA,NA,107,20,10.9,NA
U17447,CU,DE539N2,P1145,NA,NA,109,20,12.3,NA
U17448,CU,DE539N2,P1145,NA,NA,89,16,6.1,NA
U17449,CU,DE539N2,P1145,NA,NA,107,19,10.6,NA
U17450,CU,DE539N2,P1145,NA,NA,106,18,10.4,NA
U17871,SO,JE428N1,P1188,07:24:00,07:37:00,105,18,6.4,NA
U17601,PI,JE428N1,P1161,NA,NA,109,20,13.9,NA
U17602,PI,JE428N1,P1161,NA,NA,106,16,8.8,NA
U17603,PI,JE428N1,P1161,NA,NA,109,19,11.6,NA
U17604,PI,JE428N1,P1161,NA,NA,107,17,5.4,NA
U17605,PI,JE428N1,P1161,NA,NA,115,22,13.2,NA
U17606,PI,JE428N1,P1161,NA,NA,125,22,17.7,NA
U17607,PI,JE428N1,P1161,NA,NA,100,16,8.3,NA
U17608,PI,JE428N1,P1161,NA,NA,127,25,18,NA
U17609,PI,JE428N1,P1161,NA,NA,112,19,11.2,NA
U17610,PI,JE428N1,P1161,NA,NA,113,20,11.1,NA
U17711,CU,JE428N1,P1172,NA,NA,108,19,9.7,NA
U17712,CU,JE428N1,P1172,NA,NA,104,19,10.2,NA
U17713,CU,JE428N1,P1172,NA,NA,118,24,16.5,NA
U17714,CU,JE428N1,P1172,NA,NA,110,22,12.9,NA
U17715,CU,JE428N1,P1172,NA,NA,122,24,18.8,NA
U17716,CU,JE428N1,P1172,NA,NA,108,19,10.7,NA
U17717,CU,JE428N1,P1172,NA,NA,113,21,12.9,NA
U17718,CU,JE428N1,P1172,NA,NA,111,21,15.2,NA
U17719,CU,JE428N1,P1172,NA,NA,119,20,13.4,NA
U17720,CU,JE428N1,P1172,NA,NA,137,25,23,NA
U17921,CO,JE428N1,P1193,NA,NA,NA,NA,NA,NA
U17661,SO,JE429N1,P1167,10:39:00,10:50:00,107,19,10,NA
U17501,PI,JE429N1,P1151,NA,NA,107,18,7.9,NA
U17502,PI,JE429N1,P1151,NA,NA,102,12,7.3,NA
U17503,PI,JE429N1,P1151,NA,NA,103,17,8.2,NA
U17504,PI,JE429N1,P1151,NA,NA,119,20,13.8,NA
U17505,PI,JE429N1,P1151,NA,NA,101,17,7.5,NA
U17506,PI,JE429N1,P1151,NA,NA,111,19,9.8,NA
U17507,PI,JE429N1,P1151,NA,NA,100,12,8.6,NA
U17508,PI,JE429N1,P1151,NA,NA,110,18,10.6,NA
U17509,PI,JE429N1,P1151,NA,NA,96,10,7.2,NA
U17510,PI,JE429N1,P1151,NA,NA,105,13,9.1,NA
U17971,CU,JE429N1,P1198,NA,NA,121,22,16,NA
U17972,CU,JE429N1,P1198,NA,NA,121,24,17.4,NA
U17973,CU,JE429N1,P1198,NA,NA,118,21,15,NA
U17974,CU,JE429N1,P1198,NA,NA,109,17,7.8,NA
U17975,CU,JE429N1,P1198,NA,NA,110,19,13.6,NA
U17976,CU,JE429N1,P1198,NA,NA,116,24,13.2,NA
U17977,CU,JE429N1,P1198,NA,NA,126,24,19.4,NA
U17978,CU,JE429N1,P1198,NA,NA,115,20,12.4,NA
U17979,CU,JE429N1,P1198,NA,NA,111,21,16.6,NA
U17980,CU,JE429N1,P1198,NA,NA,110,19,10.8,NA
U17131,PI,DE540N1,P1114,NA,NA,95,19,11.2,NA
U17132,PI,DE540N1,P1114,NA,NA,92,16,8.1,NA
U17133,PI,DE540N1,P1114,NA,NA,90,17,6.2,NA
U17134,PI,DE540N1,P1114,NA,NA,90,16,6.7,NA
U17135,PI,DE540N1,P1114,NA,NA,92,20,8.1,NA
U17136,PI,DE540N1,P1114,NA,NA,96,17,7.4,NA
U17137,PI,DE540N1,P1114,NA,NA,99,20,8.4,NA
U17138,PI,DE540N1,P1114,NA,NA,105,22,8.7,NA
U17139,PI,DE540N1,P1114,NA,NA,99,19,8.3,NA
U17140,PI,DE540N1,P1114,NA,NA,100,20,8.5,NA
U17031,CK,DE540N1,P1104,NA,NA,NA,NA,NA,NA
