"","ufn","semsp_id","sample_type","sample_id","container_id","container_cell","sample_location","comments_sample","sample_status","sample_qc_flag","sample_flag_reason","sample_qc_log","container_type","storage_medium","date_updated","current_location","storage_unit","storage_tier_1","storage_tier_2","shipping_container","date_shipped","shipping_destination","date_received","expecting_return","date_returned","comments"
"369","U1553","2016-06-02-J09-SO-18","fatty_acid","S1553FA1","BFASO26",38,"BFASO26-38",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"370","U1787","2016-05-27-J09-SO-11","fatty_acid","S1787FA1","BFASO28",89,"BFASO28-89",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"371","U1780","2016-05-27-J09-SO-12","fatty_acid","S1780FA1","BFASO28",98,"BFASO28-98",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"372","U1789","2016-05-27-J09-SO-13","fatty_acid","S1789FA1","BFASO28",96,"BFASO28-96",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"373","U1790","2016-05-27-J09-SO-14","fatty_acid","S1790FA1","BFASO28",99,"BFASO28-99",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"374","U1775","2016-05-27-J09-SO-15","fatty_acid","S1775FA1","BFASO28",86,"BFASO28-86",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"375","U1776","2016-05-27-J09-SO-16","fatty_acid","S1776FA1","BFASO28",87,"BFASO28-87",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"376","U1777","2016-05-27-J09-SO-17","fatty_acid","S1777FA1","BFASO28",88,"BFASO28-88",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"377","U1778","2016-05-27-J09-SO-18","fatty_acid","S1778FA1","BFASO28",90,"BFASO28-90",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"378","U1832","2016-07-04-J09-SO-2","fatty_acid","S1832FA1","BFASO29",28,"BFASO29-28",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"379","U1829","2016-07-04-J09-SO-3","fatty_acid","S1829FA1","BFASO29",33,"BFASO29-33",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"380","U1827","2016-07-04-J09-SO-4","fatty_acid","S1827FA1","BFASO29",29,"BFASO29-29",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"381","U1828","2016-07-04-J09-SO-5","fatty_acid","S1828FA1","BFASO29",31,"BFASO29-31",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"382","U1841","2016-07-04-J09-SO-6","fatty_acid","S1841FA1","BFASO29",36,"BFASO29-36",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"383","U1835","2016-07-04-J09-SO-7","fatty_acid","S1835FA1","BFASO29",34,"BFASO29-34",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"384","U1834","2016-07-04-J09-SO-8","fatty_acid","S1834FA1","BFASO29",32,"BFASO29-32","Fish fell on floor","collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"385","U1833","2016-07-04-J09-SO-9","fatty_acid","S1833FA1","BFASO29",30,"BFASO29-30",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"386","U568","2015-06-23-J09-SO-19","fatty_acid","S568FA1","BFASO7",96,"BFASO7-96",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"387","U584","2015-06-23-J09-SO-20","fatty_acid","S584FA1","BFASO7",67,"BFASO7-67",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"388","U559","2015-06-23-J09-SO-21","fatty_acid","S559FA1","BFASO7",92,"BFASO7-92",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"389","U565","2015-06-23-J09-SO-22","fatty_acid","S565FA1","BFASO7",81,"BFASO7-81",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"390","U569","2015-06-23-J09-SO-24","fatty_acid","S569FA1","BFASO8",12,"BFASO8-12",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"391","U558","2015-06-23-J09-SO-25","fatty_acid","S558FA1","BFASO7",87,"BFASO7-87",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"392","U566","2015-06-23-J09-SO-27","fatty_acid","S566FA1","BFASO7",83,"BFASO7-83",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"393","U586","2015-06-23-J09-SO-28","fatty_acid","S586FA1","BFASO7",89,"BFASO7-89",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"394","U527","2015-07-07-J09-SO-1","fatty_acid","S527FA1","BFASO7",21,"BFASO7-21",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"395","U537","2015-07-07-J09-SO-10","fatty_acid","S537FA1","BFASO7",23,"BFASO7-23",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"396","U529","2015-07-07-J09-SO-12","fatty_acid","S529FA1","BFASO7",27,"BFASO7-27",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"397","U538","2015-07-07-J09-SO-16","fatty_acid","S538FA1","BFASO7",29,"BFASO7-29",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"398","U528","2015-07-07-J09-SO-2","fatty_acid","S528FA1","BFASO7",25,"BFASO7-25",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"399","U548","2015-07-07-J09-SO-3","fatty_acid","S548FA1","BFASO7",43,"BFASO7-43",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"400","U549","2015-07-07-J09-SO-5","fatty_acid","S549FA1","BFASO7",45,"BFASO7-45",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"401","U530","2015-07-07-J09-SO-6","fatty_acid","S530FA1","BFASO7",34,"BFASO7-34",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"402","U547","2015-07-07-J09-SO-8","fatty_acid","S547FA1","BFASO7",4,"BFASO7-4",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"403","U4353","2016-05-22-J09-SO-16","fatty_acid","SFA4753","BFASO43",72,"BFASO43-72",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"404","U4326","2016-05-22-J09-SO-17","fatty_acid","SFA4726","BFASO43",76,"BFASO43-76",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"405","U4325","2016-05-22-J09-SO-20","fatty_acid","SFA4725","BFASO43",69,"BFASO43-69",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"406","U4323","2016-05-22-J09-SO-21","fatty_acid","SFA4723","BFASO43",60,"BFASO43-60",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"407","U4322","2016-05-22-J09-SO-22","fatty_acid","SFA4722","BFASO43",58,"BFASO43-58",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"408","U4320","2016-05-22-J09-SO-23","fatty_acid","SFA4720","BFASO43",54,"BFASO43-54",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"409","U4319","2016-05-22-J09-SO-24","fatty_acid","SFA4719","BFASO43",52,"BFASO43-52",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"410","U4352","2016-05-22-J09-SO-26","fatty_acid","SFA4752","BFASO43",63,"BFASO43-63",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 11",NA,NA,NA,NA,NA,NA,NA
"411","U4453","2016-06-09-J09-SO-11","fatty_acid","SFA4853","BFASO45",60,"BFASO45-60",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"412","U4450","2016-06-09-J09-SO-12","fatty_acid","SFA4850","BFASO45",54,"BFASO45-54",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"413","U4447","2016-06-09-J09-SO-13","fatty_acid","SFA4847","BFASO45",47,"BFASO45-47",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"414","U4449","2016-06-09-J09-SO-14","fatty_acid","SFA4849","BFASO45",52,"BFASO45-52",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"415","U4445","2016-06-09-J09-SO-15","fatty_acid","SFA4845","BFASO45",41,"BFASO45-41",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"416","U4381","2016-06-09-J09-SO-16","fatty_acid","SFA4781","BFASO45",43,"BFASO45-43",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"417","U4451","2016-06-09-J09-SO-17","fatty_acid","SFA4851","BFASO45",56,"BFASO45-56",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"418","U4452","2016-06-09-J09-SO-18","fatty_acid","SFA4852","BFASO45",58,"BFASO45-58",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 15",NA,NA,NA,NA,NA,NA,NA
"419","U1722","2016-06-18-J09-SO-11","fatty_acid","SFA5105","BFASO49",38,"BFASO49-38",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 16",NA,NA,NA,NA,NA,NA,NA
"420","U1724","2016-06-18-J09-SO-12","fatty_acid","SFA5107","BFASO49",21,"BFASO49-21",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 16",NA,NA,NA,NA,NA,NA,NA
"421","U1721","2016-06-18-J09-SO-13","fatty_acid","SFA5104","BFASO49",31,"BFASO49-31",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 16",NA,NA,NA,NA,NA,NA,NA
"422","U1725","2016-06-18-J09-SO-14","fatty_acid","SFA5108","BFASO49",28,"BFASO49-28",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 16",NA,NA,NA,NA,NA,NA,NA
"423","U1726","2016-06-18-J09-SO-15","fatty_acid","SFA5109","BFASO49",43,"BFASO49-43",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 16",NA,NA,NA,NA,NA,NA,NA
"424","U1727","2016-06-18-J09-SO-16","fatty_acid","SFA5110","BFASO49",33,"BFASO49-33",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 16",NA,NA,NA,NA,NA,NA,NA
"425","U1729","2016-06-18-J09-SO-17","fatty_acid","SFA5112","BFASO49",41,"BFASO49-41",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 16",NA,NA,NA,NA,NA,NA,NA
"426","U1723","2016-06-18-J09-SO-18","fatty_acid","SFA5106","BFASO49",23,"BFASO49-23",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 16",NA,NA,NA,NA,NA,NA,NA
"427","U1728","2016-06-18-J09-SO-19","fatty_acid","SFA5111","BFASO49",25,"BFASO49-25",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 16",NA,NA,NA,NA,NA,NA,NA
"428","U4797","2015-05-31-J09-SO-1","fatty_acid","SFA5247","BFASO13",54,"BFASO13-54",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"429","U4869","2015-05-31-J09-SO-10","fatty_acid","SFA5319","BFASO13",38,"BFASO13-38",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"430","U4870","2015-05-31-J09-SO-16","fatty_acid","SFA5320","BFASO13",39,"BFASO13-39",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"431","U4868","2015-05-31-J09-SO-2","fatty_acid","SFA5318","BFASO13",37,"BFASO13-37",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"432","U4866","2015-05-31-J09-SO-3","fatty_acid","SFA5316","BFASO13",34,"BFASO13-34",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"433","U4796","2015-05-31-J09-SO-4","fatty_acid","SFA5246","BFASO13",53,"BFASO13-53",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"434","U4867","2015-05-31-J09-SO-9","fatty_acid","SFA5317","BFASO13",35,"BFASO13-35",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 1",NA,NA,NA,NA,NA,NA,NA
"435","U618","2015-07-01-J09-SO-1","fatty_acid","S618FA1","BFASO8",96,"BFASO8-96",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"436","U616","2015-07-01-J09-SO-10","fatty_acid","S616FA1","BFASO8",83,"BFASO8-83",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"437","U622","2015-07-01-J09-SO-11","fatty_acid","S622FA1","BFASO8",87,"BFASO8-87",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"438","U614","2015-07-01-J09-SO-12","fatty_acid","S614FA1","BFASO8",65,"BFASO8-65",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"439","U615","2015-07-01-J09-SO-13","fatty_acid","S615FA1","BFASO8",67,"BFASO8-67",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"440","U599","2015-07-01-J09-SO-2","fatty_acid","S599FA1","BFASO8",63,"BFASO8-63",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"441","U651","2015-07-01-J09-SO-4","fatty_acid","S651FA1","BFASO8",94,"BFASO8-94",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"442","U642","2015-07-01-J09-SO-7","fatty_acid","S642FA1","BFASO9",3,"BFASO9-3",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"443","U640","2015-07-01-J09-SO-8","fatty_acid","S640FA1","BFASO8",81,"BFASO8-81",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"444","U617","2015-07-01-J09-SO-9","fatty_acid","S617FA1","BFASO8",89,"BFASO8-89",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"445","U1044","2015-06-07-J09-SO-1","fatty_acid","S1044FA1","BFASO16",27,"BFASO16-27",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"446","U1025","2015-06-07-J09-SO-10","fatty_acid","S1025FA1","BFASO16",41,"BFASO16-41",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"447","U1020","2015-06-07-J09-SO-11","fatty_acid","S1020FA1","BFASO16",23,"BFASO16-23",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"448","U1019","2015-06-07-J09-SO-12","fatty_acid","S1019FA1","BFASO16",20,"BFASO16-20",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"449","U1023","2015-06-07-J09-SO-13","fatty_acid","S1023FA1","BFASO16",38,"BFASO16-38",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"450","U1018","2015-06-07-J09-SO-14","fatty_acid","S1018FA1","BFASO16",18,"BFASO16-18",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"451","U1027","2015-06-07-J09-SO-15","fatty_acid","S1027FA1","BFASO16",45,"BFASO16-45",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 6",NA,NA,NA,NA,NA,NA,NA
"452","U1133","2015-06-01-J02-SO-16","fatty_acid","S1133FA1","BFASO17",83,"BFASO17-83",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"453","U1125","2015-06-01-J02-SO-17","fatty_acid","S1125FA1","BFASO17",74,"BFASO17-74",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"454","U1122","2015-06-01-J02-SO-19","fatty_acid","S1122FA1","BFASO17",63,"BFASO17-63",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"455","U1123","2015-06-01-J02-SO-22","fatty_acid","S1123FA1","BFASO17",67,"BFASO17-67",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"456","U1134","2015-06-01-J02-SO-24","fatty_acid","S1134FA1","BFASO17",85,"BFASO17-85",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"457","U1124","2015-06-01-J02-SO-28","fatty_acid","S1124FA1","BFASO17",69,"BFASO17-69",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"458","U1132","2015-06-01-J02-SO-29","fatty_acid","S1132FA1","BFASO17",81,"BFASO17-81",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"459","U1206","2015-05-24-J02-SO-10","fatty_acid","S1206FA1","BFASO19",54,"BFASO19-54",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"460","U1207","2015-05-24-J02-SO-11","fatty_acid","S1207FA1","BFASO19",56,"BFASO19-56",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"461","U1216","2015-05-24-J02-SO-15","fatty_acid","S1216FA1","BFASO19",72,"BFASO19-72",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"462","U1208","2015-05-24-J02-SO-2","fatty_acid","S1208FA1","BFASO19",60,"BFASO19-60",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"463","U1215","2015-05-24-J02-SO-5","fatty_acid","S1215FA1","BFASO19",69,"BFASO19-69",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
"464","U1222","2015-05-24-J02-SO-8","fatty_acid","S1222FA1","BFASO19",52,"BFASO19-52",NA,"collected","N",NA,NA,"fatty_acid","frozen -80",NA,"Hakai Quadra Prep Lab","-80 Freezer 1","Shelf 5","Tray 4",NA,NA,NA,NA,NA,NA,NA
