ufn,seine_id.x,lice_id_protocol,cal_cope,lep_cope,chal_a,chal_b,cgf,cal_mot,cpaf,caf,lpam,lpaf,lam,laf,lgf,unid_cope,unid_chal,chal_scar,mot_scar,pred_scar,hemorrhaging,eroded_gill_plate,grazed_gill_plate,mate_guarding,pinched_belly,sealice_field_comments,licer,qc.x.x,species,package_id,seine_id.y,survey_id,date,site,time_out,weight,fork_length,height,time_dewar,field_lice_id_protocol,fish_field_comments,analysis_planned,id_flag,eLab?,qc.y,order,set_number,set_type,set_time,lat,lon,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,total_caught,collection_protocol,seine_comments,qc.x,survey_date,site_id,region,zone,site_name,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,survey_type,ysi_drop,ctd_drop,zoop_drop,survey_comments,qc.y.y
U21336,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hemorraghing left flank,KB,SF,PI,P1334,DE647N3,DE647,2019-07-08,D09,08:13:00,18.5,122,24,08:23:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1462,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21337,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,KB,SF,PI,P1334,DE647N3,DE647,2019-07-08,D09,08:14:00,18,119,22,08:23:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1463,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21338,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,KB,SF,PI,P1334,DE647N3,DE647,2019-07-08,D09,08:16:00,15.5,116,21,08:23:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1464,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21339,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,KB,SF,PI,P1334,DE647N3,DE647,2019-07-08,D09,08:17:00,21,125,23,08:33:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1465,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21340,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fell on deck, lesion on belly",KB,SF,PI,P1334,DE647N3,DE647,2019-07-08,D09,08:28:00,17.5,123,20,NA,salmoncoast_motiles,"dropped on deck, lesion on belly",SEMSP,N,yes,SF,1466,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21341,DE647N3,salmoncoast_allstages,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,KB,SF,CU,P1335,DE647N3,DE647,2019-07-08,D09,08:22:00,14,111,20,08:41:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,1467,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21342,DE647N3,salmoncoast_allstages,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lep scars on left flank,KB,SF,CU,P1335,DE647N3,DE647,2019-07-08,D09,08:29:00,28,140,29,08:41:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,1468,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21343,DE647N3,salmoncoast_allstages,1,0,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,KB,SF,CU,P1335,DE647N3,DE647,2019-07-08,D09,08:34:00,20.5,123,25,08:47:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,1469,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21344,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,KB,SF,CU,P1335,DE647N3,DE647,2019-07-08,D09,08:20:00,16.3,115,22,08:41:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1470,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21345,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,KB,SF,CU,P1335,DE647N3,DE647,2019-07-08,D09,08:36:00,22,129,23,08:47:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1471,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21346,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,KB,SF,CU,P1335,DE647N3,DE647,2019-07-08,D09,08:40:00,24,131,25,09:11:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1472,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21347,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,KB,SF,CU,P1335,DE647N3,DE647,2019-07-08,D09,08:42:00,26.8,132,27,09:11:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1473,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21348,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,KB,SF,CU,P1335,DE647N3,DE647,2019-07-08,D09,08:46:00,16,114,21,09:11:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1474,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21349,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Hemorraghing right flank, eroded right gill plate",KB,SF,CU,P1335,DE647N3,DE647,2019-07-08,D09,08:49:00,30,141,26,09:11:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1475,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21350,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,KB,SF,CU,P1335,DE647N3,DE647,2019-07-08,D09,08:51:00,16,115,22,09:15:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1476,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21381,DE647N3,salmoncoast_motiles,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hemorraghing left flank,KB,SF,CU,P1339,DE647N3,DE647,2019-07-08,D09,NA,22.5,125,25,09:30:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1482,3,targeted,07:43:00,50.312667,-125.32365,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,182,SEMSP,NA,SF,2019-07-08,D09,DI,C,Okisollo Channel,"Sarah Friesen, Sam James, Tyrel Froese, Krystal Bachen",none,100,0,0.1-5,NA,flood,06:27:00,06:43:00,3,standard,12,3,"4,5","Slides were quite splashy; messed up some of the lice data, may want to recheck in lab",SF
U21401,DE648N1,salmoncoast_allstages,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,BJ,SF,PI,P1341,DE648N1,DE648,2019-07-09,D27,06:46:00,13.5,116,21,07:06:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,1483,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21402,DE648N1,salmoncoast_allstages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,PI,P1341,DE648N1,DE648,2019-07-09,D27,06:54:00,11,103,20,07:06:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,1484,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21403,DE648N1,salmoncoast_allstages,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sea lice fell out of bag,BJ,SF,PI,P1341,DE648N1,DE648,2019-07-09,D27,06:56:00,17.3,132,24,07:12:00,salmoncoast_allstages,sea lice fell out of bag,SEMSP,N,yes,SF,1485,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21404,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,PI,P1341,DE648N1,DE648,2019-07-09,D27,06:58:00,14,119,22,07:12:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1486,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21405,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,PI,P1341,DE648N1,DE648,2019-07-09,D27,07:00:00,23.5,127,25,07:12:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1487,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21406,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,PI,P1341,DE648N1,DE648,2019-07-09,D27,07:02:00,15.5,117,21,07:12:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1488,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21407,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,PI,P1341,DE648N1,DE648,2019-07-09,D27,07:04:00,22.5,129,24,07:21:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1489,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21408,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,PI,P1341,DE648N1,DE648,2019-07-09,D27,07:06:00,17.5,119,22,07:21:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1490,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21409,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,PI,P1341,DE648N1,DE648,2019-07-09,D27,07:07:00,15.5,116,20,07:21:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1491,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21410,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,PI,P1341,DE648N1,DE648,2019-07-09,D27,07:15:00,15.5,116,20,07:21:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1492,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21391,DE648N1,salmoncoast_allstages,1,0,2,24,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,CU,P1340,DE648N1,DE648,2019-07-09,D27,06:44:00,24,133,26,07:03:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,1493,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21392,DE648N1,salmoncoast_allstages,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,CU,P1340,DE648N1,DE648,2019-07-09,D27,06:49:00,23.5,134,24,07:03:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,1494,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21393,DE648N1,salmoncoast_allstages,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,BJ,SF,CU,P1340,DE648N1,DE648,2019-07-09,D27,06:51:00,15.8,123,23,07:03:00,salmoncoast_allstages,NA,SEMSP,N,yes,SF,1495,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21394,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,CU,P1340,DE648N1,DE648,2019-07-09,D27,07:09:00,18.3,120,23,07:28:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1496,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21395,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,CU,P1340,DE648N1,DE648,2019-07-09,D27,07:10:00,24.5,133,24,07:28:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1497,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21396,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PS - dorsal side,JG,SF,CU,P1340,DE648N1,DE648,2019-07-09,D27,07:11:00,25,129,24,07:28:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1498,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21397,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,CU,P1340,DE648N1,DE648,2019-07-09,D27,07:18:00,21,127,25,07:28:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1499,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21398,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,CU,P1340,DE648N1,DE648,2019-07-09,D27,07:22:00,24,132,26,07:36:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1500,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21399,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,BJ,SF,CU,P1340,DE648N1,DE648,2019-07-09,D27,07:24:00,26.8,135,32,07:36:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1501,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U21400,DE648N1,salmoncoast_motiles,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,JG,SF,CU,P1340,DE648N1,DE648,2019-07-09,D27,07:25:00,21.5,126,25,07:36:00,salmoncoast_motiles,NA,SEMSP,N,yes,SF,1502,1,targeted,06:27:00,50.26936667,-125.3628167,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,123,SEMSP,NA,SF,2019-07-09,D27,DI,W,Granite Point,"Sarah Friesen, Tyrel Froese, Brett Johnson, Julian Gan",none,100,0,0.1-5,SE,flood,06:06:00,06:19:00,1,standard,12,3,4,NA,SF
U22501,JE528N2,salmoncoast_allstages,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CS-flank,STB,TJ,SO,P1451,JE528N2,JE528,2019-07-09,J03,07:49:00,12,109,20,08:04:00,salmoncoast_allstages,NA,SEMSP,N,yes,TJ,1511,2,targeted,07:35:00,50.54428,-126.6545,1,1,10,yes,5,5,10,78,10,281,0,0,10,11,0,0,375,SEMSP,NA,TJ,2019-07-09,J03,JS,N,Cracroft Point,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,0,0,NA,flood,06:38:00,06:52:00,2,standard,12,3,4,"Fog during visual survey, limited visibility. 30g scale broken, used 60g scale. 1 herring escaped and added to totals.",TJ
U22502,JE528N2,salmoncoast_allstages,2,2,40,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,EP,TJ,SO,P1451,JE528N2,JE528,2019-07-09,J03,07:49:00,19,128,25,08:12:00,salmoncoast_allstages,NA,SEMSP,N,yes,TJ,1512,2,targeted,07:35:00,50.54428,-126.6545,1,1,10,yes,5,5,10,78,10,281,0,0,10,11,0,0,375,SEMSP,NA,TJ,2019-07-09,J03,JS,N,Cracroft Point,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,0,0,NA,flood,06:38:00,06:52:00,2,standard,12,3,4,"Fog during visual survey, limited visibility. 30g scale broken, used 60g scale. 1 herring escaped and added to totals.",TJ
