"sampleID"	"barcode"	"name"	"description"	"note"	"quantity"	"expiration"	"created"	"Storage"	"storageLayerName"	"Storage Position"	"storageLayerID"	"fullName"	"clonedFrom"	"clonedFromSampleID"	"Dissection Status"	"Species"	"Column1"
"7156275"	"U22075"	"U22075"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1408"	"0"	"596874"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156278"	"U22076"	"U22076"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1408"	"0"	"596874"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156280"	"U22077"	"U22077"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1408"	"0"	"596874"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156283"	"U22078"	"U22078"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1408"	"0"	"596874"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156284"	"U22080"	"U22080"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1408"	"0"	"596874"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156286"	"U22079"	"U22079"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1408"	"0"	"596874"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156307"	"U22091"	"U22091"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1410"	"0"	"596877"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156308"	"U22092"	"U22092"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1410"	"0"	"596877"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156310"	"U22094"	"U22094"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1410"	"0"	"596877"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156311"	"U22093"	"U22093"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1410"	"0"	"596877"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156314"	"U22095"	"U22095"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1410"	"0"	"596877"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156317"	"U22096"	"U22096"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1410"	"0"	"596877"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156319"	"U22097"	"U22097"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1410"	"0"	"596877"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156322"	"U22098"	"U22098"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1410"	"0"	"596877"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156323"	"U22099"	"U22099"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1410"	"0"	"596877"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156326"	"U22100"	"U22100"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1410"	"0"	"596877"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156328"	"U22101"	"U22101"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1411"	"0"	"596871"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156331"	"U22102"	"U22102"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1411"	"0"	"596871"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156334"	"U22103"	"U22103"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1411"	"0"	"596871"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156337"	"U22104"	"U22104"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1411"	"0"	"596871"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156338"	"U22105"	"U22105"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1411"	"0"	"596871"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156341"	"U22106"	"U22106"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1411"	"0"	"596871"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156343"	"U22107"	"U22107"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1411"	"0"	"596871"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156344"	"U22109"	"U22109"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1411"	"0"	"596871"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156346"	"U22108"	"U22108"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1411"	"0"	"596871"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156347"	"U22110"	"U22110"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA113"	"P1411"	"0"	"596871"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156350"	"U22121"	"U22121"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1413"	"0"	"596862"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156352"	"U22123"	"U22123"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1413"	"0"	"596862"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156353"	"U22122"	"U22122"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1413"	"0"	"596862"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156356"	"U22124"	"U22124"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1413"	"0"	"596862"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156359"	"U22125"	"U22125"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1413"	"0"	"596862"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156361"	"U22126"	"U22126"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1413"	"0"	"596862"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156364"	"U22127"	"U22127"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1413"	"0"	"596862"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156365"	"U22129"	"U22129"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1413"	"0"	"596862"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156367"	"U22128"	"U22128"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1413"	"0"	"596862"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156368"	"U22130"	"U22130"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1413"	"0"	"596862"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156391"	"U22141"	"U22141"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1415"	"0"	"596865"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156392"	"U22142"	"U22142"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1415"	"0"	"596865"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156395"	"U22143"	"U22143"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1415"	"0"	"596865"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156397"	"U22144"	"U22144"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1415"	"0"	"596865"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156398"	"U22145"	"U22145"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1415"	"0"	"596865"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156400"	"U22147"	"U22147"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1415"	"0"	"596865"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156401"	"U22146"	"U22146"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1415"	"0"	"596865"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156404"	"U22148"	"U22148"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1415"	"0"	"596865"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156407"	"U22149"	"U22149"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1415"	"0"	"596865"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156409"	"U22150"	"U22150"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1415"	"0"	"596865"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156412"	"U22151"	"U22151"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1416"	"0"	"596868"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156413"	"U22152"	"U22152"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1416"	"0"	"596868"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156416"	"U22153"	"U22153"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1416"	"0"	"596868"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156418"	"U22154"	"U22154"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1416"	"0"	"596868"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156421"	"U22155"	"U22155"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1416"	"0"	"596868"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156422"	"U22156"	"U22156"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1416"	"0"	"596868"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156424"	"U22157"	"U22157"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1416"	"0"	"596868"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156425"	"U22159"	"U22159"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1416"	"0"	"596868"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156427"	"U22158"	"U22158"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1416"	"0"	"596868"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7156430"	"U22160"	"U22160"	""	""	""	""	"2019-06-27 04:45"	"Prep -20 Freezer #4 - Shelf 2 - BCA114"	"P1416"	"0"	"596868"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7162086"	"U21134"	"U21134"	""	""	""	""	"2019-06-28 00:57"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1314"	"0"	"596786"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7162088"	"U21136"	"U21136"	""	""	""	""	"2019-06-28 00:57"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1314"	"0"	"596786"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7162089"	"U21133"	"U21133"	""	""	""	""	"2019-06-28 00:57"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1314"	"0"	"596786"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7162091"	"U21137"	"U21137"	""	""	""	""	"2019-06-28 00:57"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1314"	"0"	"596786"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7162092"	"U21135"	"U21135"	""	""	""	""	"2019-06-28 00:57"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1314"	"0"	"596786"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7162094"	"U21138"	"U21138"	""	""	""	""	"2019-06-28 00:57"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1314"	"0"	"596786"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7162095"	"U21139"	"U21139"	""	""	""	""	"2019-06-28 00:57"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1314"	"0"	"596786"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7162098"	"U21140"	"U21140"	""	""	""	""	"2019-06-28 00:57"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1314"	"0"	"596786"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7182860"	"U21181"	"U21181"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA116"	"P1319"	"0"	"597869"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182863"	"U21182"	"U21182"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA116"	"P1319"	"0"	"597869"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182866"	"U21183"	"U21183"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA116"	"P1319"	"0"	"597869"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182867"	"U21191"	"U21191"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1320"	"0"	"597881"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7182869"	"U21194"	"U21194"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1320"	"0"	"597881"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7182870"	"U21192"	"U21192"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1320"	"0"	"597881"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7182872"	"U21195"	"U21195"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1320"	"0"	"597881"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7182873"	"U21193"	"U21193"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1320"	"0"	"597881"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7182875"	"U21197"	"U21197"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1320"	"0"	"597881"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7182876"	"U21196"	"U21196"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1320"	"0"	"597881"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7182878"	"U21198"	"U21198"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1320"	"0"	"597881"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7182879"	"U21199"	"U21199"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1320"	"0"	"597881"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7182882"	"U21200"	"U21200"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1320"	"0"	"597881"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7182884"	"U21151"	"U21151"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1316"	"0"	"597878"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7182887"	"U21152"	"U21152"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1316"	"0"	"597878"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7182888"	"U21153"	"U21153"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1316"	"0"	"597878"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7182891"	"U21154"	"U21154"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1316"	"0"	"597878"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7182893"	"U21155"	"U21155"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1316"	"0"	"597878"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7182894"	"U21156"	"U21156"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1316"	"0"	"597878"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7182896"	"U21158"	"U21158"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1316"	"0"	"597878"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7182897"	"U21157"	"U21157"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1316"	"0"	"597878"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7182900"	"U21159"	"U21159"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1316"	"0"	"597878"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7182903"	"U21160"	"U21160"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1316"	"0"	"597878"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7182905"	"U21161"	"U21161"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1317"	"0"	"597884"	"elab JSP"	""	""	"Dissected"	"CO"	""
"7182908"	"U21171"	"U21171"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA122"	"P1318"	"0"	"597887"	"elab JSP"	""	""	"Dissected"	"HE"	""
"7182909"	"U21173"	"U21173"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA122"	"P1318"	"0"	"597887"	"elab JSP"	""	""	"Dissected"	"HE"	""
"7182911"	"U21172"	"U21172"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA122"	"P1318"	"0"	"597887"	"elab JSP"	""	""	"Dissected"	"HE"	""
"7182912"	"U21174"	"U21174"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA122"	"P1318"	"0"	"597887"	"elab JSP"	""	""	"Dissected"	"HE"	""
"7182914"	"U21201"	"U21201"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA115"	"P1321"	"0"	"597872"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182917"	"U21202"	"U21202"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA115"	"P1321"	"0"	"597872"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182920"	"U21203"	"U21203"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA115"	"P1321"	"0"	"597872"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182921"	"U21204"	"U21204"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA115"	"P1321"	"0"	"597872"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182924"	"U21205"	"U21205"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA115"	"P1321"	"0"	"597872"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182927"	"U21206"	"U21206"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA115"	"P1321"	"0"	"597872"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182930"	"U21207"	"U21207"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA115"	"P1321"	"0"	"597872"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182932"	"U21208"	"U21208"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA115"	"P1321"	"0"	"597872"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182935"	"U21209"	"U21209"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA115"	"P1321"	"0"	"597872"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182938"	"U21210"	"U21210"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA115"	"P1321"	"0"	"597872"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182941"	"U21211"	"U21211"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA116"	"P1322"	"0"	"597875"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182942"	"U21212"	"U21212"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA116"	"P1322"	"0"	"597875"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182944"	"U21213"	"U21213"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA116"	"P1322"	"0"	"597875"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182945"	"U21214"	"U21214"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA116"	"P1322"	"0"	"597875"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7182948"	"U21221"	"U21221"	""	""	""	""	"2019-07-02 22:44"	"Prep -20 Freezer #4 - Shelf 2 - BCA119"	"P1323"	"0"	"598056"	"elab JSP"	""	""	"Dissected"	"SO"	""
"7186715"	"U21263"	"U21263"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1327"	"0"	"598092"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7186716"	"U21262"	"U21262"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1327"	"0"	"598092"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7186718"	"U21264"	"U21264"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1327"	"0"	"598092"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7186719"	"U21261"	"U21261"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1327"	"0"	"598092"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7186721"	"U21266"	"U21266"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1327"	"0"	"598092"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7186722"	"U21265"	"U21265"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1327"	"0"	"598092"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7186725"	"U21267"	"U21267"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1327"	"0"	"598092"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7186728"	"U21268"	"U21268"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1327"	"0"	"598092"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7186730"	"U21269"	"U21269"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1327"	"0"	"598092"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7186731"	"U21270"	"U21270"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA121"	"P1327"	"0"	"598092"	"elab JSP"	""	""	"Dissected"	"PI"	""
"7186733"	"U21252"	"U21252"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1326"	"0"	"598098"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7186734"	"U21251"	"U21251"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1326"	"0"	"598098"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7186736"	"U21253"	"U21253"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1326"	"0"	"598098"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7186739"	"U21254"	"U21254"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1326"	"0"	"598098"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7186740"	"U21256"	"U21256"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1326"	"0"	"598098"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7186742"	"U21255"	"U21255"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1326"	"0"	"598098"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7186743"	"U21257"	"U21257"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1326"	"0"	"598098"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7186745"	"U21258"	"U21258"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1326"	"0"	"598098"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7186746"	"U21260"	"U21260"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1326"	"0"	"598098"	"elab JSP"	""	""	"Dissected"	"CU"	""
"7186748"	"U21259"	"U21259"	""	""	""	""	"2019-07-03 21:29"	"Prep -20 Freezer #4 - Shelf 2 - BCA118"	"P1326"	"0"	"598098"	"elab JSP"	""	""	"Dissected"	"CU"	""
