sampleID,barcode,name,description,note,quantity,expiration,created,Storage,storageLayerName,Storage Position,storageLayerID,fullName,clonedFrom,clonedFromSampleID,Sample Status,Tissue Type
7440201,S20135RG1,S20135RG1,,,,,2019-08-21 23:46,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.1,620526,elab JSP,,,Collected,Gill
7440203,S20136RG1,S20136RG1,,,,,2019-08-21 23:46,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.1,620526,elab JSP,,,Collected,Gill
7440206,S20137RG1,S20137RG1,,,,,2019-08-21 23:46,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.1,620526,elab JSP,,,Collected,Gill
7440332,S20091RG1,S20091RG1,,,,,2019-08-22 1:53,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.10,609609,elab JSP,,,Collected,Gill
7440335,S20093RG1,S20093RG1,,,,,2019-08-22 1:53,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.10,609609,elab JSP,,,Collected,Gill
7440338,S20092RG1,S20092RG1,,,,,2019-08-22 1:53,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.10,609609,elab JSP,,,Collected,Gill
7440339,S20100RG1,S20100RG1,,,,,2019-08-22 1:53,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,G.12,609609,elab JSP,,,Collected,Gill
7440341,S20098RG1,S20098RG1,,,,,2019-08-22 1:53,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,A.10,609609,elab JSP,,,Collected,Gill
7440342,S20097RG1,S20097RG1,,,,,2019-08-22 1:53,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.12,609609,elab JSP,,,Collected,Gill
7440344,S20099RG1,S20099RG1,,,,,2019-08-22 1:53,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.12,609609,elab JSP,,,Collected,Gill
7440345,S20096RG1,S20096RG1,,,,,2019-08-22 1:53,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.12,609609,elab JSP,,,Collected,Gill
7440348,S20105RG1,S20105RG1,,,,,2019-08-22 1:53,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.12,609609,elab JSP,,,Collected,Gill
7440350,S20106RG1,S20106RG1,,,,,2019-08-22 1:53,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.12,609609,elab JSP,,,Collected,Gill
7440351,S20108RG1,S20108RG1,,,,,2019-08-22 1:54,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.2,620526,elab JSP,,,Collected,Gill
7440353,S20107RG1,S20107RG1,,,,,2019-08-22 1:54,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,H.2,620526,elab JSP,,,Collected,Gill
7440354,S20102RG1,S20102RG1,,,,,2019-08-22 1:54,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.2,620526,elab JSP,,,Collected,Gill
7440356,S20101RG1,S20101RG1,,,,,2019-08-22 1:54,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.2,620526,elab JSP,,,Collected,Gill
7441452,S20121RG1,S20121RG1,,,,,2019-08-22 18:46,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,A.11,609609,elab JSP,,,Collected,Gill
7441455,S20127RG1,S20127RG1,,,,,2019-08-22 18:46,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,B.11,609609,elab JSP,,,Collected,Gill
7441457,S20122RG1,S20122RG1,,,,,2019-08-22 18:46,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,C.11,609609,elab JSP,,,Collected,Gill
7441460,S20129RG1,S20129RG1,,,,,2019-08-22 18:46,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,D.11,609609,elab JSP,,,Collected,Gill
7441461,S20128RG1,S20128RG1,,,,,2019-08-22 18:46,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,E.11,609609,elab JSP,,,Collected,Gill
7441464,S20125RG1,S20125RG1,,,,,2019-08-22 18:46,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,F.11,609609,elab JSP,,,Collected,Gill
7443498,S20110RG1,S20110RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.2,620526,elab JSP,,,Collected,Gill
7443500,S20103RG1,S20103RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.2,620526,elab JSP,,,Collected,Gill
7443501,S20109RG1,S20109RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.2,620526,elab JSP,,,Collected,Gill
7443503,S20104RG1,S20104RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.2,620526,elab JSP,,,Collected,Gill
7443504,S20350RG1,S20350RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.4,620526,elab JSP,,,Collected,Gill
7443506,S20348RG1,S20348RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,H.4,620526,elab JSP,,,Collected,Gill
7443507,S20349RG1,S20349RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.4,620526,elab JSP,,,Collected,Gill
7443509,S20347RG1,S20347RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.4,620526,elab JSP,,,Collected,Gill
7443510,S20345RG1,S20345RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.4,620526,elab JSP,,,Collected,Gill
7443512,S20341RG1,S20341RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.4,620526,elab JSP,,,Collected,Gill
7443513,S20346RG1,S20346RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.4,620526,elab JSP,,,Collected,Gill
7443515,S20343RG1,S20343RG1,,,,,2019-08-23 2:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.4,620526,elab JSP,,,Collected,Gill
7446080,S20342RG1,S20342RG1,,,,,2019-08-23 20:55,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,H.11,609609,elab JSP,,,Collected,Gill
7446081,S20750RG1,S20750RG1,,,,,2019-08-23 20:55,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.5,620526,elab JSP,,,Collected,Gill
7446083,S20344RG1,S20344RG1,,,,,2019-08-23 20:55,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,H.5,620526,elab JSP,,,Collected,Gill
7450500,S20124RG1,S20124RG1,,,,,2019-08-27 0:19,Prep -80 Freezer #3 - Shelf 1 - Tray 73,BRN83G,G.11,609609,elab JSP,,,Collected,Gill
7450502,S22554RG1,S22554RG1,,,,,2019-08-27 0:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,A.7,638139,elab JSP,,,Collected,Gill
7450503,S22558RG1,S22558RG1,,,,,2019-08-27 0:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,C.7,638139,elab JSP,,,Collected,Gill
7450505,S22556RG1,S22556RG1,,,,,2019-08-27 0:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,B.7,638139,elab JSP,,,Collected,Gill
7450506,S22553RG1,S22553RG1,,,,,2019-08-27 0:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,D.7,638139,elab JSP,,,Collected,Gill
7450508,S22551RG1,S22551RG1,,,,,2019-08-27 0:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,E.7,638139,elab JSP,,,Collected,Gill
7450511,S22552RG1,S22552RG1,,,,,2019-08-27 0:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,F.7,638139,elab JSP,,,Collected,Gill
7450514,S22559RG1,S22559RG1,,,,,2019-08-27 0:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,G.7,638139,elab JSP,,,Collected,Gill
7450515,S22557RG1,S22557RG1,,,,,2019-08-27 0:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,B.8,638139,elab JSP,,,Collected,Gill
7450517,S22560RG1,S22560RG1,,,,,2019-08-27 0:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,A.8,638139,elab JSP,,,Collected,Gill
7450518,S22555RG1,S22555RG1,,,,,2019-08-27 0:19,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN73G,C.8,638139,elab JSP,,,Collected,Gill
7458480,S20239RG1,S20239RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.3,620526,elab JSP,,,Collected,Gill
7458482,S20237RG1,S20237RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.3,620526,elab JSP,,,Collected,Gill
7458483,S20231RG1,S20231RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,H.3,620526,elab JSP,,,Collected,Gill
7458485,S20240RG1,S20240RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.3,620526,elab JSP,,,Collected,Gill
7458488,S20236RG1,S20236RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.3,620526,elab JSP,,,Collected,Gill
7458491,S20232RG1,S20232RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.3,620526,elab JSP,,,Collected,Gill
7458492,S20233RG1,S20233RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.3,620526,elab JSP,,,Collected,Gill
7458495,S20234RG1,S20234RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.3,620526,elab JSP,,,Collected,Gill
7458497,S20238RG1,S20238RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.7,620526,elab JSP,,,Collected,Gill
7458498,S20235RG1,S20235RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,H.7,620526,elab JSP,,,Collected,Gill
7458500,S20227RG1,S20227RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.7,620526,elab JSP,,,Collected,Gill
7458501,S20230RG1,S20230RG1,,,,,2019-08-28 1:06,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.7,620526,elab JSP,,,Collected,Gill
7458576,S20745RG1,S20745RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.5,620526,elab JSP,,,Collected,Gill
7458578,S20743RG1,S20743RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.5,620526,elab JSP,,,Collected,Gill
7458579,S20744RG1,S20744RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.5,620526,elab JSP,,,Collected,Gill
7458581,S20746RG1,S20746RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.5,620526,elab JSP,,,Collected,Gill
7458582,S20749RG1,S20749RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.5,620526,elab JSP,,,Collected,Gill
7458584,S20747RG1,S20747RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.6,620526,elab JSP,,,Collected,Gill
7458585,S20742RG1,S20742RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.5,620526,elab JSP,,,Collected,Gill
7458587,S20748RG1,S20748RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.6,620526,elab JSP,,,Collected,Gill
7458588,S20741RG1,S20741RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.6,620526,elab JSP,,,Collected,Gill
7458590,S20202RG1,S20202RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.6,620526,elab JSP,,,Collected,Gill
7458593,S20201RG1,S20201RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.6,620526,elab JSP,,,Collected,Gill
7458594,S20203RG1,S20203RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.6,620526,elab JSP,,,Collected,Gill
7458597,S20205RG1,S20205RG1,,,,,2019-08-28 1:09,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.6,620526,elab JSP,,,Collected,Gill
7463943,S20210RG1,S20210RG1,,,,,2019-08-28 22:01,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,H.8,620526,elab JSP,,,Collected,Gill
7463945,S20209RG1,S20209RG1,,,,,2019-08-28 22:01,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.8,620526,elab JSP,,,Collected,Gill
7463946,S20208RG1,S20208RG1,,,,,2019-08-28 22:01,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.8,620526,elab JSP,,,Collected,Gill
7463949,S20206RG1,S20206RG1,,,,,2019-08-28 22:01,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.8,620526,elab JSP,,,Collected,Gill
7463951,S20207RG1,S20207RG1,,,,,2019-08-28 22:01,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.8,620526,elab JSP,,,Collected,Gill
7463954,S20204RG1,S20204RG1,,,,,2019-08-28 22:01,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.8,620526,elab JSP,,,Collected,Gill
7464177,S20228RG1,S20228RG1,,,,,2019-08-28 22:13,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.7,620526,elab JSP,,,Collected,Gill
7464179,S20229RG1,S20229RG1,,,,,2019-08-28 22:13,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.7,620526,elab JSP,,,Collected,Gill
7464180,S20225RG1,S20225RG1,,,,,2019-08-28 22:13,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.7,620526,elab JSP,,,Collected,Gill
7464182,S20224RG1,S20224RG1,,,,,2019-08-28 22:13,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.7,620526,elab JSP,,,Collected,Gill
7464183,S20223RG1,S20223RG1,,,,,2019-08-28 22:13,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,H.10,620526,elab JSP,,,Collected,Gill
7464525,S20337RG1,S20337RG1,,,,,2019-08-29 6:57,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.9,620526,elab JSP,,,Collected,Gill
7464527,S20339RG1,S20339RG1,,,,,2019-08-29 6:57,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,H.9,620526,elab JSP,,,Collected,Gill
7464530,S20336RG1,S20336RG1,,,,,2019-08-29 6:57,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.9,620526,elab JSP,,,Collected,Gill
7464531,S20332RG1,S20332RG1,,,,,2019-08-29 6:57,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.9,620526,elab JSP,,,Collected,Gill
7464533,S20338RG1,S20338RG1,,,,,2019-08-29 6:57,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.9,620526,elab JSP,,,Collected,Gill
7464536,S20333RG1,S20333RG1,,,,,2019-08-29 6:57,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.9,620526,elab JSP,,,Collected,Gill
7464537,S20340RG1,S20340RG1,,,,,2019-08-29 6:57,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.9,620526,elab JSP,,,Collected,Gill
7464539,S20331RG1,S20331RG1,,,,,2019-08-29 6:57,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.9,620526,elab JSP,,,Collected,Gill
7464540,S20335RG1,S20335RG1,,,,,2019-08-29 6:57,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,H.11,620526,elab JSP,,,Collected,Gill
7464543,S20334RG1,S20334RG1,,,,,2019-08-29 6:57,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.11,620526,elab JSP,,,Collected,Gill
7467656,S20222RG1,S20222RG1,,,,,2019-08-30 2:04,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.10,620526,elab JSP,,,Collected,Gill
7467657,S20221RG1,S20221RG1,,,,,2019-08-30 2:04,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.10,620526,elab JSP,,,Collected,Gill
7467659,S20226RG1,S20226RG1,,,,,2019-08-30 2:04,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.10,620526,elab JSP,,,Collected,Gill
7467660,S21522RG1,S21522RG1,,,,,2019-08-30 2:04,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.10,620526,elab JSP,,,Collected,Gill
7467662,S21521RG1,S21521RG1,,,,,2019-08-30 2:04,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.10,620526,elab JSP,,,Collected,Gill
7469660,S20325RG1,S20325RG1,,,,,2019-08-30 17:25,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.11,620526,elab JSP,,,Collected,Gill
7469661,S20321RG1,S20321RG1,,,,,2019-08-30 17:25,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.11,620526,elab JSP,,,Collected,Gill
7469664,S20330RG1,S20330RG1,,,,,2019-08-30 17:25,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.11,620526,elab JSP,,,Collected,Gill
7469666,S20324RG1,S20324RG1,,,,,2019-08-30 17:25,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.11,620526,elab JSP,,,Collected,Gill
7469669,S20326RG1,S20326RG1,,,,,2019-08-30 17:25,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.11,620526,elab JSP,,,Collected,Gill
7469670,S20327RG1,S20327RG1,,,,,2019-08-30 17:25,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.8,620526,elab JSP,,,Collected,Gill
7469672,S20323RG1,S20323RG1,,,,,2019-08-30 17:25,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.11,620526,elab JSP,,,Collected,Gill
7469673,S20328RG1,S20328RG1,,,,,2019-08-30 17:25,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.8,620526,elab JSP,,,Collected,Gill
7469675,S20322RG1,S20322RG1,,,,,2019-08-30 17:25,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,F.12,620526,elab JSP,,,Collected,Gill
7469676,S20329RG1,S20329RG1,,,,,2019-08-30 17:25,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,G.12,620526,elab JSP,,,Collected,Gill
7508480,S21855RG1,S21855RG1,,,,,2019-09-11 15:54,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.1,632238,elab JSP,,,Collected,Gill
7508481,S21857RG1,S21857RG1,,,,,2019-09-11 15:54,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.1,632238,elab JSP,,,Collected,Gill
7508484,S21859RG1,S21859RG1,,,,,2019-09-11 15:54,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.1,632238,elab JSP,,,Collected,Gill
7508486,S21851RG1,S21851RG1,,,,,2019-09-11 15:54,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.1,632238,elab JSP,,,Collected,Gill
7508487,S21860RG1,S21860RG1,,,,,2019-09-11 15:54,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.1,632238,elab JSP,,,Collected,Gill
7508489,S21852RG1,S21852RG1,,,,,2019-09-11 15:54,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.1,632238,elab JSP,,,Collected,Gill
7508490,S21853RG1,S21853RG1,,,,,2019-09-11 15:54,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.1,632238,elab JSP,,,Collected,Gill
7508492,S21858RG1,S21858RG1,,,,,2019-09-11 15:54,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.2,632238,elab JSP,,,Collected,Gill
7508493,S21856RG1,S21856RG1,,,,,2019-09-11 15:54,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.1,632238,elab JSP,,,Collected,Gill
7508496,S21854RG1,S21854RG1,,,,,2019-09-11 15:54,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.2,632238,elab JSP,,,Collected,Gill
7512590,S20620RG1,S20620RG1,,,,,2019-09-11 23:49,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.10,620526,elab JSP,,,Collected,Gill
7512593,S20612RG1,S20612RG1,,,,,2019-09-11 23:49,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.10,620526,elab JSP,,,Collected,Gill
7512596,S20613RG1,S20613RG1,,,,,2019-09-11 23:49,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,E.12,620526,elab JSP,,,Collected,Gill
7512597,S20614RG1,S20614RG1,,,,,2019-09-11 23:49,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,D.12,620526,elab JSP,,,Collected,Gill
7512599,S20617RG1,S20617RG1,,,,,2019-09-11 23:49,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,B.12,620526,elab JSP,,,Collected,Gill
7512600,S20611RG1,S20611RG1,,,,,2019-09-11 23:49,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,C.12,620526,elab JSP,,,Collected,Gill
7512603,S20619RG1,S20619RG1,,,,,2019-09-11 23:49,Prep -80 Freezer #3 - Shelf 1 - Tray 74,BRN84G,A.12,620526,elab JSP,,,Collected,Gill
7512605,S20618RG1,S20618RG1,,,,,2019-09-11 23:49,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.3,632238,elab JSP,,,Collected,Gill
7512606,S20616RG1,S20616RG1,,,,,2019-09-11 23:49,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.3,632238,elab JSP,,,Collected,Gill
7512609,S20615RG1,S20615RG1,,,,,2019-09-11 23:49,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.3,632238,elab JSP,,,Collected,Gill
7521753,S20789RG1,S20789RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.3,632238,elab JSP,,,Collected,Gill
7521755,S20790RG1,S20790RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.3,632238,elab JSP,,,Collected,Gill
7521756,S20788RG1,S20788RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.3,632238,elab JSP,,,Collected,Gill
7521758,S20785RG1,S20785RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.4,632238,elab JSP,,,Collected,Gill
7521759,S20784RG1,S20784RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.3,632238,elab JSP,,,Collected,Gill
7521762,S20781RG1,S20781RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.3,632238,elab JSP,,,Collected,Gill
7521764,S20787RG1,S20787RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,B.4,632238,elab JSP,,,Collected,Gill
7521765,S20783RG1,S20783RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.4,632238,elab JSP,,,Collected,Gill
7521767,S20786RG1,S20786RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.4,632238,elab JSP,,,Collected,Gill
7521768,S20782RG1,S20782RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.4,632238,elab JSP,,,Collected,Gill
7521770,S20031RG1,S20031RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.4,632238,elab JSP,,,Collected,Gill
7521771,S20671RG1,S20671RG1,,,,,2019-09-13 15:43,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.4,632238,elab JSP,,,Collected,Gill
7531038,S20776RG1,S20776RG1,,,,,2019-09-17 15:01,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.2,632238,elab JSP,,,Collected,Gill
7531040,S20771RG1,S20771RG1,,,,,2019-09-17 15:01,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.2,632238,elab JSP,,,Collected,Gill
7531041,S20773RG1,S20773RG1,,,,,2019-09-17 15:01,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.2,632238,elab JSP,,,Collected,Gill
7531043,S20772RG1,S20772RG1,,,,,2019-09-17 15:01,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.2,632238,elab JSP,,,Collected,Gill
7531044,S20775RG1,S20775RG1,,,,,2019-09-17 15:01,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.2,632238,elab JSP,,,Collected,Gill
7531046,S20777RG1,S20777RG1,,,,,2019-09-17 15:01,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,C.2,632238,elab JSP,,,Collected,Gill
7531049,S20779RG1,S20779RG1,,,,,2019-09-17 15:01,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,H.7,632238,elab JSP,,,Collected,Gill
7531050,S20780RG1,S20780RG1,,,,,2019-09-17 15:01,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,G.7,632238,elab JSP,,,Collected,Gill
7531053,S20778RG1,S20778RG1,,,,,2019-09-17 15:01,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,F.7,632238,elab JSP,,,Collected,Gill
7531056,S20774RG1,S20774RG1,,,,,2019-09-17 15:01,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,E.7,632238,elab JSP,,,Collected,Gill
7531059,S20610RG1,S20610RG1,,,,,2019-09-17 15:01,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,D.7,632238,elab JSP,,,Collected,Gill
7536174,S20606RG1,S20606RG1,,,,,2019-09-18 15:10,Prep -80 Freezer #3 - Shelf 1 - Tray A4,BRN85G,A.7,632238,elab JSP,,,Collected,Gill
