"sampleID"	"barcode"	"name"	"description"	"note"	"quantity"	"expiration"	"created"	"Storage"	"storageLayerName"	"Storage Position"	"storageLayerID"	"fullName"	"clonedFrom"	"clonedFromSampleID"	"Sample Status"	"Column1"
"7536390"	"S20643XM1"	"S20643XM1"	""	""	""	""	"2019-09-18 15:36"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"6.D"	"621359"	"elab JSP"	""	""	"Collected"	""
"7536629"	"S20294XM1"	"S20294XM1"	""	""	""	""	"2019-09-18 16:41"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"9.F"	"616206"	"elab JSP"	""	""	"Collected"	""
"7536632"	"S20298XM1"	"S20298XM1"	""	""	""	""	"2019-09-18 16:41"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"1.G"	"616206"	"elab JSP"	""	""	"Collected"	""
"7536633"	"S20296XM1"	"S20296XM1"	""	""	""	""	"2019-09-18 16:41"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"2.G"	"616206"	"elab JSP"	""	""	"Collected"	""
"7536635"	"S20300XM1"	"S20300XM1"	""	""	""	""	"2019-09-18 16:41"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"3.G"	"616206"	"elab JSP"	""	""	"Collected"	""
"7536636"	"S20295XM1"	"S20295XM1"	""	""	""	""	"2019-09-18 16:41"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"4.G"	"616206"	"elab JSP"	""	""	"Collected"	""
"7536638"	"S20292XM1"	"S20292XM1"	""	""	""	""	"2019-09-18 16:41"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"6.G"	"616206"	"elab JSP"	""	""	"Collected"	""
"7536639"	"S20299XM1"	"S20299XM1"	""	""	""	""	"2019-09-18 16:41"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"5.G"	"616206"	"elab JSP"	""	""	"Collected"	""
"7536641"	"S20291XM1"	"S20291XM1"	""	""	""	""	"2019-09-18 16:41"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"8.G"	"616206"	"elab JSP"	""	""	"Collected"	""
"7536642"	"S20297XM1"	"S20297XM1"	""	""	""	""	"2019-09-18 16:41"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"7.G"	"616206"	"elab JSP"	""	""	"Collected"	""
"7536644"	"S20293XM1"	"S20293XM1"	""	""	""	""	"2019-09-18 16:41"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"9.G"	"616206"	"elab JSP"	""	""	"Collected"	""
"7542647"	"S20290XM1"	"S20290XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"8.C"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542648"	"S20289XM1"	"S20289XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"7.C"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542650"	"S20286XM1"	"S20286XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"1.D"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542651"	"S20288XM1"	"S20288XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"9.C"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542653"	"S20287XM1"	"S20287XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"3.D"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542654"	"S20309XM1"	"S20309XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"5.D"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542656"	"S20285XM1"	"S20285XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"2.D"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542657"	"S20310XM1"	"S20310XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"6.D"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542659"	"S20307XM1"	"S20307XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"4.D"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542660"	"S20304XM1"	"S20304XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"7.D"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542663"	"S20303XM1"	"S20303XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"8.D"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542665"	"S20306XM1"	"S20306XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"9.D"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542666"	"S20305XM1"	"S20305XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"2.E"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542668"	"S20308XM1"	"S20308XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"1.E"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542671"	"S20301XM1"	"S20301XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"3.E"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542672"	"S20767XM1"	"S20767XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"5.E"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542674"	"S20302XM1"	"S20302XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"4.E"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542675"	"S20769XM1"	"S20769XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"7.E"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542677"	"S20770XM1"	"S20770XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"6.E"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542678"	"S20761XM1"	"S20761XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"8.E"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542680"	"S20762XM1"	"S20762XM1"	""	""	""	""	"2019-09-19 15:17"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"9.E"	"634722"	"elab JSP"	""	""	"Collected"	""
"7542969"	"S20459XM1"	"S20459XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"7.D"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542971"	"S20458XM1"	"S20458XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"8.D"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542972"	"S20455XM1"	"S20455XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"1.E"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542974"	"S20456XM1"	"S20456XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"9.D"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542977"	"S20460XM1"	"S20460XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"2.E"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542978"	"S20454XM1"	"S20454XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"4.E"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542980"	"S20457XM1"	"S20457XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"3.E"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542981"	"S20451XM1"	"S20451XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"5.E"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542984"	"S20453XM1"	"S20453XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"6.E"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542986"	"S20152XM1"	"S20152XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"8.E"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542987"	"S20452XM1"	"S20452XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"7.E"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542989"	"S20153XM1"	"S20153XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"9.E"	"621359"	"elab JSP"	""	""	"Collected"	""
"7542992"	"S20151XM1"	"S20151XM1"	""	""	""	""	"2019-09-19 15:51"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"1.F"	"621359"	"elab JSP"	""	""	"Collected"	""
"7548053"	"S20470XM1"	"S20470XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"1.H"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548054"	"S20464XM1"	"S20464XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"3.H"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548056"	"S20469XM1"	"S20469XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"2.H"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548057"	"S20462XM1"	"S20462XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"4.H"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548059"	"S20467XM1"	"S20467XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"5.H"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548062"	"S20468XM1"	"S20468XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"6.H"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548063"	"S20466XM1"	"S20466XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"8.H"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548065"	"S20461XM1"	"S20461XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"7.H"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548066"	"S20465XM1"	"S20465XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"9.H"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548068"	"S21631XM1"	"S21631XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"2.I"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548069"	"S20463XM1"	"S20463XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"1.I"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548071"	"S21638XM1"	"S21638XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"3.I"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548072"	"S21639XM1"	"S21639XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"4.I"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548074"	"S21636XM1"	"S21636XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"6.I"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548075"	"S21637XM1"	"S21637XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"5.I"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548077"	"S21640XM1"	"S21640XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"7.I"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548078"	"S21635XM1"	"S21635XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"8.I"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548080"	"S21632XM1"	"S21632XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"2.F"	"621359"	"elab JSP"	""	""	"Collected"	""
"7548081"	"S21633XM1"	"S21633XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray 82"	"BXM46"	"9.I"	"616206"	"elab JSP"	""	""	"Collected"	""
"7548083"	"S21634XM1"	"S21634XM1"	""	""	""	""	"2019-09-20 06:44"	"Prep -80 Freezer #3 - Shelf 1 - Tray B10"	"BXM47"	"3.F"	"621359"	"elab JSP"	""	""	"Collected"	""
"7551899"	"S20763XM1"	"S20763XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"3.F"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551900"	"S20764XM1"	"S20764XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"2.F"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551903"	"S20766XM1"	"S20766XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"1.F"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551905"	"S20765XM1"	"S20765XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"4.F"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551906"	"S20768XM1"	"S20768XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"5.F"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551909"	"S20636XM1"	"S20636XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"6.F"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551911"	"S20633XM1"	"S20633XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"8.F"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551912"	"S20634XM1"	"S20634XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"7.F"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551914"	"S20632XM1"	"S20632XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"9.F"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551915"	"S20637XM1"	"S20637XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"1.G"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551918"	"S20638XM1"	"S20638XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"2.G"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551920"	"S20639XM1"	"S20639XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"4.G"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551921"	"S20635XM1"	"S20635XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"3.G"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551923"	"S20631XM1"	"S20631XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"5.G"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551924"	"S20403XM1"	"S20403XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"7.G"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551926"	"S20640XM1"	"S20640XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"6.G"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551927"	"S20402XM1"	"S20402XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"8.G"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551929"	"S20404XM1"	"S20404XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"9.G"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551930"	"S20401XM1"	"S20401XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"1.H"	"634722"	"elab JSP"	""	""	"Collected"	""
"7551932"	"S20405XM1"	"S20405XM1"	""	""	""	""	"2019-09-20 15:40"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"2.H"	"634722"	"elab JSP"	""	""	"Collected"	""
"7569011"	"S20081XM1"	"S20081XM1"	""	""	""	""	"2019-09-25 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"4.H"	"634722"	"elab JSP"	""	""	"Collected"	""
"7569012"	"S21441XM1"	"S21441XM1"	""	""	""	""	"2019-09-25 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"3.H"	"634722"	"elab JSP"	""	""	"Collected"	""
"7569015"	"S20381XM1"	"S20381XM1"	""	""	""	""	"2019-09-25 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"5.H"	"634722"	"elab JSP"	""	""	"Collected"	""
"7569017"	"S21060XM1"	"S21060XM1"	""	""	""	""	"2019-09-25 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"7.H"	"634722"	"elab JSP"	""	""	"Collected"	""
"7569018"	"S21058XM1"	"S21058XM1"	""	""	""	""	"2019-09-25 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"6.H"	"634722"	"elab JSP"	""	""	"Collected"	""
"7569020"	"S21053XM1"	"S21053XM1"	""	""	""	""	"2019-09-25 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"8.H"	"634722"	"elab JSP"	""	""	"Collected"	""
"7569021"	"S21056XM1"	"S21056XM1"	""	""	""	""	"2019-09-25 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"9.H"	"634722"	"elab JSP"	""	""	"Collected"	""
"7569023"	"S21055XM1"	"S21055XM1"	""	""	""	""	"2019-09-25 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"2.I"	"634722"	"elab JSP"	""	""	"Collected"	""
"7569024"	"S21054XM1"	"S21054XM1"	""	""	""	""	"2019-09-25 18:31"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"1.I"	"634722"	"elab JSP"	""	""	"Collected"	""
"7586264"	"S21052XM1"	"S21052XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"4.I"	"634722"	"elab JSP"	""	""	"Collected"	""
"7586265"	"S21059XM1"	"S21059XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"3.I"	"634722"	"elab JSP"	""	""	"Collected"	""
"7586267"	"S21051XM1"	"S21051XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"5.I"	"634722"	"elab JSP"	""	""	"Collected"	""
"7586268"	"S21057XM1"	"S21057XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"6.I"	"634722"	"elab JSP"	""	""	"Collected"	""
"7586270"	"S21255XM1"	"S21255XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"7.I"	"634722"	"elab JSP"	""	""	"Collected"	""
"7586271"	"S21253XM1"	"S21253XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"9.I"	"634722"	"elab JSP"	""	""	"Collected"	""
"7586273"	"S21254XM1"	"S21254XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 81"	"BXM49"	"8.I"	"634722"	"elab JSP"	""	""	"Collected"	""
"7586274"	"S21256XM1"	"S21256XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray A5"	"BXM50"	"2.A"	"638891"	"elab JSP"	""	""	"Collected"	""
"7586276"	"S21259XM1"	"S21259XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray A5"	"BXM50"	"1.A"	"638891"	"elab JSP"	""	""	"Collected"	""
"7586277"	"S21260XM1"	"S21260XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray A5"	"BXM50"	"3.A"	"638891"	"elab JSP"	""	""	"Collected"	""
"7586279"	"S21258XM1"	"S21258XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray A5"	"BXM50"	"4.A"	"638891"	"elab JSP"	""	""	"Collected"	""
"7586280"	"S21252XM1"	"S21252XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray A5"	"BXM50"	"7.A"	"638891"	"elab JSP"	""	""	"Collected"	""
"7586282"	"S21257XM1"	"S21257XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray A5"	"BXM50"	"5.A"	"638891"	"elab JSP"	""	""	"Collected"	""
"7586283"	"S21309XM1"	"S21309XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray A5"	"BXM50"	"8.A"	"638891"	"elab JSP"	""	""	"Collected"	""
"7586285"	"S21251XM1"	"S21251XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray A5"	"BXM50"	"6.A"	"638891"	"elab JSP"	""	""	"Collected"	""
"7586288"	"S21519XM1"	"S21519XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"1.A"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586289"	"S21515XM1"	"S21515XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"3.A"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586291"	"S21520XM1"	"S21520XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"2.A"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586292"	"S21514XM1"	"S21514XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"4.A"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586295"	"S21513XM1"	"S21513XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"5.A"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586297"	"S21518XM1"	"S21518XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"6.A"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586298"	"S21516XM1"	"S21516XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"8.A"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586300"	"S21517XM1"	"S21517XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"7.A"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586301"	"S21512XM1"	"S21512XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"1.B"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586303"	"S21511XM1"	"S21511XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"9.A"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586304"	"S20997XM1"	"S20997XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"2.B"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586306"	"S20998XM1"	"S20998XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"3.B"	"638822"	"elab JSP"	""	""	"Collected"	""
"7586307"	"S20994XM1"	"S20994XM1"	""	""	""	""	"2019-09-28 00:00"	"Prep -80 Freezer #3 - Shelf 1 - Tray 80"	"BXM51"	"4.B"	"638822"	"elab JSP"	""	""	"Collected"	""
