ufn,cm_lab,cpaf_lab,caf_lab,cgf_lab,lgf_lab,laf_lab,lpaf_lab,lpam_lab,lam_lab,ucal_lab,ulep_lab,lab_count_no_id,lice_collection_protocol,lice_id_protocol_lab
U2454,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2455,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2601,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2602,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2456,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2457,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2458,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2459,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2460,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2461,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2462,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2463,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2705,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2706,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2707,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2701,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2702,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2703,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2704,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2603,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2604,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2605,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2606,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2464,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2465,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2712,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2713,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2714,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2715,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2716,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2708,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2709,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2710,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2711,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2607,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2608,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2466,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2467,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2468,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2469,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2470,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2610,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2611,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2609,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2471,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2717,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2718,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2719,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2720,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2721,2,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2722,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2723,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2724,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2725,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2732,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2733,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2726,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2727,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2728,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2729,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2730,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2731,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2734,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2735,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2736,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2737,1,0,2,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2738,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2739,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2740,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2741,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2612,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2613,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2614,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2615,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2616,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2617,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2618,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2619,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2620,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2472,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2742,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2743,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2744,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2745,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2746,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2747,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2748,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2749,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2750,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2622,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2623,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2624,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2621,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2474,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2475,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2476,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2477,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles,lab_motiles
U2478,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2479,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2480,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2481,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2482,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2483,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2484,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2485,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2486,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2487,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2488,1,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2489,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2490,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2491,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2492,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2493,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles,lab_motiles
U2265,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2266,0,0,0,0,0,0,1,0,0,0,0,NA,lab_motiles,lab_motiles
U2267,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2268,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2269,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2270,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2501,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2502,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2473,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2494,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2496,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2497,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2498,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2499,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2500,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2495,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2759,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2751,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2752,0,0,0,0,0,0,0,0,0,0,1,NA,lab_motiles,lab_motiles
U2753,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2754,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2755,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2756,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2757,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2758,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2503,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2763,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2764,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2760,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2761,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2762,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2765,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2801,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2802,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2803,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2804,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2805,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2806,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2807,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2808,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2504,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2505,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2506,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2766,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2767,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2768,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2809,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2810,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2811,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2507,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2389,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2390,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2391,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2392,0,0,0,0,0,0,0,0,1,0,0,NA,lab_motiles,lab_motiles
U2393,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2394,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2769,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2770,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2771,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2772,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles,lab_motiles
U2773,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2774,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2775,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2776,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2777,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2778,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2812,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2813,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2814,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2815,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2816,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2817,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2508,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2509,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2510,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2511,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2903,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2398,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2399,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2400,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2901,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2902,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2395,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2396,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2397,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2785,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2786,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2787,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2788,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2780,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2781,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2782,0,2,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2783,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2784,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2779,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2819,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2820,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2821,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2822,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2823,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2818,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2626,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2627,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2625,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2824,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2797,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2826,0,0,0,1,0,0,0,0,0,1,0,NA,lab_motiles,lab_motiles
U2628,0,0,0,0,0,0,1,0,0,1,0,NA,lab_motiles,lab_motiles
U2629,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2630,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2631,1,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2825,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2912,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2913,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2635,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2634,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2633,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2632,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2789,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2790,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2791,0,0,0,0,0,0,0,0,1,0,0,NA,lab_motiles,lab_motiles
U2792,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2827,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2828,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2830,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2831,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2829,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2914,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3001,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2909,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2910,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2911,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2795,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2796,0,0,0,0,0,0,0,0,1,0,0,NA,lab_motiles,lab_motiles
U2800,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2906,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2907,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2799,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2908,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2793,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2794,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2798,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2904,1,2,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2905,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2832,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2833,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3007,0,0,0,0,0,1,1,0,0,0,0,NA,lab_motiles,lab_motiles
U3003,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3005,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3008,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3002,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3004,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3009,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3010,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3006,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2513,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2838,0,1,0,1,0,0,0,1,2,0,0,NA,lab_motiles,lab_motiles
U2517,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2839,0,1,1,0,0,1,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2514,0,0,0,0,0,1,0,0,2,0,0,NA,lab_motiles,lab_motiles
U2515,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2516,0,0,0,1,1,0,1,0,0,0,0,NA,lab_motiles,lab_motiles
U2834,0,0,0,1,0,0,0,1,0,0,0,NA,lab_motiles,lab_motiles
U2835,0,1,0,1,0,1,2,1,0,0,0,NA,lab_motiles,lab_motiles
U2836,0,0,1,0,1,0,0,0,1,0,0,NA,lab_motiles,lab_motiles
U2837,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2518,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2519,1,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2520,2,0,2,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2840,0,0,1,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2841,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2512,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2921,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2922,1,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2923,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3011,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3012,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2916,0,0,0,1,0,0,0,0,0,1,0,NA,lab_motiles,lab_motiles
U2919,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2918,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2915,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2920,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2924,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3013,0,0,0,0,0,0,1,0,0,0,1,NA,lab_motiles,lab_motiles
U2917,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2925,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2926,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3014,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3015,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3018,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3020,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2927,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2928,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3017,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2929,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2930,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3016,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3019,0,1,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2842,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2843,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2844,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2845,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2846,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2636,1,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3022,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3024,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3021,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U3023,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2637,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
U2638,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,lab_motiles
