sample_id,stock_1,region_1,prob_1,stock_2,region_2,prob_2,stock_3,region_3,prob_3,stock_4,region_4,prob_4,stock_5,region_5,prob_5
DS00567,L_Shuswap,4,0.67,L_Adams,4,0.16,Little,4,0.14,MiddleShuswap,4,0.02,Portage_Cr,4,0
DS00570,Chilko,3,0.84,U_Horsefly,3,0.07,Quesnel_Horsef,3,0.05,Horsefly,3,0.03,McKinley,3,0
DS00569,L_Adams,4,0.81,Little,4,0.09,L_Shuswap,4,0.09,Portage_Cr,4,0,MiddleShuswap,4,0
DS00571,Chilko,3,1,Chilko_south,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS00327,L_Adams,4,0.74,L_Shuswap,4,0.24,MiddleShuswap,4,0.02,Little,4,0,Portage_Cr,4,0
DS00336,Quesnel_Mitche,3,1,Mitchell,3,0,Roaring,3,0,NA,NA,NA,NA,NA,NA
DS00150,Weaver,4,0.38,Tachie,3,0.36,Birkenhead,3,0.23,Nadina,2,0.01,LakeWashington,5,0.01
DS00148,Horsefly,3,0.76,Quesnel_Horsef,3,0.13,McKinley,3,0.1,Chilko,3,0.01,M_Horsefly,3,0
DS00145,Tachie,3,0.64,Stellako,3,0.27,Nadina,2,0.07,Kuzkwa_Cr,3,0.01,Hudson_Bay,1,0.01
DS00143,Stellako,3,0.46,Tachie,3,0.27,Dust,1,0.1,Chilko,3,0.05,Horsefly,3,0.03
JS00133,Paula,1,0.48,Forfar,1,0.28,Stellako,3,0.09,Porter_Cr,1,0.05,Hudson_Bay,1,0.05
DS00453,Chilko,3,0.99,L_Adams,4,0.01,Middle,3,0,Little,4,0,L_Shuswap,4,0
DS00452,L_Adams,4,0.48,Little,4,0.36,Chilko,3,0.08,Seymour,2,0.04,L_Shuswap,4,0.03
DS00566,L_Adams,4,0.53,Seymour,2,0.27,L_Shuswap,4,0.09,Chilko,3,0.08,Little,4,0.02
DS00564,L_Shuswap,4,0.94,Little,4,0.03,L_Adams,4,0.03,MiddleShuswap,4,0,Chilko,3,0
DS00323,L_Adams,4,0.89,Chilko-North,3,0.05,McKinley,3,0.02,Chilko,3,0.01,L_Shuswap,4,0.01
DS00329,Mitchell,3,0.79,Blue_Lead_Ck,3,0.21,Quesnel_Mitche,3,0,Quesnel_Decept,3,0,Wasko_Cr,3,0
DS00321,Chilko-North,3,0.66,Chilko,3,0.22,L_Shuswap,4,0.05,Nadina,2,0.03,L_Adams,4,0.02
DS00324,McKinley,3,0.91,Quesnel_Horsef,3,0.07,Chilko,3,0.01,L_Adams,4,0,Chilko-North,3,0
DS00319,L_Shuswap,4,0.76,L_Adams,4,0.11,Chilko-North,3,0.05,Scotch,2,0.03,Blue_Lead_Ck,3,0.01
DS00320,Scotch,2,0.46,L_Adams,4,0.42,L_Shuswap,4,0.05,Chilko-North,3,0.04,Chilko,3,0.02
DS00326,Scotch,2,1,L_Adams,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS00322,Chilko-North,3,0.41,Chilko,3,0.22,McKinley,3,0.16,L_Adams,4,0.08,Blue_Lead_Ck,3,0.08
DS00620,L_Shuswap,4,0.96,Little,4,0.02,MiddleShuswap,4,0.01,L_Adams,4,0.01,Chilko,3,0
DS00611,Wasko_Cr,3,0.39,Quesnel_Mitche,3,0.36,Mitchell,3,0.19,Horsefly,3,0.05,Blue_Lead_Ck,3,0.01
DS00612,L_Adams,4,0.58,Horsefly,3,0.19,Wasko_Cr,3,0.09,Little,4,0.08,L_Shuswap,4,0.05
DS00378,Chilko,3,0.93,Horsefly,3,0.05,Quesnel_Horsef,3,0.01,U_Horsefly,3,0,Roaring,3,0
DS00380,Chilko,3,0.92,L_Adams,4,0.04,Portage_Cr,4,0.02,L_Shuswap,4,0.01,Middle,3,0
DS00377,Quesnel_Mitche,3,0.99,Roaring,3,0,Mitchell,3,0,NA,NA,NA,NA,NA,NA
DS00375,Chilko,3,0.94,Little,4,0.02,Seymour,2,0.02,Roaring,3,0.01,L_Adams,4,0.01
DS00381,Seymour,2,0.89,Little,4,0.04,L_Adams,4,0.04,L_Shuswap,4,0.03,Scotch,2,0.01
DS00362,L_Adams,4,0.6,Little,4,0.35,L_Shuswap,4,0.05,Portage_Cr,4,0,Quesnel_Decept,3,0
DS00325,L_Shuswap,4,0.9,L_Adams,4,0.09,MiddleShuswap,4,0.01,Scotch,2,0,NA,NA,NA
DS00550,L_Shuswap,4,0.63,Little,4,0.24,Seymour,2,0.09,L_Adams,4,0.04,MiddleShuswap,4,0
JS01578,L_Shuswap,4,0.75,MiddleShuswap,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01574,L_Shuswap,4,0.78,MiddleShuswap,4,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01579,Chilko,3,0.94,Quesnel_Horsef,3,0.05,M_Horsefly,3,0.01,U_Horsefly,3,0,NA,NA,NA
JS01573,Quesnel_Horsef,3,0.49,Chilko,3,0.46,M_Horsefly,3,0.04,U_Horsefly,3,0.01,Horsefly,3,0
JS01571,Mitchell,3,0.46,Quesnel_Mitche,3,0.28,Wasko_Cr,3,0.22,Blue_Lead_Ck,3,0.04,NA,NA,NA
JS01580,L_Shuswap,4,0.78,MiddleShuswap,4,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01577,L_Shuswap,4,0.77,MiddleShuswap,4,0.22,Quesnel_Horsef,3,0,Chilko,3,0,M_Horsefly,3,0
JS01575,L_Shuswap,4,0.53,MiddleShuswap,4,0.24,U_Adams,2,0.2,Chilko,3,0.03,Seymour,2,0.01
DS00583,L_Shuswap,4,0.95,L_Adams,4,0.03,Little,4,0.01,MiddleShuswap,4,0.01,Seymour,2,0
DS00579,L_Shuswap,4,0.87,Seymour,2,0.04,Little,4,0.04,MiddleShuswap,4,0.03,L_Adams,4,0.02
DS00573,Quesnel_Mitche,3,0.86,Roaring,3,0.14,L_Adams,4,0,Chilko,3,0,Quesnel_Horsef,3,0
DS00596,L_Adams,4,0.48,L_Shuswap,4,0.48,MiddleShuswap,4,0.02,Little,4,0.01,Portage_Cr,4,0.01
DS00338,Chilko,3,0.64,L_Adams,4,0.21,Little,4,0.09,L_Shuswap,4,0.02,Seymour,2,0.02
DS00331,Horsefly,3,0.46,U_Horsefly,3,0.26,Quesnel_Horsef,3,0.26,M_Horsefly,3,0.01,Roaring,3,0.01
DS00335,L_Adams,4,0.5,Little,4,0.38,L_Shuswap,4,0.11,Seymour,2,0.01,Portage_Cr,4,0
DS00334,L_Adams,4,0.73,Little,4,0.25,L_Shuswap,4,0.02,MiddleShuswap,4,0,Portage_Cr,4,0
DS00333,L_Adams,4,0.76,L_Shuswap,4,0.22,Little,4,0.02,Seymour,2,0,Portage_Cr,4,0
SDN63,Mitchell,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN205,Chilko,3,0.93,Quesnel_Horsef,3,0.04,McKinley,3,0.02,U_Horsefly,3,0.01,Middle,3,0
DS00332,Little,4,1,L_Adams,4,0,L_Shuswap,4,0,Kynock,1,0,NA,NA,NA
DS00345,L_Shuswap,4,0.96,MiddleShuswap,4,0.03,Little,4,0.01,L_Adams,4,0,NA,NA,NA
DS00344,Chilko,3,0.43,L_Adams,4,0.3,Little,4,0.21,L_Shuswap,4,0.04,Horsefly,3,0.01
DS00339,L_Shuswap,4,0.49,L_Adams,4,0.2,Chilko,3,0.18,Fennell,2,0.05,Little,4,0.05
DS00144,Chilko,3,1,Dust,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS00149,Nadina,2,0.77,Tachie,3,0.11,Stellako,3,0.08,Chilko,3,0.02,Horsefly,3,0.01
DS00138,Horsefly,3,0.53,Chilko,3,0.46,Quesnel_Horsef,3,0.01,McKinley,3,0,L_Shuswap,4,0
DS00140,Stellako,3,0.64,Tachie,3,0.26,Nadina,2,0.09,Horsefly,3,0.01,Kuzkwa_Cr,3,0
DS00139,Tachie,3,0.55,Stellako,3,0.4,Kuzkwa_Cr,3,0.03,Chilko,3,0.01,Felix,1,0
DS00142,Horsefly,3,0.77,Quesnel_Horsef,3,0.12,McKinley,3,0.09,L_Shuswap,4,0.01,L_Adams,4,0
DS00451,L_Adams,4,0.94,L_Shuswap,4,0.03,Seymour,2,0.02,Little,4,0,Eagle_L,4,0
DS00456,Little,4,0.6,L_Adams,4,0.22,L_Shuswap,4,0.16,MiddleShuswap,4,0.01,Portage_Cr,4,0.01
DS00454,L_Adams,4,0.58,Little,4,0.21,L_Shuswap,4,0.18,MiddleShuswap,4,0.01,Chilko,3,0.01
DS00458,L_Shuswap,4,0.83,Little,4,0.11,L_Adams,4,0.05,MiddleShuswap,4,0.01,Chilko,3,0
DS00462,Quesnel_Mitche,3,0.49,Roaring,3,0.3,Chilko,3,0.12,U_Horsefly,3,0.03,Quesnel_Horsef,3,0.03
DS00463,L_Adams,4,0.58,Seymour,2,0.2,Little,4,0.17,L_Shuswap,4,0.04,MiddleShuswap,4,0.01
DS00455,L_Adams,4,0.37,Chilko,3,0.22,Little,4,0.11,L_Shuswap,4,0.09,Horsefly,3,0.07
DS00465,Quesnel_Mitche,3,1,Roaring,3,0,Mitchell,3,0,NA,NA,NA,NA,NA,NA
DS01292,L_Adams,4,0.47,Blue_Lead_Ck,3,0.31,Scotch,2,0.15,Quesnel_Horsef,3,0.02,L_Shuswap,4,0.02
JS01119,L_Adams,4,0.51,Seymour,2,0.36,Scotch,2,0.06,MiddleShuswap,4,0.05,Chilko,3,0.02
JS01524,Horsefly,3,0.62,Quesnel_Decept,3,0.16,Quesnel_Horsef,3,0.15,Roaring,3,0.05,Blue_Lead_Ck,3,0.02
JS01527,L_Shuswap,4,0.84,MiddleShuswap,4,0.15,Little,4,0,NA,NA,NA,NA,NA,NA
JS01528,Hudson_Bay,1,0.33,FiveMile,1,0.16,Sandpoint,1,0.14,Rossette,1,0.12,Paula,1,0.07
JS01293,Horsefly,3,0.7,Quesnel_Horsef,3,0.15,Quesnel_Decept,3,0.07,MiddleShuswap,4,0.03,L_Shuswap,4,0.03
DS00869,L_Shuswap,4,0.69,L_Adams,4,0.29,Little,4,0.01,MiddleShuswap,4,0.01,Chilko-North,3,0
JS00694,L_Adams,4,0.34,Horsefly,3,0.32,M_Horsefly,3,0.23,Quesnel_Horsef,3,0.09,Quesnel_Decept,3,0.01
JS00695,L_Shuswap,4,0.89,L_Adams,4,0.06,Seymour,2,0.05,Scotch,2,0,Little,4,0
JS00696,L_Adams,4,0.58,Chilko,3,0.39,L_Shuswap,4,0.02,Horsefly,3,0.01,M_Horsefly,3,0
JS00693,L_Adams,4,0.99,L_Shuswap,4,0.01,Driftwood,1,0,Quesnel_Decept,3,0,Sandpoint,1,0
JS00697,L_Shuswap,4,0.51,L_Adams,4,0.43,Quesnel_Horsef,3,0.03,Seymour,2,0.02,MiddleShuswap,4,0.01
JS00692,Chilko,3,0.97,Chilko_south,2,0.03,L_Shuswap,4,0.01,L_Adams,4,0,NA,NA,NA
JS00699,L_Adams,4,0.86,Chilko,3,0.07,L_Shuswap,4,0.05,Seymour,2,0.02,MiddleShuswap,4,0
DS00861,L_Shuswap,4,0.92,L_Adams,4,0.08,Portage_Cr,4,0,Little,4,0,MiddleShuswap,4,0
DS00863,L_Shuswap,4,0.91,L_Adams,4,0.05,Little,4,0.02,Eagle_L,4,0.02,MiddleShuswap,4,0
DS00870,Scotch,2,0.99,L_Adams,4,0,Seymour,2,0,Little,4,0,Eagle,2,0
DS00933,MiddleShuswap,4,0.69,L_Shuswap,4,0.28,Eagle_L,4,0.02,Scotch,2,0,Seymour,2,0
DS00935,MiddleShuswap,4,0.67,L_Shuswap,4,0.26,Eagle_L,4,0.07,Seymour,2,0,NA,NA,NA
DS00936,L_Shuswap,4,0.55,MiddleShuswap,4,0.43,Eagle_L,4,0.01,Dust,1,0,Little,4,0
DS00940,L_Shuswap,4,0.64,Eagle_L,4,0.23,MiddleShuswap,4,0.11,Horsefly,3,0.01,Scotch,2,0.01
DS00934,MiddleShuswap,4,0.54,L_Shuswap,4,0.46,Dust,1,0,Eagle_L,4,0,NA,NA,NA
DS00931,Seymour,2,0.7,Scotch,2,0.3,Eagle,2,0,NA,NA,NA,NA,NA,NA
JS01117,L_Adams,4,0.94,Portage_Cr,4,0.04,L_Shuswap,4,0.01,MiddleShuswap,4,0,McKinley,3,0
JS01115,L_Adams,4,0.79,MiddleShuswap,4,0.19,L_Shuswap,4,0.02,Seymour,2,0,Portage_Cr,4,0
JS01114,Mitchell,3,1,Blue_Lead_Ck,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01120,Chilko,3,0.71,Chilko-North,3,0.22,L_Shuswap,4,0.02,MiddleShuswap,4,0.02,L_Adams,4,0.01
JS01118,MiddleShuswap,4,0.71,L_Shuswap,4,0.18,L_Adams,4,0.05,Chilko,3,0.03,Chilko-North,3,0.01
JS01116,Chilko,3,0.85,L_Adams,4,0.13,Chilko-North,3,0.01,Scotch,2,0.01,MiddleShuswap,4,0
JS01111,L_Adams,4,0.56,L_Shuswap,4,0.42,Scotch,2,0.01,Portage_Cr,4,0.01,Seymour,2,0
JS01112,Quesnel_Horsef,3,0.55,Chilko,3,0.15,L_Adams,4,0.14,McKinley,3,0.06,M_Horsefly,3,0.04
JS01113,L_Adams,4,0.5,MiddleShuswap,4,0.46,Portage_Cr,4,0.02,Seymour,2,0.01,Scotch,2,0
SDN206,Chilko,3,0.99,Blue_Lead_Ck,3,0.01,Quesnel_Decept,3,0,Dust,1,0,Sinta,1,0
JS01572,Quesnel_Horsef,3,0.33,L_Shuswap,4,0.28,MiddleShuswap,4,0.1,Wasko_Cr,3,0.04,M_Horsefly,3,0.04
JS01576,Seymour,2,0.84,U_Adams,2,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS00691,Seymour,2,0.99,L_Adams,4,0.01,Scotch,2,0,NA,NA,NA,NA,NA,NA
JS00700,Quesnel_Horsef,3,0.82,Horsefly,3,0.14,M_Horsefly,3,0.03,U_Horsefly,3,0.01,McKinley,3,0
JS00698,L_Adams,4,0.96,L_Shuswap,4,0.04,Seymour,2,0,NA,NA,NA,NA,NA,NA
DS01121,Fennell,2,0.99,MiddleShuswap,4,0.01,Chilko,3,0,NA,NA,NA,NA,NA,NA
DS01118,MiddleShuswap,4,0.99,L_Adams,4,0,Little,4,0,L_Shuswap,4,0,NA,NA,NA
DS01127,MiddleShuswap,4,1,L_Adams,4,0,Little,4,0,NA,NA,NA,NA,NA,NA
DS01123,MiddleShuswap,4,1,L_Shuswap,4,0,Little,4,0,L_Adams,4,0,NA,NA,NA
SDN207,Chilko,3,0.97,Quesnel_Horsef,3,0.01,U_Horsefly,3,0.01,Middle,3,0,Eagle_L,4,0
DS01122,MiddleShuswap,4,0.95,Scotch,2,0.03,Seymour,2,0.01,L_Adams,4,0,Little,4,0
DS01126,MiddleShuswap,4,0.96,L_Adams,4,0.04,Little,4,0.01,NA,NA,NA,NA,NA,NA
DS01125,Chilko,3,0.94,Horsefly,3,0.03,MiddleShuswap,4,0.02,Quesnel_Horsef,3,0,Chilko_south,2,0
DS01130,Quesnel_Horsef,3,0.54,Horsefly,3,0.28,U_Horsefly,3,0.09,Chilko,3,0.06,McKinley,3,0.01
DS01124,Quesnel_Horsef,3,0.59,Horsefly,3,0.29,U_Horsefly,3,0.1,L_Adams,4,0.01,McKinley,3,0
DS01129,Quesnel_Mitche,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS01294,L_Adams,4,0.89,L_Shuswap,4,0.06,Portage_Cr,4,0.04,Scotch,2,0.01,NA,NA,NA
DS01295,Blue_Lead_Ck,3,1,Horsefly,3,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS01293,L_Adams,4,0.98,L_Shuswap,4,0.02,Little,4,0,NA,NA,NA,NA,NA,NA
SDN208,Chilko,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS01291,L_Adams,4,1,Blue_Lead_Ck,3,0,L_Shuswap,4,0,NA,NA,NA,NA,NA,NA
SDN2054,Little,4,0.66,L_Shuswap,4,0.27,Scotch,2,0.05,L_Adams,4,0.02,Portage_Cr,4,0
JS01297,L_Shuswap,4,0.87,MiddleShuswap,4,0.11,Little,4,0.01,Eagle_L,4,0.01,L_Adams,4,0
SDN2056,L_Shuswap,4,0.83,MiddleShuswap,4,0.17,Eagle_L,4,0,Little,4,0,Chilko,3,0
JS01295,L_Shuswap,4,0.56,MiddleShuswap,4,0.31,Eagle_L,4,0.06,Little,4,0.06,L_Adams,4,0
JS01294,L_Shuswap,4,0.89,MiddleShuswap,4,0.11,Little,4,0,Dust,1,0,NA,NA,NA
JS01299,L_Shuswap,4,0.97,MiddleShuswap,4,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01291,Mitchell,3,0.29,Roaring,3,0.27,Blue_Lead_Ck,3,0.26,Quesnel_Decept,3,0.12,Chilko,3,0.04
JS01292,Scotch,2,0.5,Seymour,2,0.3,Little,4,0.18,L_Shuswap,4,0.01,Rossette,1,0
SDN13,L_Horsefly,3,0.68,Chilko,3,0.24,McKinley,3,0.05,U_Horsefly,3,0.03,Tachie,3,0
SDN209,Chilko,3,0.99,Chilko_south,2,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01362,L_Shuswap,4,0.63,MiddleShuswap,4,0.28,Little,4,0.06,Seymour,2,0.02,Eagle_L,4,0.02
JS01369,Little,4,0.61,L_Shuswap,4,0.29,MiddleShuswap,4,0.05,Eagle_L,4,0.02,L_Adams,4,0.01
SDN2071,Chilko,3,0.22,Hudson_Bay,1,0.2,Middle,3,0.2,FiveMile,1,0.14,Sandpoint,1,0.05
JS01365,Washwash,18,0.62,Birkenhead,3,0.16,Ashlulm,18,0.09,Marble_Cr,18,0.09,Inziana,18,0.02
JS01368,L_Shuswap,4,0.36,Little,4,0.28,MiddleShuswap,4,0.22,Eagle_L,4,0.1,Seymour,2,0.04
JS01366,L_Shuswap,4,0.74,MiddleShuswap,4,0.23,Little,4,0.03,Eagle_L,4,0.01,NA,NA,NA
JS01367,L_Shuswap,4,0.33,MiddleShuswap,4,0.2,Seymour,2,0.16,Chilko,3,0.1,Eagle_L,4,0.09
JS01361,Scotch,2,0.32,L_Shuswap,4,0.32,Little,4,0.2,MiddleShuswap,4,0.1,Horsefly,3,0.04
DS01402,Scotch,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01523,L_Shuswap,4,0.68,MiddleShuswap,4,0.3,Scotch,2,0.01,Little,4,0.01,Seymour,2,0
JS01522,Chilko,3,0.85,Chilko-North,3,0.14,Eagle_L,4,0.01,Chilko_south,2,0,Little,4,0
JS01526,Hudson_Bay,1,0.23,FiveMile,1,0.14,Sandpoint,1,0.12,Rossette,1,0.12,Horsefly,3,0.09
JS01521,Horsefly,3,0.83,Quesnel_Horsef,3,0.14,Little,4,0.01,Chilko,3,0.01,McKinley,3,0
JS01525,L_Shuswap,4,0.58,MiddleShuswap,4,0.42,Little,4,0,Dust,1,0,NA,NA,NA
SDN2077,L_Shuswap,4,0.77,MiddleShuswap,4,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01592,Sakinaw,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01591,Chilko,3,0.92,Nadina,2,0.04,L_Shuswap,4,0.03,MiddleShuswap,4,0.01,Stellako,3,0
JS01597,L_Shuswap,4,0.78,MiddleShuswap,4,0.22,Seymour,2,0,Eagle_L,4,0,NA,NA,NA
SDN210,Quesnel_Horsef,3,0.64,U_Horsefly,3,0.2,McKinley,3,0.12,Blue_Lead_Ck,3,0.04,Horsefly,3,0.01
JS01596,L_Shuswap,4,0.75,MiddleShuswap,4,0.24,Seymour,2,0.01,Chilko,3,0,NA,NA,NA
JS01595,Chilko,3,1,Kalum,10,0,Blue_Lead_Ck,3,0,L_Adams,4,0,NA,NA,NA
JS01593,L_Shuswap,4,0.72,MiddleShuswap,4,0.21,Eagle_L,4,0.03,Seymour,2,0.01,Wasko_Cr,3,0.01
JS01594,L_Shuswap,4,0.75,MiddleShuswap,4,0.22,Eagle_L,4,0.01,L_Adams,4,0.01,Portage_Cr,4,0
JS01598,L_Shuswap,4,0.66,MiddleShuswap,4,0.24,Seymour,2,0.05,Eagle_L,4,0.04,L_Adams,4,0.01
SDN211,Chilko,3,0.99,McKinley,3,0.01,Quesnel_Horsef,3,0,Blue_Lead_Ck,3,0,Thompson_N,2,0
DS00867,L_Shuswap,4,0.88,L_Adams,4,0.09,Eagle_L,4,0.02,Little,4,0.01,MiddleShuswap,4,0
DS00868,Scotch,2,0.97,Seymour,2,0.03,L_Adams,4,0,Eagle,2,0,L_Shuswap,4,0
DS00866,Scotch,2,0.5,L_Adams,4,0.37,Little,4,0.06,Eagle_L,4,0.05,L_Shuswap,4,0
DS00864,L_Shuswap,4,0.92,Eagle_L,4,0.04,L_Adams,4,0.02,Little,4,0.02,Seymour,2,0
DS00865,L_Shuswap,4,0.99,L_Adams,4,0,Eagle_L,4,0,MiddleShuswap,4,0,Quesnel_Horsef,3,0
JS01506,L_Shuswap,4,0.53,Little,4,0.39,MiddleShuswap,4,0.04,Chilko-North,3,0.02,Eagle_L,4,0.01
JS01520,Little,4,0.4,Middle,3,0.18,Chilko,3,0.07,Hudson_Bay,1,0.07,FiveMile,1,0.06
DS00932,Horsefly,3,0.61,Chilko,3,0.19,Middle,3,0.09,L_Horsefly,3,0.08,Quesnel_Horsef,3,0.01
SDN212,Middle,3,1,Tachie,3,0,Kuzkwa_Cr,3,0,NA,NA,NA,NA,NA,NA
DS00938,L_Shuswap,4,0.46,MiddleShuswap,4,0.41,Eagle_L,4,0.12,Chilko,3,0,Seymour,2,0
SDN2102,L_Adams,4,0.77,MiddleShuswap,4,0.16,Seymour,2,0.02,Chilko_south,2,0.02,Scotch,2,0.01
JS00831,L_Shuswap,4,0.64,L_Adams,4,0.28,MiddleShuswap,4,0.05,Seymour,2,0.03,NA,NA,NA
JS00832,L_Shuswap,4,0.95,L_Adams,4,0.04,MiddleShuswap,4,0.01,Seymour,2,0.01,Stellako,3,0
JS00833,Chilko,3,0.62,Quesnel_Horsef,3,0.15,L_Adams,4,0.11,Chilko-North,3,0.09,Bowron,2,0.01
SDN213,Chilko,3,1,Chilko_south,2,0,Weaver,4,0,NA,NA,NA,NA,NA,NA
JS00070,Horsefly,3,0.6,U_Horsefly,3,0.38,M_Horsefly,3,0.01,McKinley,3,0.01,L_Horsefly,3,0
DS01404,Chilko,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS01403,Chilko,3,0.53,L_Shuswap,4,0.38,MiddleShuswap,4,0.07,Scotch,2,0.01,Eagle_L,4,0
DS01401,L_Shuswap,4,0.95,MiddleShuswap,4,0.04,Chilko,3,0,West_Arm_Cr,15,0,Portage_Cr,4,0
DS01387,L_Shuswap,4,0.95,MiddleShuswap,4,0.05,Chilko,3,0,Little,4,0,NA,NA,NA
DS01389,L_Shuswap,4,0.89,MiddleShuswap,4,0.07,Little,4,0.02,Portage_Cr,4,0.01,U_Adams,2,0
DS01386,Chilko,3,0.96,L_Shuswap,4,0.03,MiddleShuswap,4,0,Horsefly,3,0,Eagle_L,4,0
DS01388,L_Shuswap,4,0.51,Scotch,2,0.3,U_Adams,2,0.15,MiddleShuswap,4,0.02,Eagle_L,4,0.01
DS01390,Scotch,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS01356,L_Adams,4,0.78,Scotch,2,0.13,L_Shuswap,4,0.03,Horsefly,3,0.02,Quesnel_Horsef,3,0.02
SDN214,Thompson_N,2,0.69,Chilko,3,0.2,Raft,2,0.11,Weaver,4,0,Little,4,0
DS01353,L_Adams,4,0.78,L_Shuswap,4,0.21,Portage_Cr,4,0.01,MiddleShuswap,4,0,Kuzkwa_Cr,3,0
DS01355,L_Adams,4,0.91,L_Shuswap,4,0.08,Portage_Cr,4,0.01,Little,4,0,Eagle_L,4,0
DS01354,Scotch,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS01352,L_Adams,4,0.88,L_Shuswap,4,0.11,Scotch,2,0.01,Portage_Cr,4,0,MiddleShuswap,4,0
DS01351,L_Adams,4,0.52,L_Shuswap,4,0.46,Scotch,2,0.02,MiddleShuswap,4,0,NA,NA,NA
DS00880,L_Shuswap,4,0.96,Little,4,0.02,L_Adams,4,0.02,Eagle_L,4,0,MiddleShuswap,4,0
DS00877,Little,4,0.67,L_Adams,4,0.18,L_Shuswap,4,0.09,Chilko-North,3,0.03,Chilko,3,0.03
DS00878,Quesnel_Mitche,3,0.59,Mitchell,3,0.41,Roaring,3,0,Blue_Lead_Ck,3,0,NA,NA,NA
DS00879,L_Shuswap,4,0.99,MiddleShuswap,4,0.01,Little,4,0,NA,NA,NA,NA,NA,NA
DS00875,L_Adams,4,0.4,Little,4,0.3,L_Shuswap,4,0.25,Eagle_L,4,0.05,MiddleShuswap,4,0
SDN222,Stellako,3,0.9,Blackwater,1,0.06,Hudson_Bay,1,0.02,Nadina,2,0.01,Sandpoint,1,0.01
DS00874,Scotch,2,0.99,Little,4,0.01,L_Adams,4,0,L_Shuswap,4,0,NA,NA,NA
DS00939,Eagle_L,4,0.84,L_Shuswap,4,0.12,MiddleShuswap,4,0.01,Little,4,0.01,Quesnel_Horsef,3,0.01
DS00937,Horsefly,3,0.42,Fennell,2,0.19,L_Horsefly,3,0.11,Quesnel_Decept,3,0.07,Quesnel_Horsef,3,0.06
JS00835,L_Adams,4,0.69,Chilko,3,0.16,Seymour,2,0.14,Quesnel_Horsef,3,0,L_Shuswap,4,0
JS00837,Mitchell,3,1,Quesnel_Mitche,3,0,Quesnel_Horsef,3,0,Roaring,3,0,NA,NA,NA
JS00834,Mitchell,3,0.99,Blue_Lead_Ck,3,0,Chilko,3,0,Quesnel_Horsef,3,0,Quesnel_Decept,3,0
JS00839,Mitchell,3,1,Quesnel_Mitche,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS00836,Quesnel_Horsef,3,0.97,M_Horsefly,3,0.02,Horsefly,3,0.01,McKinley,3,0,Chilko,3,0
JS00829,L_Shuswap,4,0.75,L_Adams,4,0.2,Seymour,2,0.04,MiddleShuswap,4,0.01,Scotch,2,0
JS00838,Chilko,3,0.72,Chilko-North,3,0.09,L_Adams,4,0.08,Bowron,2,0.07,Quesnel_Horsef,3,0.02
SDN223,Chilko,3,0.78,Tachie,3,0.07,Portage_Cr,4,0.04,L_Adams,4,0.03,Roaring,3,0.02
JS00984,Quesnel_Horsef,3,0.75,McKinley,3,0.15,M_Horsefly,3,0.03,Chilko,3,0.03,L_Adams,4,0.01
JS00990,L_Adams,4,0.61,MiddleShuswap,4,0.35,L_Shuswap,4,0.02,Chilko,3,0.02,Portage_Cr,4,0.01
JS00985,Chilko,3,0.71,L_Adams,4,0.17,Seymour,2,0.05,Chilko-North,3,0.03,MiddleShuswap,4,0.02
JS00987,Chilko,3,0.92,Chilko-North,3,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS00986,L_Shuswap,4,0.64,MiddleShuswap,4,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS00983,MiddleShuswap,4,0.5,L_Adams,4,0.25,Quesnel_Horsef,3,0.2,L_Shuswap,4,0.03,Scotch,2,0.01
JS00982,Quesnel_Horsef,3,0.73,McKinley,3,0.14,L_Adams,4,0.05,M_Horsefly,3,0.05,L_Shuswap,4,0.01
JS00981,L_Adams,4,0.62,MiddleShuswap,4,0.22,Chilko-North,3,0.07,Chilko,3,0.04,L_Shuswap,4,0.02
