container_id,container_type,current_location,storage_unit,group_box,storage_shelf,storage_tray,date_shipped,shipped_to,date_received,expecting_return?,date_returned,comments
QPK756,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK757,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK758,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK759,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK760,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK761,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK762,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK763,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK764,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK765,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK766,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK767,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK768,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK769,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK770,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK771,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK773,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK772,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK774,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK775,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK776,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK777,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK778,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK779,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1001,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1002,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1003,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1004,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1005,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1006,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1007,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1008,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1009,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1010,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1011,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1012,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1013,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1014,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1015,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1016,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1017,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1018,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1019,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1020,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1021,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1022,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1023,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1024,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1025,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1026,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1027,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1028,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1029,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1030,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1031,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1032,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1033,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1034,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1035,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1036,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1037,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1038,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1039,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1040,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1041,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1042,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1043,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1044,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1045,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1046,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1047,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1048,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1049,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1050,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1051,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1052,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1053,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1054,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1055,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1056,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1057,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1058,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1059,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1060,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1061,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1062,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1063,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1064,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1065,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1066,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1067,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1068,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1069,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1070,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1071,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1072,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1073,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1074,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1075,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1076,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1077,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1078,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1079,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1080,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1081,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1082,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1083,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1084,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1086,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1085,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1087,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1088,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1089,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1090,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1091,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1092,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1093,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1094,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1095,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1096,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1097,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1098,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1099,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1100,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1101,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1102,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1103,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1104,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1105,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1106,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1107,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1108,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1109,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1110,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1111,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1112,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1113,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1114,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1115,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1116,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1117,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1118,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1119,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1120,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1121,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1122,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1123,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1124,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1125,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1126,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1127,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1128,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1129,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1130,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1131,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1132,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1133,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1134,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1135,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1136,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1137,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1138,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1139,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1140,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1141,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1142,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1143,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1144,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1145,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1146,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1147,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1148,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1149,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1150,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1151,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1152,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1153,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1154,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
JSPK1155,zooplankton,UBC,NA,NA,NA,NA,NA,UBC,NA,NA,NA,NA
QPK780,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK785,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK788,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK792,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK781,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK784,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK790,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK787,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK782,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK783,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK789,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK786,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO1,NA,NA,NA,NA,NA,NA,NA,NA
QPK1086,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK800,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK1083,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK1082,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK1081,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK1080,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK1089,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK1093,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK1085,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK1087,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK1088,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK1090,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO2,NA,NA,NA,NA,NA,NA,NA,NA
QPK796,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO3,NA,NA,NA,NA,NA,NA,NA,NA
QPK795,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO3,NA,NA,NA,NA,NA,NA,NA,NA
QPK793,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO3,NA,NA,NA,NA,NA,NA,NA,NA
QPK799,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO3,NA,NA,NA,NA,NA,NA,NA,NA
QPK798,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO3,NA,NA,NA,NA,NA,NA,NA,NA
QPK1092,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO3,NA,NA,NA,NA,NA,NA,NA,NA
QPK797,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO3,NA,NA,NA,NA,NA,NA,NA,NA
QPK1084,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO3,NA,NA,NA,NA,NA,NA,NA,NA
QPK791,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO3,NA,NA,NA,NA,NA,NA,NA,NA
QPK794,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO3,NA,NA,NA,NA,NA,NA,NA,NA
QPK1094,zooplankton,Quadra Prep Lab,Freezer Room,GBZOO3,NA,NA,NA,NA,NA,NA,NA,NA
