ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field
U3730,2016-05-15-D22-CU-4,DN363,CU,NA,NA,NA,NA,NA,NA
U3960,2016-05-15-D22-CO-2,DN363,CO,NA,NA,NA,NA,NA,NA
U3961,2016-05-15-D22-CO-1,DN363,CO,NA,NA,NA,NA,NA,NA
U3962,2016-06-09-J09-CO-1,JN362,CO,NA,NA,NA,NA,NA,NA
U3983,2016-06-09-J09-HE-1,JN362,HE,NA,NA,NA,NA,NA,NA
U3984,2016-05-15-D22-HE-1,DN363,HE,NA,NA,NA,NA,NA,NA
U3985,2016-05-15-D22-HE-2,DN363,HE,NA,NA,NA,NA,NA,NA
U3986,2016-05-15-D22-HE-7,DN363,HE,NA,NA,NA,NA,NA,NA
U3987,2016-05-15-D22-HE-8,DN363,HE,NA,NA,NA,NA,NA,NA
U3988,2016-05-15-D22-HE-9,DN363,HE,NA,NA,NA,NA,NA,NA
U3989,2016-05-15-D22-HE-3,DN363,HE,NA,NA,NA,NA,NA,NA
U3990,2016-05-15-D22-HE-5,DN363,HE,NA,NA,NA,NA,NA,NA
U3991,2016-05-15-D22-HE-10,DN363,HE,NA,NA,NA,NA,NA,NA
U3992,2016-05-15-D22-HE-4,DN363,HE,NA,NA,NA,NA,NA,NA
U3824,2016-06-14-D22-PI-4,DN420,PI,NA,NA,NA,NA,NA,NA
U3825,2016-06-14-D22-PI-5,DN420,PI,NA,NA,NA,NA,NA,NA
U3826,2016-06-14-D22-PI-9,DN420,PI,NA,NA,NA,NA,NA,NA
U3827,2016-06-14-D22-PI-10,DN420,PI,NA,NA,NA,NA,NA,NA
U3828,2016-06-14-D22-PI-3,DN420,PI,NA,NA,NA,NA,NA,NA
U3829,2016-06-14-D22-PI-7,DN420,PI,NA,NA,NA,NA,NA,NA
U3830,2016-06-14-D22-PI-2,DN420,PI,NA,NA,NA,NA,NA,NA
U3831,2016-06-14-D22-PI-6,DN420,PI,NA,NA,NA,NA,NA,NA
U3832,2016-06-14-D22-PI-8,DN420,PI,NA,NA,NA,NA,NA,NA
U3833,2016-06-14-D22-PI-1,DN420,PI,NA,NA,NA,NA,NA,NA
U3834,2016-06-09-J02-PI-7,JN364,PI,NA,NA,NA,NA,NA,NA
U3835,2016-06-09-J02-PI-3,JN364,PI,NA,NA,NA,NA,NA,NA
U3836,2016-06-09-J02-PI-6,JN364,PI,NA,NA,NA,NA,NA,NA
U3837,2016-06-09-J02-PI-2,JN364,PI,NA,NA,NA,NA,NA,NA
U3993,2016-05-15-D22-HE-6,DN363,HE,NA,NA,NA,NA,NA,NA
U3838,2016-06-09-J02-PI-10,JN364,PI,NA,NA,NA,NA,NA,NA
U3839,2016-06-09-J02-PI-1,JN364,PI,NA,NA,NA,NA,NA,NA
U3840,2016-06-09-J02-PI-9,JN364,PI,NA,NA,NA,NA,NA,NA
U3841,2016-05-27-J09-PI-2,JN348,PI,NA,NA,NA,NA,NA,NA
U3842,2016-05-27-J09-PI-1,JN348,PI,NA,NA,NA,NA,NA,NA
U3843,2016-05-15-D22-PI-7,DN363,PI,NA,NA,NA,NA,NA,NA
U3844,2016-05-15-D22-PI-9,DN363,PI,NA,NA,NA,NA,NA,NA
U3845,2016-05-15-D22-PI-2,DN363,PI,NA,NA,NA,NA,NA,NA
U3846,2016-05-15-D22-PI-5,DN363,PI,NA,NA,NA,NA,NA,NA
U3847,2016-05-15-D22-PI-8,DN363,PI,NA,NA,NA,NA,NA,NA
U3848,2016-05-15-D22-PI-3,DN363,PI,NA,NA,NA,NA,NA,NA
U3887,2016-06-09-J02-PI-5,JN364,PI,NA,NA,NA,NA,NA,NA
U3888,2016-06-09-J02-PI-4,JN364,PI,NA,NA,NA,NA,NA,NA
U3889,2016-06-09-J02-PI-8,JN364,PI,NA,NA,NA,NA,NA,NA
U3890,2016-05-15-D22-PI-6,DN363,PI,NA,NA,NA,NA,NA,NA
U3891,2016-05-15-D22-PI-4,DN363,PI,NA,NA,NA,NA,NA,NA
U4020,2015-06-17-D08-CU-10,DN294,CU,NA,NA,NA,NA,NA,NA
U4021,2015-06-17-D08-CU-4,DN294,CU,NA,NA,NA,NA,NA,NA
U4022,2015-06-17-D08-CU-6,DN294,CU,NA,NA,NA,NA,NA,NA
U4017,2015-06-17-D08-CU-2,DN294,CU,NA,NA,NA,NA,NA,NA
U4018,2015-06-17-D08-CU-7,DN294,CU,NA,NA,NA,NA,NA,NA
U4019,2015-06-17-D08-CU-8,DN294,CU,NA,NA,NA,NA,NA,NA
U4023,2015-06-17-D08-CU-1,DN294,CU,NA,NA,NA,NA,NA,NA
U4024,2015-06-17-D08-CU-9,DN294,CU,NA,NA,NA,NA,NA,NA
U4025,2015-06-17-D08-CU-3,DN294,CU,NA,NA,NA,NA,NA,NA
U4026,2015-06-17-D08-CU-5,DN294,CU,NA,NA,NA,NA,NA,NA
U4201,2016-05-19-D08-SO-8,DN374,SO,NA,NA,NA,NA,NA,NA
U4202,2016-05-19-D08-SO-11,DN374,SO,NA,NA,NA,NA,NA,NA
U4203,2016-05-19-D08-SO-18,DN374,SO,NA,NA,NA,NA,NA,NA
U4204,2016-05-19-D08-SO-21,DN374,SO,NA,NA,NA,NA,NA,NA
U4225,2016-05-19-D08-SO-29,DN374,SO,NA,NA,NA,NA,NA,NA
U4226,2016-05-19-D08-SO-27,DN374,SO,NA,NA,NA,NA,NA,NA
U4227,2016-05-19-D08-SO-17,DN374,SO,NA,NA,NA,NA,NA,NA
U4228,2016-05-19-D08-SO-28,DN374,SO,NA,NA,NA,NA,NA,NA
U4229,2016-05-19-D08-SO-30,DN374,SO,NA,NA,NA,NA,NA,NA
U4230,2016-05-19-D08-SO-26,DN374,SO,NA,NA,NA,NA,NA,NA
U4273,2016-05-19-D08-SO-9,DN374,SO,NA,NA,NA,NA,NA,NA
U4274,2016-05-19-D08-SO-1,DN374,SO,NA,NA,NA,NA,NA,NA
U4275,2016-05-19-D08-SO-22,DN374,SO,NA,NA,NA,NA,NA,NA
U4276,2016-05-19-D08-SO-20,DN374,SO,NA,NA,NA,NA,NA,NA
U4277,2016-05-19-D08-SO-19,DN374,SO,NA,NA,NA,NA,NA,NA
U4278,2016-05-19-D08-SO-24,DN374,SO,NA,NA,NA,NA,NA,NA
U4279,2016-05-19-D08-SO-12,DN374,SO,NA,NA,NA,NA,NA,NA
U4280,2016-05-19-D08-SO-16,DN374,SO,NA,NA,NA,NA,NA,NA
U4281,2016-05-19-D08-SO-23,DN374,SO,NA,NA,NA,NA,NA,NA
U4282,2016-05-19-D08-SO-25,DN374,SO,NA,NA,NA,NA,NA,NA
U4283,2016-05-28-J03-SO-1,JN351,SO,NA,NA,NA,NA,NA,NA
U4284,2016-05-28-J03-SO-5,JN351,SO,NA,NA,NA,NA,NA,NA
U4231,2016-05-28-J03-SO-3,JN351,SO,NA,NA,NA,NA,NA,NA
U4232,2016-05-28-J03-SO-7,JN351,SO,NA,NA,NA,NA,NA,NA
U4233,2016-05-28-J03-SO-10,JN351,SO,NA,NA,NA,NA,NA,NA
U4234,2016-05-28-J03-SO-6,JN351,SO,NA,NA,NA,NA,NA,NA
U4235,2016-05-28-J03-SO-9,JN351,SO,NA,NA,NA,NA,NA,NA
U4236,2016-05-28-J03-SO-2,JN351,SO,NA,NA,NA,NA,NA,NA
U4237,2016-05-28-J03-SO-8,JN351,SO,NA,NA,NA,NA,NA,NA
U4238,2016-05-28-J03-SO-4,JN351,SO,NA,NA,NA,NA,NA,NA
U4239,2016-06-23-J03-SO-10,JN386,SO,NA,NA,NA,NA,NA,NA
U4240,2016-06-23-J03-SO-4,JN386,SO,NA,NA,NA,NA,NA,NA
U4241,2016-06-23-J03-SO-5,JN386,SO,NA,NA,NA,NA,NA,NA
U4242,2016-06-23-J03-SO-6,JN386,SO,NA,NA,NA,NA,NA,NA
U4243,2016-06-23-J03-SO-3,JN386,SO,NA,NA,NA,NA,NA,NA
U4244,2016-06-23-J03-SO-9,JN386,SO,NA,NA,NA,NA,NA,NA
U4245,2016-06-23-J03-SO-2,JN386,SO,NA,NA,NA,NA,NA,NA
U4246,2016-06-23-J03-SO-7,JN386,SO,NA,NA,NA,NA,NA,NA
U4247,2016-06-23-J03-SO-1,JN386,SO,NA,NA,NA,NA,NA,NA
U4248,2016-06-23-J03-SO-8,JN386,SO,NA,NA,NA,NA,NA,NA
U4249,2016-06-04-J03-SO-30,JN361,SO,NA,NA,NA,NA,NA,NA
U4250,2016-06-04-J03-SO-3,JN361,SO,NA,NA,NA,NA,NA,NA
U4251,2016-06-04-J03-SO-1,JN361,SO,NA,NA,NA,NA,NA,NA
U4252,2016-06-04-J03-SO-2,JN361,SO,NA,NA,NA,NA,NA,NA
U4253,2016-06-04-J03-SO-6,JN361,SO,NA,NA,NA,NA,NA,NA
U4254,2016-06-04-J03-SO-5,JN361,SO,NA,NA,NA,NA,NA,NA
U4255,2016-06-04-J03-SO-4,JN361,SO,NA,NA,NA,NA,NA,NA
U4256,2016-06-04-J03-SO-7,JN361,SO,NA,NA,NA,NA,NA,NA
U4257,2016-06-04-J03-SO-10,JN361,SO,NA,NA,NA,NA,NA,NA
U4258,2016-06-04-J03-SO-8,JN361,SO,NA,NA,NA,NA,NA,NA
U4259,2016-06-10-J03-SO-14,JN366,SO,NA,NA,NA,NA,NA,NA
U4260,2016-06-10-J03-SO-20,JN366,SO,NA,NA,NA,NA,NA,NA
U4261,2016-06-10-J03-SO-17,JN366,SO,NA,NA,NA,NA,NA,NA
U4262,2016-06-10-J03-SO-13,JN366,SO,NA,NA,NA,NA,NA,NA
U4263,2016-06-10-J03-SO-18,JN366,SO,NA,NA,NA,NA,NA,NA
U4264,2016-06-10-J03-SO-1,JN366,SO,NA,NA,NA,NA,NA,NA
U4265,2016-06-10-J03-SO-15,JN366,SO,NA,NA,NA,NA,NA,NA
U4266,2016-06-10-J03-SO-19,JN366,SO,NA,NA,NA,NA,NA,NA
U4267,2016-06-10-J03-SO-11,JN366,SO,NA,NA,NA,NA,NA,NA
U4268,2016-06-10-J03-SO-16,JN366,SO,NA,NA,NA,NA,NA,NA
U4205,2016-05-26-D07-SO-22,DN387,SO,NA,NA,NA,NA,NA,NA
U4206,2016-05-26-D07-SO-3,DN387,SO,NA,NA,NA,NA,NA,NA
U4207,2016-05-26-D07-SO-2,DN387,SO,NA,NA,NA,NA,NA,NA
U4208,2016-05-26-D07-SO-19,DN387,SO,NA,NA,NA,NA,NA,NA
U4269,2016-05-26-D07-SO-20,DN387,SO,NA,NA,NA,NA,NA,NA
U4270,2016-05-26-D07-SO-16,DN387,SO,NA,NA,NA,NA,NA,NA
U4271,2016-05-26-D07-SO-18,DN387,SO,NA,NA,NA,NA,NA,NA
U4272,2016-05-26-D07-SO-21,DN387,SO,NA,NA,NA,NA,NA,NA
U4297,2016-05-26-D07-SO-8,DN387,SO,NA,NA,NA,NA,NA,NA
U4298,2016-05-26-D07-SO-9,DN387,SO,NA,NA,NA,NA,NA,NA
U4299,2016-05-26-D07-SO-6,DN387,SO,NA,NA,NA,NA,NA,NA
U4300,2016-05-26-D07-SO-5,DN387,SO,NA,NA,NA,NA,NA,NA
U4301,2016-05-26-D07-SO-4,DN387,SO,NA,NA,NA,NA,NA,NA
U4285,2016-05-26-D07-SO-7,DN387,SO,NA,NA,NA,NA,NA,NA
U4286,2016-05-26-D07-SO-12,DN387,SO,NA,NA,NA,NA,NA,NA
U4287,2016-05-26-D07-SO-11,DN387,SO,NA,NA,NA,NA,NA,NA
U4288,2016-05-26-D07-SO-13,DN387,SO,NA,NA,NA,NA,NA,NA
U4289,2016-05-26-D07-SO-15,DN387,SO,NA,NA,NA,NA,NA,NA
U4290,2016-05-26-D07-SO-14,DN387,SO,NA,NA,NA,NA,NA,NA
U4291,2016-05-26-D07-SO-17,DN387,SO,NA,NA,NA,NA,NA,NA
U4302,2016-06-14-D09-SO-24,DN422,SO,NA,NA,NA,NA,NA,NA
U4177,2016-06-14-D09-SO-27,DN422,SO,NA,NA,NA,NA,NA,NA
U4178,2016-06-18-J09-SO-26,JN374,SO,NA,NA,NA,NA,NA,NA
U4179,2016-06-18-J09-SO-27,JN374,SO,NA,NA,NA,NA,NA,NA
U4180,2016-06-18-J09-SO-29,JN374,SO,NA,NA,NA,NA,NA,NA
U4181,2016-06-18-J09-SO-21,JN374,SO,NA,NA,NA,NA,NA,NA
U4182,2016-06-18-J09-SO-22,JN374,SO,NA,NA,NA,NA,NA,NA
U4183,2016-06-18-J09-SO-24,JN374,SO,NA,NA,NA,NA,NA,NA
U4292,2016-06-14-D09-SO-23,DN422,SO,NA,NA,NA,NA,NA,NA
U4293,2016-06-14-D09-SO-28,DN422,SO,NA,NA,NA,NA,NA,NA
U4294,2016-06-14-D09-SO-25,DN422,SO,NA,NA,NA,NA,NA,NA
U4295,2016-06-14-D09-SO-21,DN422,SO,NA,NA,NA,NA,NA,NA
U4296,2016-06-14-D09-SO-26,DN422,SO,NA,NA,NA,NA,NA,NA
U4303,2016-06-14-D09-SO-29,DN422,SO,NA,NA,NA,NA,NA,NA
U4304,2016-06-14-D09-SO-22,DN422,SO,NA,NA,NA,NA,NA,NA
U4305,2016-06-14-D09-SO-30,DN422,SO,NA,NA,NA,NA,NA,NA
U4306,2016-06-18-J09-SO-28,JN374,SO,NA,NA,NA,NA,NA,NA
U4307,2016-06-18-J09-SO-25,JN374,SO,NA,NA,NA,NA,NA,NA
U4308,2016-06-18-J09-SO-23,JN374,SO,NA,NA,NA,NA,NA,NA
U4184,2016-06-18-J09-SO-30,JN374,SO,NA,NA,NA,NA,NA,NA
U4185,2016-05-27-D09-SO-22,DN391,SO,NA,NA,NA,NA,NA,NA
U4186,2016-05-27-D09-SO-21,DN391,SO,NA,NA,NA,NA,NA,NA
U4187,2016-05-27-D09-SO-9,DN391,SO,NA,NA,NA,NA,NA,NA
U4188,2016-05-27-D09-SO-16,DN391,SO,NA,NA,NA,NA,NA,NA
U4189,2016-05-27-D09-SO-27,DN391,SO,NA,NA,NA,NA,NA,NA
U4190,2016-05-27-D09-SO-28,DN391,SO,NA,NA,NA,NA,NA,NA
U4191,2016-05-27-D09-SO-25,DN391,SO,NA,NA,NA,NA,NA,NA
U4192,2016-05-27-D09-SO-10,DN391,SO,NA,NA,NA,NA,NA,NA
U4193,2016-05-27-D09-SO-20,DN391,SO,NA,NA,NA,NA,NA,NA
U4194,2016-05-27-D09-SO-26,DN391,SO,NA,NA,NA,NA,NA,NA
U4209,2016-05-27-D09-SO-11,DN391,SO,NA,NA,NA,NA,NA,NA
U4210,2016-05-27-D09-SO-18,DN391,SO,NA,NA,NA,NA,NA,NA
U4211,2016-05-27-D09-SO-30,DN391,SO,NA,NA,NA,NA,NA,NA
U4212,2016-05-27-D09-SO-7,DN391,SO,NA,NA,NA,NA,NA,NA
U4213,2016-05-28-J03-SO-17,JN351,SO,NA,NA,NA,NA,NA,NA
U4214,2016-05-28-J03-SO-20,JN351,SO,NA,NA,NA,NA,NA,NA
U4309,2016-05-27-D09-SO-14,DN391,SO,NA,NA,NA,NA,NA,NA
U4310,2016-05-27-D09-SO-24,DN391,SO,NA,NA,NA,NA,NA,NA
U4311,2016-05-27-D09-SO-19,DN391,SO,NA,NA,NA,NA,NA,NA
U4312,2016-05-27-D09-SO-29,DN391,SO,NA,NA,NA,NA,NA,NA
U4313,2016-05-27-D09-SO-17,DN391,SO,NA,NA,NA,NA,NA,NA
U4195,2016-05-27-D09-SO-23,DN391,SO,NA,NA,NA,NA,NA,NA
U4196,2016-06-14-D22-SO-18,DN420,SO,NA,NA,NA,NA,NA,NA
U4197,2016-06-14-D22-SO-19,DN420,SO,NA,NA,NA,NA,NA,NA
U4198,2016-06-14-D22-SO-15,DN420,SO,NA,NA,NA,NA,NA,NA
U4199,2016-06-14-D22-SO-17,DN420,SO,NA,NA,NA,NA,NA,NA
U4200,2016-06-14-D22-SO-14,DN420,SO,NA,NA,NA,NA,NA,NA
U4314,2016-06-14-D22-SO-20,DN420,SO,NA,NA,NA,NA,NA,NA
U4315,2016-06-14-D22-SO-11,DN420,SO,NA,NA,NA,NA,NA,NA
U4316,2016-06-14-D22-SO-13,DN420,SO,NA,NA,NA,NA,NA,NA
U4317,2016-06-14-D22-SO-12,DN420,SO,NA,NA,NA,NA,NA,NA
U4345,2016-06-14-D22-SO-16,DN420,SO,NA,NA,NA,NA,NA,NA
U4346,2016-05-28-J03-SO-12,JN351,SO,NA,NA,NA,NA,NA,NA
U4347,2016-05-28-J03-SO-16,JN351,SO,NA,NA,NA,NA,NA,NA
U4348,2016-05-28-J03-SO-11,JN351,SO,NA,NA,NA,NA,NA,NA
U4349,2016-05-28-J03-SO-15,JN351,SO,NA,NA,NA,NA,NA,NA
U4350,2016-05-28-J03-SO-18,JN351,SO,NA,NA,NA,NA,NA,NA
U4318,2016-05-22-J09-SO-29,JN337,SO,NA,NA,NA,NA,NA,NA
U4319,2016-05-22-J09-SO-24,JN337,SO,NA,NA,NA,NA,NA,NA
U4320,2016-05-22-J09-SO-23,JN337,SO,NA,NA,NA,NA,NA,NA
U4321,2016-05-22-J09-SO-19,JN337,SO,NA,NA,NA,NA,NA,NA
U4322,2016-05-22-J09-SO-22,JN337,SO,NA,NA,NA,NA,NA,NA
U4323,2016-05-22-J09-SO-21,JN337,SO,NA,NA,NA,NA,NA,NA
U4215,2016-05-22-J09-SO-25,JN337,SO,NA,NA,NA,NA,NA,NA
U4216,2016-05-22-J09-SO-18,JN337,SO,NA,NA,NA,NA,NA,NA
U4217,2016-05-23-D22-SO-4,DN380,SO,NA,NA,NA,NA,NA,NA
U4218,2016-05-23-D22-SO-30,DN380,SO,NA,NA,NA,NA,NA,NA
U4219,2016-05-23-D22-SO-25,DN380,SO,NA,NA,NA,NA,NA,NA
U4220,2016-05-23-D22-SO-11,DN380,SO,NA,NA,NA,NA,NA,NA
U4221,2016-05-15-D22-SO-25,DN363,SO,NA,NA,NA,NA,NA,NA
U4324,2016-05-22-J09-SO-27,JN337,SO,NA,NA,NA,NA,NA,NA
U4325,2016-05-22-J09-SO-20,JN337,SO,NA,NA,NA,NA,NA,NA
U4326,2016-05-22-J09-SO-17,JN337,SO,NA,NA,NA,NA,NA,NA
U4327,2016-05-23-D22-SO-6,DN380,SO,NA,NA,NA,NA,NA,NA
U4328,2016-05-23-D22-SO-26,DN380,SO,NA,NA,NA,NA,NA,NA
U4329,2016-05-23-D22-SO-8,DN380,SO,NA,NA,NA,NA,NA,NA
U4330,2016-05-23-D22-SO-29,DN380,SO,NA,NA,NA,NA,NA,NA
U4331,2016-05-23-D22-SO-10,DN380,SO,NA,NA,NA,NA,NA,NA
U4332,2016-05-23-D22-SO-28,DN380,SO,NA,NA,NA,NA,NA,NA
U4333,2016-05-23-D22-SO-19,DN380,SO,NA,NA,NA,NA,NA,NA
U4334,2016-05-23-D22-SO-23,DN380,SO,NA,NA,NA,NA,NA,NA
U4351,2016-05-22-J09-SO-28,JN337,SO,NA,NA,NA,NA,NA,NA
U4352,2016-05-22-J09-SO-26,JN337,SO,NA,NA,NA,NA,NA,NA
U4353,2016-05-22-J09-SO-16,JN337,SO,NA,NA,NA,NA,NA,NA
U4354,2016-05-22-J09-SO-30,JN337,SO,NA,NA,NA,NA,NA,NA
U4355,2016-05-23-D22-SO-22,DN380,SO,NA,NA,NA,NA,NA,NA
U4356,2016-05-23-D22-SO-27,DN380,SO,NA,NA,NA,NA,NA,NA
U4357,2016-05-23-D22-SO-12,DN380,SO,NA,NA,NA,NA,NA,NA
U4358,2016-05-23-D22-SO-5,DN380,SO,NA,NA,NA,NA,NA,NA
U4359,2016-05-23-D22-SO-9,DN380,SO,NA,NA,NA,NA,NA,NA
U4360,2016-05-23-D22-SO-13,DN380,SO,NA,NA,NA,NA,NA,NA
U4361,2016-05-23-D22-SO-7,DN380,SO,NA,NA,NA,NA,NA,NA
U4362,2016-05-23-D22-SO-24,DN380,SO,NA,NA,NA,NA,NA,NA
U4363,2016-05-15-D22-SO-16,DN363,SO,NA,NA,NA,NA,NA,NA
U4364,2016-05-15-D22-SO-8,DN363,SO,NA,NA,NA,NA,NA,NA
U4335,2016-05-15-D22-SO-10,DN363,SO,NA,NA,NA,NA,NA,NA
U4336,2016-05-15-D22-SO-18,DN363,SO,NA,NA,NA,NA,NA,NA
U4337,2016-05-15-D22-SO-6,DN363,SO,NA,NA,NA,NA,NA,NA
U4338,2016-05-15-D22-SO-30,DN363,SO,NA,NA,NA,NA,NA,NA
U4339,2016-05-15-D22-SO-11,DN363,SO,NA,NA,NA,NA,NA,NA
U4340,2016-05-15-D22-SO-1,DN363,SO,NA,NA,NA,NA,NA,NA
U4369,2016-05-15-D22-SO-12,DN363,SO,NA,NA,NA,NA,NA,NA
U4370,2016-05-15-D22-SO-4,DN363,SO,NA,NA,NA,NA,NA,NA
U4371,2016-05-15-D22-SO-27,DN363,SO,NA,NA,NA,NA,NA,NA
U4222,2016-06-14-D22-SO-26,DN420,SO,NA,NA,NA,NA,NA,NA
U4223,2016-06-14-D22-SO-24,DN420,SO,NA,NA,NA,NA,NA,NA
U4224,2016-06-14-D22-SO-28,DN420,SO,NA,NA,NA,NA,NA,NA
U4341,2016-05-15-D22-SO-13,DN363,SO,NA,NA,NA,NA,NA,NA
U4342,2016-05-15-D22-SO-9,DN363,SO,NA,NA,NA,NA,NA,NA
U4343,2016-05-28-J03-SO-14,JN351,SO,NA,NA,NA,NA,NA,NA
U4344,2016-06-14-D22-SO-29,DN420,SO,NA,NA,NA,NA,NA,NA
U4365,2016-05-15-D22-SO-3,DN363,SO,NA,NA,NA,NA,NA,NA
U4366,2016-05-15-D22-SO-7,DN363,SO,NA,NA,NA,NA,NA,NA
U4367,2016-05-28-J03-SO-19,JN351,SO,NA,NA,NA,NA,NA,NA
U4368,2016-05-28-J03-SO-13,JN351,SO,NA,NA,NA,NA,NA,NA
U4372,2016-05-15-D22-SO-28,DN363,SO,NA,NA,NA,NA,NA,NA
U4373,2016-05-15-D22-SO-2,DN363,SO,NA,NA,NA,NA,NA,NA
U4374,2016-05-15-D22-SO-14,DN363,SO,NA,NA,NA,NA,NA,NA
U4375,2016-05-15-D22-SO-5,DN363,SO,NA,NA,NA,NA,NA,NA
U4379,2016-06-09-D07-SO-2,DN408,SO,NA,NA,NA,NA,NA,NA
U4380,2016-06-09-D07-SO-4,DN408,SO,NA,NA,NA,NA,NA,NA
U4393,2016-06-14-D22-SO-23,DN420,SO,NA,NA,NA,NA,NA,NA
U4394,2016-06-14-D22-SO-22,DN420,SO,NA,NA,NA,NA,NA,NA
U4417,2016-06-14-D22-SO-25,DN420,SO,NA,NA,NA,NA,NA,NA
U4418,2016-06-14-D22-SO-30,DN420,SO,NA,NA,NA,NA,NA,NA
U4419,2016-06-14-D22-SO-27,DN420,SO,NA,NA,NA,NA,NA,NA
U4420,2016-06-14-D22-SO-21,DN420,SO,NA,NA,NA,NA,NA,NA
U4421,2016-06-09-D07-SO-5,DN408,SO,NA,NA,NA,NA,NA,NA
U4422,2016-06-09-D07-SO-10,DN408,SO,NA,NA,NA,NA,NA,NA
U4376,2016-06-09-D07-SO-3,DN408,SO,NA,NA,NA,NA,NA,NA
U4377,2016-06-09-D07-SO-6,DN408,SO,NA,NA,NA,NA,NA,NA
U4395,2017-09-26-D07-SO-8,DN408,SO,NA,NA,NA,NA,NA,NA
U4396,2016-05-28-J02-SO-13,JN350,SO,NA,NA,NA,NA,NA,NA
U4397,2016-05-28-J02-SO-15,JN350,SO,NA,NA,NA,NA,NA,NA
U4398,2016-05-28-J02-SO-14,JN350,SO,NA,NA,NA,NA,NA,NA
U4399,2016-05-28-J02-SO-16,JN350,SO,NA,NA,NA,NA,NA,NA
U4400,2016-06-03-D07-SO-12,DN400,SO,NA,NA,NA,NA,NA,NA
U4401,2016-06-03-D07-SO-15,DN400,SO,NA,NA,NA,NA,NA,NA
U4402,2016-06-03-D07-SO-20,DN400,SO,NA,NA,NA,NA,NA,NA
U4423,2016-06-09-D07-SO-7,DN408,SO,NA,NA,NA,NA,NA,NA
U4424,2016-06-09-D07-SO-9,DN408,SO,NA,NA,NA,NA,NA,NA
U4425,2016-05-28-J02-SO-18,JN350,SO,NA,NA,NA,NA,NA,NA
U4426,2016-05-28-J02-SO-17,JN350,SO,NA,NA,NA,NA,NA,NA
U4427,2016-05-28-J02-SO-12,JN350,SO,NA,NA,NA,NA,NA,NA
U4428,2016-05-28-J02-SO-11,JN350,SO,NA,NA,NA,NA,NA,NA
U4429,2016-06-03-D07-SO-13,DN400,SO,NA,NA,NA,NA,NA,NA
U4430,2016-06-03-D07-SO-14,DN400,SO,NA,NA,NA,NA,NA,NA
U4431,2016-06-03-D07-SO-19,DN400,SO,NA,NA,NA,NA,NA,NA
U4432,2016-06-03-D07-SO-18,DN400,SO,NA,NA,NA,NA,NA,NA
U4441,2016-06-09-D07-SO-1,DN408,SO,NA,NA,NA,NA,NA,NA
U4442,2016-05-28-J02-SO-19,JN350,SO,NA,NA,NA,NA,NA,NA
U4443,2016-06-03-D07-SO-11,DN400,SO,NA,NA,NA,NA,NA,NA
U4444,2016-06-03-D07-SO-16,DN400,SO,NA,NA,NA,NA,NA,NA
U4378,2016-06-03-D07-SO-17,DN400,SO,NA,NA,NA,NA,NA,NA
U4381,2016-06-09-J09-SO-16,JN362,SO,NA,NA,NA,NA,NA,NA
U4445,2016-06-09-J09-SO-15,JN362,SO,NA,NA,NA,NA,NA,NA
U4446,2016-06-09-J09-SO-19,JN362,SO,NA,NA,NA,NA,NA,NA
U4447,2016-06-09-J09-SO-13,JN362,SO,NA,NA,NA,NA,NA,NA
U4448,2016-06-09-J09-SO-20,JN362,SO,NA,NA,NA,NA,NA,NA
U4449,2016-06-09-J09-SO-14,JN362,SO,NA,NA,NA,NA,NA,NA
U4450,2016-06-09-J09-SO-12,JN362,SO,NA,NA,NA,NA,NA,NA
U4451,2016-06-09-J09-SO-17,JN362,SO,NA,NA,NA,NA,NA,NA
U4452,2016-06-09-J09-SO-18,JN362,SO,NA,NA,NA,NA,NA,NA
U4453,2016-06-09-J09-SO-11,JN362,SO,NA,NA,NA,NA,NA,NA
U4454,2016-07-04-J09-SO-14,JN398,SO,NA,NA,NA,NA,NA,NA
U4455,2016-07-04-J09-SO-11,JN398,SO,NA,NA,NA,NA,NA,NA
U4456,2016-07-04-J09-SO-15,JN398,SO,NA,NA,NA,NA,NA,NA
U4457,2016-07-04-J09-SO-13,JN398,SO,NA,NA,NA,NA,NA,NA
U4403,2016-07-04-J09-SO-12,JN398,SO,NA,NA,NA,NA,NA,NA
U4404,2016-06-03-D07-SO-30,DN400,SO,NA,NA,NA,NA,NA,NA
U4405,2016-06-03-D07-SO-26,DN400,SO,NA,NA,NA,NA,NA,NA
U4406,2016-06-03-D07-SO-27,DN400,SO,NA,NA,NA,NA,NA,NA
U4407,2016-06-07-D09-SO-3,DN401,SO,NA,NA,NA,NA,NA,NA
U4408,2016-06-07-D09-SO-1,DN401,SO,NA,NA,NA,NA,NA,NA
U4409,2016-06-23-J03-SO-25,JN386,SO,NA,NA,NA,NA,NA,NA
U4413,2016-06-03-D07-SO-24,DN400,SO,NA,NA,NA,NA,NA,NA
U4414,2016-06-03-D07-SO-21,DN400,SO,NA,NA,NA,NA,NA,NA
U4415,2016-06-07-D09-SO-2,DN401,SO,NA,NA,NA,NA,NA,NA
U4416,2016-06-23-J03-SO-24,JN386,SO,NA,NA,NA,NA,NA,NA
U4433,2016-06-03-D07-SO-22,DN400,SO,NA,NA,NA,NA,NA,NA
U4434,2016-06-03-D07-SO-28,DN400,SO,NA,NA,NA,NA,NA,NA
