"Cast PK","Filename","CTD model","CTD serial number","CTD firmware version","Cruise","Station","Drop number","Start time","Bottom time","Drop time (s)","Drop depth (m)","Target depth (m)","Latitude","Longitude","Operators","Comments","Cast Direction","Measurement time","Depth (m)","Depth flag","Drop speed (m/s)","Conductivity (mS/cm)","Conductivity flag","Temperature (deg C)","Temperature flag","Pressure (dbar)","Pressure flag","Uncorrected Pressure (dbar)","PAR","PAR flag","Fluorometry Chlorophyll (ug/L)","Fluorometry Chlorophyll flag","CDOM (ppb)","CDOM flag","Turbidity (FTU)","Turbidity flag","Backscatter (Beta)","Backscatter flag","Dissolved O2 (mL/L)","Dissolved O2 (mL/L) flag","Dissolved O2 (%)","Dissolved O2 (%) flag","Salinity (PSU)","Salinity flag","Specific conductivity","Specific conductivity flag","Speed of sound (m/s)","Speed of sound flag","Tr (volts)","Tr flag","RINKO DO (volts)","RINKO temp (volts)","Backscatter (counts)","Fluorometry Chlorophyll (counts)","CDOM (counts)"
"8905","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU46","1","2017-05-08 09:36:31.833","2017-05-08 09:37:24.667","53","45.82268515","45","50.09723548","-125.17578078","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: SEMS CTD tethered 0.5m below2: Tethered by 0.5m to bottom of QOM's RBR_80217","d","2017-05-08 09:37:22.833","44.683","null","0.927","31.69077","null","9.1953","null","45","null","undefined","2.63","null","0.2301","null","null","null","2.314","null","null","null","4.7415","null","undefined","null","29.164","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:28.111","1.1","null","0.3","31.56732","null","12.2944","null","1","null","undefined","791.71","null","0.2145","null","null","null","0.319","null","null","null","6.8844","null","undefined","null","26.6981","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:31.000","2.023","null","0.33","31.57922","null","12.0942","null","2","null","undefined","622.882","null","0.0385","null","null","null","2.383","null","null","null","6.9765","null","undefined","null","26.8521","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:33.667","2.957","null","0.411","31.50574","null","11.7644","null","3","null","undefined","460.435","null","0.1684","null","null","null","2.368","null","null","null","7.0825","null","undefined","null","27.0203","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:35.429","3.913","null","0.677","31.43888","null","11.5495","null","4","null","undefined","341.753","null","0.3658","null","null","null","2.351","null","null","null","7.1522","null","undefined","null","27.1129","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:37.000","4.928","null","0.654","31.40982","null","11.3959","null","5","null","undefined","259.715","null","0.3623","null","null","null","2.316","null","null","null","7.2529","null","undefined","null","27.1973","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:38.417","5.925","null","0.717","31.37586","null","11.2505","null","6","null","undefined","206.463","null","0.3689","null","null","null","2.327","null","null","null","7.3144","null","undefined","null","27.2715","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:39.750","6.923","null","0.813","31.34045","null","11.098","null","7","null","undefined","168.666","null","0.4569","null","null","null","2.342","null","null","null","7.3363","null","undefined","null","27.35","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:41.000","7.983","null","0.844","31.32425","null","10.9754","null","8","null","undefined","138.587","null","0.4544","null","null","null","2.377","null","null","null","7.2975","null","undefined","null","27.4252","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:42.167","8.921","null","0.796","31.25342","null","10.7482","null","9","null","undefined","115.055","null","0.5561","null","null","null","2.381","null","null","null","7.2436","null","undefined","null","27.5263","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:43.429","9.951","null","0.791","31.15871","null","10.5291","null","10","null","undefined","92.946","null","0.796","null","null","null","2.378","null","null","null","7.1303","null","undefined","null","27.5985","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:44.667","10.903","null","0.808","31.07661","null","10.3062","null","11","null","undefined","73.838","null","1.0064","null","null","null","2.341","null","null","null","7.0267","null","undefined","null","27.6867","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:45.805","11.897","null","0.874","31.02446","null","10.1283","null","12","null","undefined","62.154","null","0.999","null","null","null","2.326","null","null","null","6.9303","null","undefined","null","27.7706","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:47.000","12.862","null","0.792","30.99681","null","10.0244","null","13","null","undefined","54.435","null","0.8381","null","null","null","2.297","null","null","null","6.8044","null","undefined","null","27.8226","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:48.195","13.871","null","0.875","30.9776","null","9.9232","null","14","null","undefined","48.476","null","0.6256","null","null","null","2.263","null","null","null","6.6961","null","undefined","null","27.8811","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:49.583","15.019","null","0.766","30.96281","null","9.7942","null","15","null","undefined","41.278","null","0.5534","null","null","null","2.25","null","null","null","6.6384","null","undefined","null","27.9656","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8912","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:14.833","2017-05-08 11:36:51.000","36","16.01081235","15","50.12323893","-125.22576011","julian.gan,justin.francis,rachel.walker,rebecca.piercey","1: Tethered by 0.5m to bottom of QOM's RBR_802172: SEMSP CTD tethered 0.5m below","d","2017-05-08 11:36:50.250","15.537","null","0.837","30.9694","null","9.7628","null","16","null","undefined","39.05","null","0.4714","null","null","null","2.245","null","null","null","6.6249","null","undefined","null","27.9964","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8952","010856_20170515_1254","XR-620","010856","6.81","DISOCKEYE","D22","3","2017-05-15 09:36:57.000","2017-05-15 09:37:50.333","53","47.84091455","50","50.24465793","-125.39612104","carly.janusson,julian.gan,luke.rogers,Sam James","1: Slight angle in line out","d","2017-05-15 09:36:57.251","13.322","null","0.6","31.59001","null","9.3274","null","13","null","undefined","0.106","null","0.435","null","null","null","0.29","null","null","null","null","null","undefined","null","28.9671","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8952","010856_20170515_1254","XR-620","010856","6.81","DISOCKEYE","D22","3","2017-05-15 09:36:57.000","2017-05-15 09:37:50.333","53","47.84091455","50","50.24465793","-125.39612104","carly.janusson,julian.gan,luke.rogers,Sam James","1: Slight angle in line out","d","2017-05-15 09:36:58.500","13.975","null","0.696","31.59309","null","9.3273","null","14","null","undefined","0.069","null","0.3949","null","null","null","0.336","null","null","null","null","null","undefined","null","28.97","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8952","010856_20170515_1254","XR-620","010856","6.81","DISOCKEYE","D22","3","2017-05-15 09:36:57.000","2017-05-15 09:37:50.333","53","47.84091455","50","50.24465793","-125.39612104","carly.janusson,julian.gan,luke.rogers,Sam James","1: Slight angle in line out","d","2017-05-15 09:36:59.750","14.851","null","0.697","31.59265","null","9.3272","null","15","null","undefined","0.082","null","0.4235","null","null","null","0.321","null","null","null","null","null","undefined","null","28.9693","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8952","010856_20170515_1254","XR-620","010856","6.81","DISOCKEYE","D22","3","2017-05-15 09:36:57.000","2017-05-15 09:37:50.333","53","47.84091455","50","50.24465793","-125.39612104","carly.janusson,julian.gan,luke.rogers,Sam James","1: Slight angle in line out","d","2017-05-15 09:37:01.167","15.857","null","0.719","31.59812","null","9.3281","null","16","null","undefined","0.084","null","0.4233","null","null","null","0.36","null","null","null","null","null","undefined","null","28.9737","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8952","010856_20170515_1254","XR-620","010856","6.81","DISOCKEYE","D22","3","2017-05-15 09:36:57.000","2017-05-15 09:37:50.333","53","47.84091455","50","50.24465793","-125.39612104","carly.janusson,julian.gan,luke.rogers,Sam James","1: Slight angle in line out","d","2017-05-15 09:37:02.583","16.866","null","0.707","31.59803","null","9.3276","null","17","null","undefined","0.084","null","0.4223","null","null","null","0.312","null","null","null","null","null","undefined","null","28.9736","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8952","010856_20170515_1254","XR-620","010856","6.81","DISOCKEYE","D22","3","2017-05-15 09:36:57.000","2017-05-15 09:37:50.333","53","47.84091455","50","50.24465793","-125.39612104","carly.janusson,julian.gan,luke.rogers,Sam James","1: Slight angle in line out","d","2017-05-15 09:37:03.916","17.809","null","0.71","31.595","null","9.328","null","18","null","undefined","0.072","null","0.407","null","null","null","0.288","null","null","null","null","null","undefined","null","28.9698","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
"8952","010856_20170515_1254","XR-620","010856","6.81","DISOCKEYE","D22","3","2017-05-15 09:36:57.000","2017-05-15 09:37:50.333","53","47.84091455","50","50.24465793","-125.39612104","carly.janusson,julian.gan,luke.rogers,Sam James","1: Slight angle in line out","d","2017-05-15 09:37:05.333","18.817","null","0.708","31.59704","null","9.3293","null","19","null","undefined","0.053","null","0.4127","null","null","null","0.323","null","null","null","null","null","undefined","null","28.9704","null","null","null","null","null","null","null","null","null","undefined","undefined","undefined"
